chr	start	end	coverage	methylation_level
chr1	100022	100023	24	0.8603
chr1	100063	100064	28	1.0
chr1	100110	100111	28	0.7558
chr1	100149	100150	35	0.8145
chr1	100191	100192	29	0.7637
chr1	100217	100218	33	0.9653
chr1	100237	100238	30	0.9196
chr1	100278	100279	22	0.8427
chr1	100293	100294	23	0.9412
chr1	100336	100337	38	0.8747
chr1	100375	100376	33	0.7179
chr1	100397	100398	30	0.8592
chr1	100430	100431	33	0.9537
chr1	100451	100452	23	0.8591
chr1	100470	100471	33	0.8647
chr1	100518	100519	31	0.7438
chr1	100551	100552	32	0.8755
chr1	100601	100602	29	0.9646
chr1	100651	100652	30	0.7345
chr1	100657	100658	21	0.8838
chr1	100757	100758	19	0.9373
chr1	100857	100858	33	0.8514
chr1	100907	100908	37	0.8443
chr1	100957	100958	34	0.7989
chr1	101049	101050	29	0.8956
chr1	101149	101150	32	0.8927
chr1	101249	101250	24	0.6664
chr1	101347	101348	35	0.8664
chr1	101353	101354	30	0.2521
chr1	101403	101404	30	0.0
chr1	101445	101446	26	0.1812
chr1	101464	101465	36	0.0494
chr1	101514	101515	32	0.0438
chr1	101534	101535	33	0.111
chr1	101584	101585	29	0.2179
chr1	101633	101634	32	0.0762
chr1	101675	101676	23	0.0
chr1	101725	101726	35	0.1586
chr1	101750	101751	28	0.2096
chr1	101781	101782	39	0.3216
chr1	101790	101791	27	0.0
chr1	101890	101891	36	0.0289
chr1	101990	101991	24	0.0296
chr1	102040	102041	28	0.0675
chr1	102090	102091	31	0.1471
chr1	102146	102147	31	0.0204
chr1	102158	102159	23	0.0834
chr1	102172	102173	25	0.0576
chr1	102260	102261	29	0.2051
chr1	102270	102271	39	0.0415
chr1	102486	102487	36	0.1461
chr1	102500	102501	25	0.0313
chr1	102548	102549	33	0.1262
chr1	102632	102633	25	0.121
chr1	102660	102661	23	0.9366
chr1	102703	102704	34	0.9254
chr1	102732	102733	31	0.884
chr1	102769	102770	32	0.8534
chr1	102803	102804	25	0.7942
chr1	102830	102831	20	0.8915
chr1	102856	102857	35	0.78
chr1	102906	102907	29	0.9317
chr1	102944	102945	27	0.9069
chr1	102972	102973	29	0.8528
chr1	103017	103018	35	0.9018
chr1	103058	103059	29	0.7597
chr1	103079	103080	31	0.8713
chr1	103097	103098	27	0.7514
chr1	103122	103123	33	0.9461
chr1	103199	103200	34	0.9485
chr1	103299	103300	31	0.8174
chr1	103349	103350	26	0.963
chr1	103404	103405	22	0.7326
chr1	103454	103455	29	0.9342
chr1	103521	103522	31	1.0
chr1	103621	103622	31	0.8413
chr1	103665	103666	34	0.8813
chr1	103700	103701	29	0.7824
chr1	103718	103719	31	0.6819
chr1	103753	103754	27	0.8292
chr1	103770	103771	34	0.7702
chr1	103795	103796	25	0.8496
chr1	103829	103830	35	0.9147
chr1	103852	103853	31	0.6488
chr1	103870	103871	31	0.5813
chr1	103885	103886	27	0.7209
chr1	103930	103931	29	0.7366
chr1	103954	103955	15	0.731
chr1	103994	103995	32	0.7218
chr1	104043	104044	29	0.6744
chr1	104064	104065	34	0.6919
chr1	104114	104115	28	0.7095
chr1	104141	104142	29	0.6416
chr1	104241	104242	30	0.8459
chr1	104341	104342	32	0.9239
chr1	104441	104442	35	0.7012
chr1	104495	104496	37	0.8568
chr1	104556	104557	33	0.8014
chr1	104578	104579	29	0.8045
chr1	104630	104631	37	0.7837
chr1	104636	104637	31	0.7175
chr1	104651	104652	31	0.822
chr1	104695	104696	28	0.7877
chr1	104716	104717	29	0.8794
chr1	104742	104743	23	0.7555
chr1	104776	104777	30	0.851
chr1	104808	104809	31	0.8422
chr1	104830	104831	26	0.8362
chr1	104880	104881	28	0.7924
chr1	104913	104914	34	0.8236
chr1	104928	104929	37	0.9152
chr1	104965	104966	39	0.7192
chr1	104980	104981	31	0.7106
chr1	105027	105028	22	0.7312
chr1	105064	105065	29	0.8323
chr1	105114	105115	35	0.841
chr1	105115	105116	34	0.7762
chr1	105209	105210	17	0.6758
chr1	105309	105310	28	0.9774
chr1	105409	105410	32	0.7715
chr1	105509	105510	34	0.6868
chr1	105559	105560	28	0.7046
chr1	105595	105596	33	0.7916
chr1	105711	105712	34	0.8231
chr1	105739	105740	41	0.8151
chr1	105761	105762	29	0.7971
chr1	105783	105784	28	0.7491
chr1	105831	105832	32	0.8591
chr1	105871	105872	26	0.9834
chr1	105957	105958	29	0.8233
chr1	105987	105988	21	0.7964
chr1	106022	106023	29	0.956
chr1	106053	106054	28	0.9055
chr1	106073	106074	31	0.8818
chr1	106098	106099	26	0.9191
chr1	106122	106123	30	0.9853
chr1	106149	106150	30	0.8646
chr1	106166	106167	33	1.0
chr1	106181	106182	34	0.8427
chr1	106205	106206	27	0.9438
chr1	106222	106223	24	0.9537
chr1	106250	106251	31	0.936
chr1	106284	106285	20	0.8751
chr1	106315	106316	33	0.8798
chr1	106358	106359	35	0.9043
chr1	106387	106388	26	0.9242
chr1	106411	106412	25	0.9754
chr1	106434	106435	34	0.9864
chr1	106466	106467	32	0.8524
chr1	106486	106487	22	0.9298
chr1	106515	106516	27	0.8842
chr1	106575	106576	24	0.9274
chr1	106675	106676	27	0.9511
chr1	106775	106776	35	0.9065
chr1	106875	106876	29	0.9337
chr1	106955	106956	26	0.8422
chr1	107005	107006	32	0.8901
chr1	107099	107100	34	0.795
chr1	107105	107106	30	0.8783
chr1	107154	107155	34	0.9221
chr1	107186	107187	33	0.8674
chr1	107201	107202	31	0.8733
chr1	107251	107252	36	0.7559
chr1	107267	107268	32	0.8784
chr1	107317	107318	28	0.8274
chr1	107337	107338	35	0.7235
chr1	107379	107380	27	0.9098
chr1	107406	107407	21	0.7947
chr1	107421	107422	27	0.7966
chr1	107436	107437	23	0.8183
chr1	107460	107461	31	0.981
chr1	107496	107497	41	0.9031
chr1	107534	107535	30	0.9002
chr1	107571	107572	24	0.9616
chr1	107606	107607	22	0.9064
chr1	107637	107638	29	0.8067
chr1	107659	107660	29	0.7406
chr1	107688	107689	35	0.852
chr1	107719	107720	33	0.9224
chr1	107733	107734	25	0.8023
chr1	107783	107784	31	0.7514
chr1	107855	107856	37	0.9106
chr1	107914	107915	30	0.9244
chr1	107964	107965	25	0.8742
chr1	108045	108046	20	0.8955
chr1	108145	108146	34	0.8446
chr1	108245	108246	33	0.8441
chr1	108267	108268	31	0.7151
chr1	108293	108294	26	0.9308
chr1	108299	108300	27	0.1166
chr1	108347	108348	31	0.0218
chr1	108397	108398	28	0.2222
chr1	108447	108448	29	0.2469
chr1	108478	108479	32	0.1908
chr1	108501	108502	33	0.2192
chr1	108541	108542	36	0.2288
chr1	108571	108572	29	0.4237
chr1	108601	108602	33	0.2656
chr1	108651	108652	30	0.2112
chr1	108701	108702	35	0.1925
chr1	108719	108720	28	0.3152
chr1	108753	108754	29	0.2658
chr1	108803	108804	31	0.1881
chr1	108841	108842	27	0.0303
chr1	108941	108942	34	0.2817
chr1	109041	109042	28	0.1331
chr1	109091	109092	24	0.2071
chr1	109191	109192	37	0.2477
chr1	109291	109292	38	0.236
chr1	109397	109398	38	0.1556
chr1	109401	109402	28	0.1507
chr1	109417	109418	26	0.0928
chr1	109547	109548	24	0.1816
chr1	109563	109564	30	0.0915
chr1	109633	109634	29	0.2686
chr1	109683	109684	31	0.1861
chr1	109697	109698	24	0.1628
chr1	109703	109704	27	0.1245
chr1	109738	109739	32	0.8201
chr1	109788	109789	28	0.7762
chr1	109838	109839	24	0.8703
chr1	109876	109877	29	0.7582
chr1	109906	109907	43	0.6843
chr1	109944	109945	25	0.5687
chr1	109959	109960	34	0.6445
chr1	110005	110006	29	0.6697
chr1	110027	110028	35	0.7013
chr1	110058	110059	28	0.7473
chr1	110106	110107	26	0.6757
chr1	110123	110124	28	0.8685
chr1	110155	110156	28	0.7665
chr1	110197	110198	33	0.6671
chr1	110212	110213	31	0.7158
chr1	110262	110263	33	0.7567
chr1	110300	110301	33	0.8538
chr1	110400	110401	31	0.8496
chr1	110500	110501	30	0.768
chr1	110581	110582	28	0.636
chr1	110680	110681	26	0.6907
chr1	110763	110764	30	0.7203
chr1	110771	110772	23	0.8435
chr1	110809	110810	30	0.8193
chr1	110842	110843	29	0.7544
chr1	110880	110881	29	0.7047
chr1	110930	110931	33	0.7789
chr1	110952	110953	30	0.9361
chr1	110989	110990	36	0.8658
chr1	111015	111016	23	0.963
chr1	111032	111033	37	0.8103
chr1	111050	111051	25	0.7723
chr1	111087	111088	29	0.8614
chr1	111126	111127	27	0.805
chr1	111176	111177	28	0.7093
chr1	111207	111208	36	0.8846
chr1	111257	111258	34	0.7962
chr1	111279	111280	25	0.7811
chr1	111307	111308	40	0.8165
chr1	111314	111315	32	0.7306
chr1	111365	111366	26	0.8888
chr1	111438	111439	37	0.7705
chr1	111538	111539	25	0.8874
chr1	111638	111639	38	0.9102
chr1	111730	111731	21	0.8778
chr1	111780	111781	36	0.8987
chr1	111836	111837	24	0.8416
chr1	111850	111851	21	0.874
chr1	111886	111887	33	0.731
chr1	111917	111918	25	0.8078
chr1	111948	111949	33	0.7704
chr1	111977	111978	22	0.6107
chr1	112027	112028	36	0.6743
chr1	112057	112058	34	0.8082
chr1	112090	112091	32	0.7367
chr1	112124	112125	24	0.9269
chr1	112174	112175	29	0.878
chr1	112200	112201	33	0.5957
chr1	112238	112239	22	0.8482
chr1	112276	112277	23	0.8462
chr1	112318	112319	27	0.8245
chr1	112336	112337	30	0.7441
chr1	112354	112355	33	0.7792
chr1	112399	112400	33	0.7206
chr1	112449	112450	28	0.8487
chr1	112549	112550	25	0.6018
chr1	112649	112650	35	0.8226
chr1	112714	112715	30	0.8554
chr1	112802	112803	29	0.6955
chr1	112862	112863	33	0.876
chr1	112915	112916	28	0.6339
chr1	112943	112944	33	0.8403
chr1	112969	112970	29	0.802
chr1	112979	112980	32	0.712
chr1	113011	113012	25	0.6931
chr1	113037	113038	34	0.6743
chr1	113053	113054	30	0.8897
chr1	113103	113104	24	0.8225
chr1	113130	113131	33	0.8207
chr1	113151	113152	40	0.7935
chr1	113199	113200	40	0.655
chr1	113218	113219	19	0.783
chr1	113234	113235	30	0.7869
chr1	113268	113269	36	0.8766
chr1	113318	113319	30	0.7133
chr1	113345	113346	28	0.8083
chr1	113395	113396	32	0.8185
chr1	113430	113431	23	0.8555
chr1	113480	113481	27	0.8641
chr1	113580	113581	23	0.942
chr1	113630	113631	30	0.8179
chr1	113730	113731	36	0.8244
chr1	113816	113817	29	0.7288
chr1	113895	113896	23	0.7163
chr1	113911	113912	34	0.7644
chr1	113955	113956	33	0.8974
chr1	114007	114008	28	0.7669
chr1	114091	114092	30	0.7207
chr1	114143	114144	31	0.9883
chr1	114245	114246	33	0.8702
chr1	114393	114394	27	0.5599
chr1	114398	114399	25	0.8487
chr1	114425	114426	35	0.9361
chr1	114443	114444	35	0.9104
chr1	114458	114459	36	0.8888
chr1	114489	114490	27	0.862
chr1	114520	114521	39	0.8095
chr1	114551	114552	27	0.8948
chr1	114579	114580	28	1.0
chr1	114603	114604	29	0.9445
chr1	114627	114628	36	0.8366
chr1	114660	114661	34	0.8622
chr1	114677	114678	22	0.8031
chr1	114713	114714	35	0.9096
chr1	114728	114729	35	0.8833
