chr	start	end	coverage	methylation_level
chr1	100022	100023	32	0.7788
chr1	100063	100064	23	0.9509
chr1	100110	100111	26	0.7783
chr1	100149	100150	26	0.8358
chr1	100191	100192	32	0.8975
chr1	100217	100218	32	0.8889
chr1	100237	100238	23	0.8792
chr1	100278	100279	35	0.9423
chr1	100293	100294	35	0.9387
chr1	100336	100337	25	0.7873
chr1	100375	100376	15	0.7465
chr1	100397	100398	27	0.9541
chr1	100430	100431	36	0.9594
chr1	100451	100452	27	0.9352
chr1	100470	100471	23	0.9062
chr1	100518	100519	29	0.7864
chr1	100551	100552	36	0.9999
chr1	100601	100602	33	0.8197
chr1	100651	100652	32	0.8389
chr1	100657	100658	20	0.8531
chr1	100757	100758	19	0.9645
chr1	100857	100858	35	0.8356
chr1	100907	100908	31	0.832
chr1	100957	100958	20	0.6868
chr1	101049	101050	33	0.9328
chr1	101149	101150	21	0.8314
chr1	101249	101250	29	0.7729
chr1	101347	101348	30	0.9085
chr1	101353	101354	25	0.0346
chr1	101403	101404	31	0.085
chr1	101445	101446	27	0.0527
chr1	101464	101465	32	0.1342
chr1	101514	101515	34	0.0
chr1	101534	101535	34	0.0224
chr1	101584	101585	36	0.1341
chr1	101633	101634	31	0.1378
chr1	101675	101676	33	0.0039
chr1	101725	101726	27	0.1598
chr1	101750	101751	24	0.2293
chr1	101781	101782	31	0.2707
chr1	101790	101791	25	0.0662
chr1	101890	101891	23	0.0
chr1	101990	101991	30	0.0492
chr1	102040	102041	33	0.0739
chr1	102090	102091	26	0.106
chr1	102146	102147	37	0.0
chr1	102158	102159	36	0.1082
chr1	102172	102173	38	0.0612
chr1	102260	102261	22	0.1383
chr1	102270	102271	32	0.037
chr1	102486	102487	32	0.067
chr1	102500	102501	20	0.0353
chr1	102548	102549	44	0.1614
chr1	102632	102633	29	0.1249
chr1	102660	102661	25	0.9501
chr1	102703	102704	34	0.9788
chr1	102732	102733	28	0.8976
chr1	102769	102770	32	0.9363
chr1	102803	102804	28	0.8908
chr1	102830	102831	25	0.8106
chr1	102856	102857	30	0.7278
chr1	102906	102907	31	0.9341
chr1	102944	102945	26	0.9751
chr1	102972	102973	38	0.9417
chr1	103017	103018	28	0.9484
chr1	103058	103059	28	0.7664
chr1	103079	103080	32	0.7612
chr1	103097	103098	26	0.8495
chr1	103122	103123	22	0.8858
chr1	103199	103200	32	0.8812
chr1	103299	103300	30	0.9474
chr1	103349	103350	34	0.8796
chr1	103404	103405	30	0.6858
chr1	103454	103455	28	0.9488
chr1	103521	103522	25	0.835
chr1	103621	103622	27	0.9164
chr1	103665	103666	31	0.8612
chr1	103700	103701	28	0.759
chr1	103718	103719	30	0.6903
chr1	103753	103754	26	0.8434
chr1	103770	103771	26	0.7211
