chr1	100000	0.5416	18
chr1	100498	0.6402	27
chr1	100915	0.6391	37
chr1	101005	0.6816	32
chr1	109610	0.2926	33
chr1	109679	0.3159	25
chr1	109784	0.4028	32
chr1	110139	0.3796	20
chr1	111833	0.3721	20
chr1	111862	0.423	40
chr1	111864	0.7617	31
chr1	111899	0.5414	28
chr1	114313	0.0769	25
chr1	114740	0.2183	29
chr1	115133	0.066	26
chr1	115208	0.2186	22
chr1	121699	0.4905	30
chr1	121774	0.4938	31
chr1	121957	0.3184	36
chr1	122201	0.3654	24
chr1	125700	0.6055	22
chr1	125744	0.5803	33
chr1	125755	0.6163	24
chr1	127337	0.2639	38
chr1	127352	0.3212	26
chr1	127383	0.1749	30
chr1	127429	0.3205	43
chr1	129602	0.2983	29
chr1	130034	0.3221	29
chr1	130451	0.2819	37
chr1	131228	0.2704	30
chr1	131653	0.5727	29
chr1	131970	0.4441	22
chr1	132158	0.6298	25
chr1	134051	0.3191	29
chr1	134348	0.3265	20
chr1	134636	0.1944	28
chr1	134909	0.1752	31
chr1	136165	0.1241	29
chr1	136259	0.3101	38
chr1	136451	0.2841	32
chr1	136843	0.1757	39
chr1	136989	0.209	29
chr1	138761	0.4281	27
chr1	139064	0.2125	24
chr1	139549	0.3161	30
chr1	139682	0.4935	30
chr1	141334	0.8083	39
chr1	141558	0.6824	33
chr1	141751	0.5921	29
chr1	142106	0.6728	29
chr1	142335	0.726	29
chr1	142389	0.7554	21
chr1	143951	0.7243	20
chr1	143985	0.719	29
chr1	143994	0.3994	35
chr1	160635	0.8322	28
chr1	160692	0.8412	34
chr1	160877	0.7222	31
chr1	161201	0.6912	42
chr1	161282	0.6624	30
chr1	163124	0.3325	30
chr1	163364	0.7061	32
chr1	163469	0.3767	28
chr1	163864	0.4886	21
chr1	169714	0.4984	25
chr1	169877	0.7258	25
chr1	170241	0.5518	37
chr1	170313	0.6075	38
chr1	170735	0.6028	34
chr1	177572	0.3229	33
chr1	177575	0.3859	24
chr1	177612	0.2921	27
chr1	180237	0.3277	30
chr1	180614	0.5584	32
chr1	180877	0.2554	35
chr1	181075	0.5328	34
chr1	182108	0.2844	37
chr1	182245	0.1335	35
chr1	182705	0.1517	35
chr1	183071	0.5144	32
chr1	189232	0.9842	35
chr1	189507	0.9981	29
chr1	189793	0.5885	36
chr1	189987	0.7559	29
chr1	190136	0.6911	31
chr1	190990	0.4436	30
chr1	191110	0.2999	32
chr1	191606	0.4494	31
chr1	191784	0.0962	15
chr1	192626	0.5362	32
chr1	192821	0.7541	27
chr1	192913	0.6938	25
chr1	193353	0.4183	35
chr1	194630	0.2991	27
chr1	195105	0.1254	28
chr1	195378	0.3031	32
chr1	195439	0.362	37
chr1	196498	0.2666	24
chr1	196545	0.0976	33
chr1	196588	0.2611	28
chr1	196611	0.122	35
chr1	198042	0.5143	26
chr1	198333	0.487	35
chr1	198739	0.5114	26
chr1	199001	0.5205	31
chr1	200983	0.3892	28
chr1	201073	0.3323	36
chr1	201132	0.2126	31
chr1	201313	0.2915	28
chr1	203040	0.5048	31
chr1	203462	0.3437	32
chr1	203823	0.3272	29
chr1	203940	0.3499	40
chr1	210683	0.4006	30
chr1	210860	0.3978	39
chr1	210968	0.2496	20
chr1	211031	0.2123	31
chr1	211457	0.3559	30
