chr	start	end	coverage	methylation_level
chr1	100047	100048	6	0.3745
chr1	100074	100075	7	0.1818
chr1	100089	100090	4	0.1332
chr1	100109	100110	5	0.087
chr1	100159	100160	4	0.1979
chr1	100209	100210	6	0.2045
chr1	100224	100225	5	0.2094
chr1	100268	100269	3	0.1672
chr1	100318	100319	7	0.3906
chr1	100333	100334	5	0.1118
chr1	100359	100360	5	0.3477
chr1	100374	100375	4	0.1265
chr1	100393	100394	5	0.2739
chr1	100422	100423	2	0.2278
chr1	100443	100444	7	0.0168
chr1	100471	100472	5	0.1952
chr1	100498	100499	5	0.1479
chr1	100522	100523	5	0.2627
chr1	100540	100541	6	0.2658
chr1	100637	100638	6	0.2434
chr1	100737	100738	4	0.0358
chr1	100813	100814	4	0.1775
chr1	100913	100914	5	0.2113
chr1	101013	101014	7	0.201
chr1	101041	101042	4	0.0989
chr1	101078	101079	4	0.2708
chr1	101128	101129	3	0.3446
chr1	101178	101179	5	0.0546
chr1	101228	101229	6	0.1833
chr1	101251	101252	6	0.062
chr1	101266	101267	5	0.3047
chr1	101287	101288	3	0.8036
chr1	101334	101335	5	0.848
chr1	101382	101383	5	0.4412
chr1	101407	101408	4	0.3371
chr1	101425	101426	4	0.2517
chr1	101449	101450	5	0.0993
chr1	101465	101466	4	0.0058
chr1	101515	101516	3	0.1189
chr1	101615	101616	4	0.7232
chr1	101712	101713	4	0.778
chr1	101792	101793	4	0.0
chr1	101882	101883	3	0.5202
chr1	101890	101891	3	0.0
chr1	101910	101911	6	0.712
chr1	101959	101960	6	0.7743
chr1	101991	101992	4	0.9302
chr1	102023	102024	4	0.9066
chr1	102073	102074	3	0.7772
chr1	102088	102089	4	0.7133
chr1	102138	102139	5	0.6908
chr1	102185	102186	3	0.82
chr1	102206	102207	4	0.72
chr1	102256	102257	5	0.7916
chr1	102306	102307	6	0.7149
chr1	102321	102322	6	0.6752
chr1	102343	102344	3	0.7771
chr1	102367	102368	4	0.727
chr1	102375	102376	5	0.9013
chr1	102463	102464	3	0.8107
chr1	102563	102564	4	0.8047
chr1	102663	102664	6	0.7011
chr1	102763	102764	5	0.7205
chr1	102811	102812	4	0.7287
chr1	102849	102850	4	0.8376
chr1	102859	102860	5	0.6568
chr1	102897	102898	5	0.4392
chr1	102928	102929	3	0.5649
chr1	102949	102950	6	0.4274
chr1	102999	103000	5	0.4443
chr1	103014	103015	4	0.4714
chr1	103064	103065	6	0.4076
chr1	103094	103095	4	0.325
chr1	103132	103133	4	0.5226
chr1	103165	103166	4	0.506
chr1	103180	103181	5	0.6241
chr1	103203	103204	3	0.6206
chr1	103226	103227	7	0.5812
chr1	103250	103251	3	0.5271
chr1	103272	103273	4	0.5896
chr1	103294	103295	5	0.5799
chr1	103344	103345	3	0.6129
chr1	103346	103347	3	0.5644
chr1	103441	103442	6	0.4402
chr1	103541	103542	4	0.5027
chr1	103641	103642	7	0.5078
chr1	103741	103742	5	0.5083
chr1	103743	103744	4	0.8944
chr1	103783	103784	5	1.0
chr1	103837	103838	4	0.9306
chr1	103857	103858	5	0.7628
chr1	103879	103880	4	0.7238
chr1	103937	103938	5	0.7166
chr1	103951	103952	5	0.8387
chr1	104027	104028	6	0.8285
chr1	104209	104210	5	0.9591
chr1	104250	104251	2	0.7714
chr1	104276	104277	2	0.7382
chr1	104313	104314	4	0.8071
chr1	104333	104334	5	0.8156
chr1	104355	104356	3	0.7699
chr1	104386	104387	4	0.658
chr1	104427	104428	5	0.7483
chr1	104442	104443	4	0.986
chr1	104484	104485	2	0.8467
chr1	104511	104512	5	0.7597
chr1	104557	104558	5	0.6755
chr1	104574	104575	3	0.9331
chr1	104589	104590	4	1.0
chr1	104639	104640	5	0.8312
chr1	104666	104667	4	0.755
chr1	104698	104699	3	0.7506
chr1	104721	104722	5	0.7941
chr1	104771	104772	5	0.8619
chr1	104789	104790	4	0.7229
chr1	104839	104840	3	0.6725
chr1	104852	104853	5	0.6306
chr1	104952	104953	7	0.8278
chr1	105002	105003	5	0.9212
chr1	105102	105103	6	0.7653
chr1	105202	105203	4	0.7698
chr1	105258	105259	5	0.8781
chr1	105340	105341	5	0.6202
chr1	105440	105441	5	0.7481
chr1	105478	105479	3	0.9794
chr1	105494	105495	3	0.9015
chr1	105541	105542	6	0.5889
chr1	105568	105569	6	0.6183
chr1	105596	105597	3	0.2172
chr1	105624	105625	3	0.2062
chr1	105665	105666	3	0.0325
chr1	105708	105709	6	0.0376
chr1	105736	105737	4	0.695
chr1	105786	105787	3	0.777
chr1	105801	105802	5	0.0
chr1	105844	105845	5	0.025
chr1	105881	105882	3	0.845
chr1	105931	105932	2	0.5169
chr1	105955	105956	5	0.844
chr1	106005	106006	5	0.0343
chr1	106011	106012	4	0.3612
chr1	106090	106091	4	0.1465
chr1	106190	106191	6	0.731
chr1	106262	106263	5	0.5246
chr1	106362	106363	4	0.118
chr1	106427	106428	5	0.3558
chr1	106465	106466	5	1.0
chr1	106486	106487	4	0.7403
chr1	106509	106510	4	0.5552
chr1	106538	106539	5	0.7768
chr1	106564	106565	6	0.575
chr1	106587	106588	4	0.6443
chr1	106605	106606	5	0.879
chr1	106655	106656	4	0.7246
chr1	106696	106697	5	0.7252
chr1	106728	106729	3	0.8732
chr1	106756	106757	5	0.6202
chr1	106802	106803	4	0.7174
chr1	106848	106849	6	0.7816
chr1	106926	106927	5	0.7964
chr1	106949	106950	3	0.7689
chr1	107026	107027	4	0.8296
chr1	107076	107077	5	0.758
chr1	107176	107177	5	0.7973
chr1	107276	107277	3	0.7002
chr1	107376	107377	4	0.794
chr1	107388	107389	5	0.5946
chr1	107456	107457	4	0.8343
chr1	107464	107465	4	0.5721
chr1	107494	107495	4	0.6622
chr1	107537	107538	6	0.5105
chr1	107570	107571	5	0.513
chr1	107601	107602	4	0.5653
chr1	107616	107617	5	0.464
chr1	107647	107648	5	0.616
chr1	107662	107663	6	0.6668
chr1	107682	107683	3	0.5466
chr1	107713	107714	4	0.5888
chr1	107757	107758	5	0.7564
chr1	107778	107779	6	0.5003
chr1	107796	107797	4	0.6411
chr1	107811	107812	4	0.6298
chr1	107845	107846	6	0.501
chr1	107868	107869	5	0.4423
chr1	107890	107891	6	0.583
chr1	107907	107908	3	0.6532
chr1	107944	107945	5	0.6977
chr1	107979	107980	3	0.4192
chr1	108035	108036	4	0.4617
chr1	108135	108136	4	0.3759
chr1	108235	108236	4	0.4217
chr1	108335	108336	4	0.5863
chr1	108435	108436	5	0.4899
chr1	108543	108544	5	0.1688
chr1	108547	108548	5	0.1225
chr1	108593	108594	5	0.2169
chr1	108677	108678	3	0.0
chr1	108801	108802	4	0.232
chr1	108861	108862	5	0.1332
chr1	108900	108901	4	0.867
chr1	108935	108936	4	0.8795
chr1	108973	108974	4	0.821
chr1	109008	109009	7	0.8269
chr1	109036	109037	5	0.6651
chr1	109064	109065	4	0.5721
chr1	109089	109090	4	0.7756
chr1	109123	109124	5	0.6991
chr1	109173	109174	4	0.8552
chr1	109207	109208	4	0.9511
chr1	109253	109254	5	0.8216
chr1	109290	109291	5	0.746
chr1	109305	109306	5	0.6247
chr1	109322	109323	5	0.7574
chr1	109372	109373	3	0.7762
chr1	109409	109410	5	0.7248
chr1	109467	109468	4	0.7836
chr1	109518	109519	2	0.8321
chr1	109608	109609	4	0.8294
chr1	109708	109709	5	0.8008
chr1	109765	109766	6	0.7076
chr1	109865	109866	4	0.8497
chr1	109905	109906	3	0.8915
chr1	109949	109950	5	0.8086
chr1	109954	109955	4	0.7967
chr1	110004	110005	5	0.735
chr1	110027	110028	3	0.5878
chr1	110056	110057	5	0.7479
chr1	110100	110101	4	0.6192
chr1	110144	110145	6	0.7052
chr1	110175	110176	4	0.6752
chr1	110207	110208	4	0.8411
chr1	110224	110225	4	0.692
chr1	110274	110275	5	0.5875
chr1	110309	110310	5	0.6403
chr1	110340	110341	4	0.5358
chr1	110373	110374	5	0.542
