chr	start	end	coverage	methylation_level
chr1	100064	100065	25	0.1876
chr1	100114	100115	31	0.1963
chr1	100130	100131	27	0.0935
chr1	100174	100175	23	0.0869
chr1	100189	100190	33	0.2921
chr1	100216	100217	31	0.2429
chr1	100243	100244	20	0.2293
chr1	100293	100294	25	0.1752
chr1	100323	100324	32	0.1661
chr1	100345	100346	32	0.2212
chr1	100395	100396	39	0.3015
chr1	100445	100446	38	0.3132
chr1	100466	100467	31	0.0975
chr1	100508	100509	34	0.1674
chr1	100532	100533	28	0.2701
chr1	100533	100534	25	0.1422
chr1	100633	100634	22	0.1413
chr1	100683	100684	40	0.1783
chr1	100783	100784	27	0.1984
chr1	100836	100837	31	0.1425
chr1	100891	100892	28	0.1513
chr1	100967	100968	26	0.256
chr1	101017	101018	30	0.1898
chr1	101075	101076	27	0.0
chr1	101101	101102	33	0.1384
chr1	101148	101149	38	0.179
chr1	101168	101169	23	0.0
chr1	101191	101192	33	0.0711
chr1	101238	101239	30	0.2342
chr1	101258	101259	43	0.06
chr1	101308	101309	28	0.1083
chr1	101342	101343	30	0.0455
chr1	101382	101383	34	0.1123
chr1	101398	101399	29	0.0
chr1	101434	101435	24	0.0868
chr1	101463	101464	34	0.1486
chr1	101483	101484	25	0.0426
chr1	101509	101510	34	0.1817
chr1	101548	101549	32	0.1299
chr1	101563	101564	34	0.0469
chr1	101584	101585	29	0.0055
chr1	101614	101615	21	0.0678
chr1	101714	101715	35	0.0016
chr1	101786	101787	31	0.0924
chr1	101886	101887	35	0.0
chr1	101936	101937	30	0.0072
chr1	102036	102037	24	0.222
chr1	102084	102085	24	0.0519
chr1	102124	102125	19	0.1899
chr1	102141	102142	26	0.6921
chr1	102167	102168	17	0.8886
chr1	102187	102188	24	0.8632
chr1	102231	102232	30	0.85
chr1	102267	102268	27	0.7524
chr1	102296	102297	36	0.9537
chr1	102326	102327	29	0.78
chr1	102341	102342	29	0.874
chr1	102369	102370	32	0.937
chr1	102415	102416	32	0.8203
chr1	102445	102446	37	0.831
chr1	102478	102479	27	0.9331
chr1	102493	102494	22	0.755
chr1	102536	102537	33	0.8282
chr1	102556	102557	37	0.7622
chr1	102580	102581	37	0.7377
chr1	102608	102609	32	0.6614
chr1	102643	102644	26	0.8242
chr1	102664	102665	24	0.7707
chr1	102694	102695	37	0.7591
chr1	102707	102708	23	0.8275
chr1	102781	102782	20	0.8306
chr1	102881	102882	36	0.8376
chr1	102981	102982	25	0.8435
chr1	103081	103082	23	0.9029
chr1	103181	103182	25	0.8057
chr1	103229	103230	33	0.7926
chr1	103231	103232	20	1.0
chr1	103243	103244	26	0.2109
chr1	103271	103272	28	0.3892
chr1	103286	103287	39	0.3369
chr1	103336	103337	31	0.1984
chr1	103355	103356	29	0.2055
chr1	103397	103398	28	0.2728
chr1	103414	103415	40	0.1764
chr1	103434	103435	26	0.3155
chr1	103484	103485	36	0.2736
chr1	103517	103518	23	0.188
chr1	103559	103560	29	0.17
chr1	103575	103576	33	0.2761
chr1	103590	103591	29	0.459
chr1	103615	103616	28	0.308
chr1	103635	103636	28	0.1855
chr1	103667	103668	37	0.2935
chr1	103710	103711	28	0.3482
chr1	103746	103747	33	0.1291
chr1	103791	103792	37	0.2173
chr1	103891	103892	32	0.1186
chr1	103991	103992	35	0.2377
chr1	104091	104092	29	0.1651
chr1	104191	104192	22	0.2589
chr1	104291	104292	37	0.2518
chr1	104343	104344	30	0.2539
chr1	104388	104389	26	0.7552
chr1	104419	104420	26	0.8885
chr1	104441	104442	39	0.7333
chr1	104479	104480	31	0.6554
chr1	104529	104530	22	0.7765
chr1	104561	104562	29	0.7384
chr1	104596	104597	34	0.9121
chr1	104642	104643	31	0.9483
chr1	104667	104668	27	0.819
chr1	104694	104695	27	0.7781
chr1	104744	104745	26	0.8277
chr1	104765	104766	28	0.8151
chr1	104815	104816	33	0.8194
chr1	104852	104853	35	0.652
chr1	104923	104924	28	0.7447
chr1	105023	105024	30	0.6624
chr1	105100	105101	33	0.7249
chr1	105200	105201	33	0.6901
chr1	105300	105301	24	0.7657
chr1	105388	105389	29	0.7897
chr1	105397	105398	32	0.807
chr1	105447	105448	24	0.738
chr1	105462	105463	28	0.7231
chr1	105479	105480	31	0.7127
chr1	105511	105512	28	0.7646
chr1	105561	105562	28	0.8594
chr1	105584	105585	18	0.6824
chr1	105599	105600	29	0.754
chr1	105618	105619	32	0.8566
chr1	105668	105669	28	0.7121
chr1	105693	105694	27	0.8979
chr1	105715	105716	32	0.7855
chr1	105762	105763	26	0.9434
chr1	105812	105813	28	0.8933
chr1	105829	105830	34	0.8279
chr1	105856	105857	31	0.7316
chr1	105871	105872	30	0.7724
chr1	105891	105892	35	0.7302
chr1	105941	105942	29	0.7655
chr1	105969	105970	31	0.4341
chr1	106069	106070	30	0.2044
chr1	106169	106170	22	0.4715
chr1	106233	106234	20	0.2757
chr1	106283	106284	36	0.437
chr1	106383	106384	30	0.5806
chr1	106483	106484	21	0.8975
chr1	106735	106736	32	0.9845
chr1	106771	106772	29	0.825
chr1	106805	106806	20	0.792
chr1	106807	106808	30	0.8577
chr1	106849	106850	26	0.8272
chr1	106939	106940	30	0.7813
chr1	106977	106978	29	0.6021
chr1	106992	106993	30	0.6874
chr1	107025	107026	33	0.6606
chr1	107048	107049	27	0.6346
chr1	107070	107071	24	0.6883
chr1	107103	107104	33	0.7699
chr1	107153	107154	33	0.6659
chr1	107197	107198	28	0.524
chr1	107215	107216	26	0.7475
chr1	107249	107250	26	0.8142
chr1	107283	107284	29	0.7106
chr1	107307	107308	30	0.7951
chr1	107352	107353	36	0.7683
chr1	107371	107372	35	0.8194
chr1	107421	107422	22	0.697
chr1	107471	107472	33	0.7645
chr1	107495	107496	29	0.677
chr1	107496	107497	33	0.6892
chr1	107596	107597	25	0.7028
chr1	107696	107697	29	0.7379
chr1	107796	107797	33	0.6033
chr1	107885	107886	17	0.8845
chr1	107985	107986	27	0.7563
chr1	108031	108032	34	0.838
chr1	108045	108046	22	0.6315
chr1	108072	108073	27	0.5112
chr1	108095	108096	33	0.7268
chr1	108110	108111	31	0.5155
chr1	108129	108130	39	0.4715
chr1	108169	108170	20	0.7884
chr1	108184	108185	28	0.5265
chr1	108234	108235	28	0.6255
chr1	108260	108261	30	0.6777
chr1	108288	108289	32	0.6797
chr1	108329	108330	26	0.6475
chr1	108361	108362	27	0.7693
chr1	108397	108398	37	0.7406
chr1	108416	108417	32	0.5726
chr1	108446	108447	26	0.6902
chr1	108496	108497	28	0.7532
chr1	108521	108522	37	0.8137
chr1	108536	108537	37	0.7042
chr1	108636	108637	31	0.7887
chr1	108736	108737	23	0.676
chr1	108801	108802	28	0.5437
