chr	start	end	coverage	methylation_level
chr1	100005	100006	26	0.8443
chr1	100046	100047	28	0.8352
chr1	100096	100097	16	0.7066
chr1	100123	100124	36	0.6653
chr1	100150	100151	28	0.6834
chr1	100200	100201	22	0.7581
chr1	100244	100245	24	0.8256
chr1	100268	100269	34	0.8796
chr1	100307	100308	33	0.5665
chr1	100331	100332	27	0.7675
chr1	100355	100356	23	0.8666
chr1	100389	100390	28	0.6713
chr1	100404	100405	33	0.8782
chr1	100419	100420	28	0.784
chr1	100442	100443	24	0.7638
chr1	100460	100461	21	0.8182
chr1	100495	100496	23	0.6872
chr1	100514	100515	22	0.8753
chr1	100529	100530	23	0.7397
chr1	100579	100580	19	0.7408
chr1	100606	100607	31	0.7442
chr1	100637	100638	27	0.857
chr1	100652	100653	29	0.8682
chr1	100675	100676	30	0.8615
chr1	100707	100708	28	0.6402
chr1	100724	100725	31	0.7285
chr1	100760	100761	23	0.7592
chr1	100782	100783	30	0.7208
chr1	100808	100809	30	0.8214
chr1	100830	100831	27	0.6821
chr1	100880	100881	30	0.7281
chr1	100910	100911	32	0.7469
chr1	100928	100929	35	0.7176
chr1	100973	100974	31	0.8231
chr1	100989	100990	38	0.7497
chr1	101022	101023	20	0.686
chr1	101037	101038	26	0.7543
chr1	101052	101053	32	0.7487
chr1	101054	101055	30	0.7382
chr1	101154	101155	26	0.6607
chr1	101254	101255	25	0.7334
chr1	101347	101348	25	0.6727
chr1	101430	101431	25	0.8786
chr1	101480	101481	32	0.7462
chr1	101545	101546	25	0.775
chr1	101621	101622	27	0.7501
chr1	101721	101722	42	0.7122
chr1	101821	101822	28	0.8301
chr1	101871	101872	30	0.8073
chr1	101971	101972	39	0.7426
chr1	102050	102051	22	0.646
chr1	102058	102059	32	0.6616
chr1	102088	102089	24	0.6935
chr1	102094	102095	21	0.7162
chr1	102102	102103	23	0.5907
chr1	102226	102227	35	0.813
chr1	102326	102327	34	0.8199
chr1	102398	102399	36	0.9061
chr1	102534	102535	27	0.7806
chr1	102550	102551	27	0.9882
chr1	102596	102597	34	0.8547
chr1	102633	102634	43	0.7928
chr1	102651	102652	31	0.808
chr1	102667	102668	22	0.8016
chr1	102703	102704	38	0.8658
chr1	102728	102729	34	0.8423
chr1	102778	102779	29	0.9563
chr1	102826	102827	32	0.7458
chr1	102864	102865	26	0.8574
chr1	102903	102904	36	0.9023
chr1	102953	102954	24	0.8534
chr1	102999	103000	29	0.8098
chr1	103038	103039	39	0.8767
chr1	103056	103057	39	0.7678
chr1	103106	103107	13	0.8081
chr1	103123	103124	30	0.6409
chr1	103149	103150	30	0.6868
chr1	103164	103165	32	0.8758
chr1	103203	103204	24	0.6913
chr1	103235	103236	28	0.7765
chr1	103279	103280	24	0.8706
chr1	103294	103295	31	0.8345
chr1	103344	103345	24	0.8575
chr1	103364	103365	26	0.7745
chr1	103392	103393	27	0.8063
chr1	103418	103419	26	0.8863
chr1	103518	103519	33	0.947
chr1	103618	103619	33	0.9249
chr1	103718	103719	25	0.9202
chr1	103818	103819	37	0.8246
chr1	103899	103900	33	0.8523
chr1	103989	103990	31	0.7644
chr1	104089	104090	32	0.6873
chr1	104147	104148	28	0.8381
chr1	104247	104248	26	0.7829
chr1	104301	104302	27	0.9187
chr1	104325	104326	30	0.7621
chr1	104363	104364	25	0.6395
chr1	104381	104382	26	0.7899
chr1	104401	104402	32	0.6091
chr1	104428	104429	27	0.661
chr1	104459	104460	30	0.6616
chr1	104504	104505	27	0.5623
chr1	104520	104521	36	0.7942
chr1	104562	104563	31	0.7089
chr1	104587	104588	32	0.7157
chr1	104602	104603	36	0.8287
chr1	104632	104633	37	0.7887
chr1	104682	104683	33	0.732
chr1	104729	104730	31	0.8065
chr1	104758	104759	27	0.6669
