chr	start	end	coverage	methylation_level
chr1	100005	100006	28	0.5627
chr1	100046	100047	32	0.5034
chr1	100096	100097	26	0.4091
chr1	100123	100124	32	0.5818
chr1	100150	100151	33	0.5365
chr1	100200	100201	30	0.5525
chr1	100244	100245	32	0.3959
chr1	100268	100269	37	0.5669
chr1	100307	100308	27	0.331
chr1	100331	100332	31	0.5222
chr1	100355	100356	30	0.5896
chr1	100389	100390	38	0.4686
chr1	100404	100405	30	0.6791
chr1	100419	100420	24	0.5159
chr1	100442	100443	39	0.5291
chr1	100460	100461	26	0.4596
chr1	100495	100496	26	0.4006
chr1	100514	100515	30	0.6571
chr1	100529	100530	25	0.495
chr1	100579	100580	32	0.4555
chr1	100606	100607	26	0.5967
chr1	100637	100638	24	0.6105
chr1	100652	100653	30	0.5597
chr1	100675	100676	24	0.5552
chr1	100707	100708	32	0.3036
chr1	100724	100725	32	0.5426
chr1	100760	100761	34	0.3614
chr1	100782	100783	32	0.5403
chr1	100808	100809	26	0.6281
chr1	100830	100831	31	0.4581
chr1	100880	100881	24	0.3799
chr1	100910	100911	31	0.5118
chr1	100928	100929	30	0.4658
chr1	100973	100974	33	0.5549
chr1	100989	100990	28	0.4956
chr1	101022	101023	31	0.5828
chr1	101037	101038	32	0.4722
chr1	101052	101053	33	0.5256
chr1	101054	101055	24	0.4808
chr1	101154	101155	29	0.4843
chr1	101254	101255	31	0.6436
chr1	101347	101348	35	0.3104
chr1	101430	101431	33	0.5004
chr1	101480	101481	31	0.5365
chr1	101545	101546	40	0.5212
chr1	101621	101622	31	0.5593
chr1	101721	101722	30	0.4732
chr1	101821	101822	38	0.5304
chr1	101871	101872	23	0.5493
chr1	101971	101972	33	0.567
chr1	102050	102051	28	0.412
chr1	102058	102059	22	0.7051
chr1	102088	102089	35	0.7345
chr1	102094	102095	33	0.8089
chr1	102102	102103	29	0.4903
chr1	102226	102227	35	0.8116
chr1	102326	102327	32	0.739
chr1	102398	102399	30	0.8572
chr1	102534	102535	35	0.7459
chr1	102550	102551	35	0.8044
