chr1	100000	+	19	14	CG	CGC
chr1	100498	+	8	21	CG	CGC
chr1	100915	+	28	13	CG	CGC
chr1	101005	+	22	13	CG	CGC
chr1	109610	+	16	16	CG	CGC
chr1	109679	+	7	13	CG	CGC
chr1	109784	+	14	23	CG	CGC
chr1	110139	+	10	14	CG	CGC
chr1	111833	+	10	13	CG	CGC
chr1	111862	+	13	15	CG	CGC
chr1	111864	+	20	11	CG	CGC
chr1	111899	+	18	18	CG	CGC
chr1	114313	+	11	19	CG	CGC
chr1	114740	+	8	24	CG	CGC
chr1	115133	+	5	28	CG	CGC
chr1	115208	+	4	26	CG	CGC
chr1	121699	+	15	17	CG	CGC
chr1	121774	+	10	18	CG	CGC
chr1	121957	+	5	26	CG	CGC
chr1	122201	+	15	12	CG	CGC
chr1	125700	+	21	14	CG	CGC
chr1	125703	+	27	17	CG	CGC
chr1	125744	+	20	15	CG	CGC
chr1	125755	+	16	19	CG	CGC
chr1	127337	+	4	26	CG	CGC
chr1	127352	+	9	29	CG	CGC
chr1	127383	+	3	24	CG	CGC
chr1	127429	+	6	23	CG	CGC
chr1	129602	+	5	34	CG	CGC
chr1	130034	+	8	23	CG	CGC
chr1	130451	+	5	19	CG	CGC
chr1	131228	+	12	11	CG	CGC
chr1	131653	+	14	13	CG	CGC
chr1	131970	+	8	11	CG	CGC
chr1	132158	+	10	18	CG	CGC
chr1	134051	+	6	21	CG	CGC
chr1	134348	+	12	16	CG	CGC
chr1	134636	+	9	21	CG	CGC
chr1	134909	+	7	17	CG	CGC
chr1	136165	+	11	23	CG	CGC
chr1	136259	+	4	24	CG	CGC
chr1	136451	+	5	24	CG	CGC
chr1	136731	+	6	26	CG	CGC
chr1	136843	+	8	22	CG	CGC
chr1	136989	+	8	24	CG	CGC
chr1	138761	+	6	16	CG	CGC
chr1	139064	+	6	19	CG	CGC
chr1	139549	+	4	18	CG	CGC
chr1	139682	+	11	21	CG	CGC
chr1	141334	+	32	0	CG	CGC
chr1	141558	+	34	0	CG	CGC
chr1	141751	+	42	0	CG	CGC
chr1	142106	+	26	0	CG	CGC
chr1	142335	+	19	0	CG	CGC
chr1	142389	+	29	0	CG	CGC
chr1	143951	+	24	10	CG	CGC
chr1	143969	+	20	13	CG	CGC
chr1	143985	+	17	13	CG	CGC
chr1	143994	+	15	9	CG	CGC
chr1	160635	+	29	0	CG	CGC
chr1	160692	+	24	0	CG	CGC
chr1	160877	+	21	0	CG	CGC
chr1	161201	+	28	0	CG	CGC
chr1	161282	+	36	0	CG	CGC
chr1	161390	+	28	0	CG	CGC
chr1	163124	+	9	24	CG	CGC
chr1	163364	+	12	18	CG	CGC
chr1	163469	+	13	18	CG	CGC
chr1	163864	+	16	11	CG	CGC
chr1	169714	+	12	13	CG	CGC
chr1	169877	+	17	17	CG	CGC
chr1	170241	+	17	10	CG	CGC
chr1	170313	+	17	14	CG	CGC
chr1	170735	+	19	9	CG	CGC
chr1	177572	+	9	20	CG	CGC
chr1	177575	+	13	19	CG	CGC
chr1	177606	+	14	19	CG	CGC
chr1	177612	+	5	23	CG	CGC
chr1	180237	+	19	13	CG	CGC
chr1	180614	+	14	23	CG	CGC
chr1	180877	+	10	21	CG	CGC
chr1	181075	+	19	17	CG	CGC
chr1	182108	+	3	31	CG	CGC
chr1	182245	+	7	22	CG	CGC
chr1	182705	+	9	22	CG	CGC
chr1	183071	+	14	16	CG	CGC
chr1	189232	+	34	0	CG	CGC
chr1	189507	+	0	26	CG	CGC
chr1	189793	+	26	0	CG	CGC
chr1	189987	+	23	0	CG	CGC
chr1	190136	+	20	0	CG	CGC
chr1	190990	+	7	26	CG	CGC
chr1	191110	+	8	23	CG	CGC
chr1	191606	+	8	16	CG	CGC
chr1	191784	+	16	17	CG	CGC
chr1	192626	+	8	17	CG	CGC
chr1	192913	+	13	7	CG	CGC
chr1	193353	+	16	16	CG	CGC
chr1	194630	+	5	22	CG	CGC
chr1	195105	+	2	25	CG	CGC
chr1	195378	+	6	22	CG	CGC
chr1	195439	+	12	20	CG	CGC
chr1	196498	+	10	23	CG	CGC
chr1	196545	+	4	25	CG	CGC
chr1	196588	+	5	27	CG	CGC
chr1	196611	+	8	27	CG	CGC
chr1	198042	+	15	11	CG	CGC
chr1	198333	+	15	14	CG	CGC
chr1	198739	+	9	9	CG	CGC
chr1	199001	+	17	16	CG	CGC
chr1	200983	+	12	19	CG	CGC
chr1	201073	+	13	9	CG	CGC
chr1	201132	+	7	19	CG	CGC
chr1	201313	+	12	19	CG	CGC
chr1	203040	+	11	13	CG	CGC
chr1	203462	+	6	19	CG	CGC
chr1	203823	+	7	16	CG	CGC
chr1	203940	+	15	19	CG	CGC
chr1	210683	+	13	13	CG	CGC
chr1	210860	+	13	12	CG	CGC
chr1	210968	+	16	17	CG	CGC
chr1	211031	+	19	7	CG	CGC
chr1	211554	+	21	7	CG	CGC
chr1	212381	+	14	21	CG	CGC
chr1	212682	+	7	15	CG	CGC
chr1	212834	+	11	22	CG	CGC
chr1	212946	+	10	18	CG	CGC
chr1	214060	+	14	11	CG	CGC
chr1	214475	+	31	10	CG	CGC
chr1	214752	+	22	9	CG	CGC
chr1	214846	+	17	10	CG	CGC
chr1	215070	+	11	9	CG	CGC
chr1	216962	+	25	2	CG	CGC
chr1	216998	+	25	2	CG	CGC
chr1	217018	+	21	4	CG	CGC
chr1	217039	+	13	5	CG	CGC
chr1	217051	+	24	1	CG	CGC
chr1	217145	+	29	6	CG	CGC
chr1	217191	+	21	6	CG	CGC
chr1	217233	+	23	8	CG	CGC
chr1	217246	+	15	3	CG	CGC
chr1	217271	+	23	6	CG	CGC
chr1	217321	+	18	9	CG	CGC
chr1	217330	+	21	3	CG	CGC
chr1	217344	+	23	6	CG	CGC
chr1	217354	+	27	2	CG	CGC
chr1	217404	+	34	2	CG	CGC
chr1	217407	+	27	2	CG	CGC
chr1	217432	+	30	6	CG	CGC
chr1	217469	+	27	4	CG	CGC
chr1	217507	+	24	10	CG	CGC
chr1	217532	+	30	4	CG	CGC
chr1	217563	+	29	1	CG	CGC
chr1	217600	+	29	6	CG	CGC
chr1	217610	+	23	3	CG	CGC
chr1	217651	+	27	3	CG	CGC
chr1	217658	+	23	4	CG	CGC
chr1	217664	+	20	5	CG	CGC
chr1	217685	+	24	7	CG	CGC
chr1	217712	+	28	9	CG	CGC
chr1	217759	+	30	4	CG	CGC
chr1	217807	+	26	4	CG	CGC
chr1	217839	+	30	4	CG	CGC
chr1	217874	+	24	4	CG	CGC
chr1	217930	+	23	7	CG	CGC
chr1	217974	+	25	3	CG	CGC
chr1	217984	+	31	5	CG	CGC
chr1	218006	+	16	7	CG	CGC
chr1	218018	+	20	10	CG	CGC
chr1	218020	+	22	3	CG	CGC
chr1	218853	+	20	11	CG	CGC
chr1	219080	+	15	11	CG	CGC
chr1	219395	+	21	8	CG	CGC
chr1	219590	+	21	11	CG	CGC
chr1	219748	+	18	21	CG	CGC
chr1	222887	+	8	20	CG	CGC
chr1	223359	+	9	12	CG	CGC
chr1	223851	+	12	25	CG	CGC
chr1	223908	+	9	14	CG	CGC
chr1	223968	+	13	22	CG	CGC
chr1	224018	+	14	22	CG	CGC
chr1	225711	+	9	25	CG	CGC
chr1	225749	+	5	23	CG	CGC
chr1	225777	+	9	21	CG	CGC
chr1	225818	+	3	16	CG	CGC
chr1	228221	+	3	33	CG	CGC
chr1	228599	+	5	23	CG	CGC
chr1	228803	+	2	27	CG	CGC
chr1	229100	+	2	25	CG	CGC
chr1	229181	+	4	33	CG	CGC
chr1	230325	+	14	6	CG	CGC
chr1	230455	+	21	9	CG	CGC
chr1	230730	+	29	7	CG	CGC
chr1	230992	+	18	15	CG	CGC
chr1	231289	+	18	6	CG	CGC
chr1	231368	+	16	13	CG	CGC
chr1	233126	+	15	12	CG	CGC
chr1	233242	+	7	17	CG	CGC
chr1	233681	+	14	14	CG	CGC
chr1	233920	+	14	19	CG	CGC
chr1	234002	+	12	11	CG	CGC
chr1	245156	+	1	25	CG	CGC
chr1	245398	+	0	27	CG	CGC
chr1	245489	+	1	32	CG	CGC
chr1	245888	+	1	32	CG	CGC
chr1	246022	+	2	20	CG	CGC
chr1	248705	+	13	18	CG	CGC
chr1	248896	+	8	25	CG	CGC
chr1	249042	+	8	21	CG	CGC
chr1	249540	+	12	29	CG	CGC
chr1	251676	+	13	18	CG	CGC
chr1	251720	+	7	19	CG	CGC
chr1	251748	+	15	20	CG	CGC
chr1	251789	+	10	24	CG	CGC
chr1	254918	+	26	5	CG	CGC
chr1	255363	+	23	4	CG	CGC
chr1	255757	+	22	9	CG	CGC
chr1	255817	+	24	6	CG	CGC
chr1	262383	+	21	5	CG	CGC
chr1	262462	+	19	11	CG	CGC
chr1	262799	+	23	4	CG	CGC
chr1	264968	+	32	1	CG	CGC
chr1	265690	+	25	0	CG	CGC
chr1	265751	+	32	0	CG	CGC
chr1	265809	+	27	0	CG	CGC
chr1	271530	+	17	13	CG	CGC
chr1	271969	+	13	11	CG	CGC
chr1	272182	+	10	10	CG	CGC
chr1	272284	+	19	13	CG	CGC
chr1	272357	+	18	21	CG	CGC
