chr1	100000	+	17	9	CG	CGC
chr1	100498	+	10	19	CG	CGC
chr1	100915	+	20	8	CG	CGC
chr1	101005	+	16	10	CG	CGC
chr1	109610	+	17	17	CG	CGC
chr1	109679	+	11	14	CG	CGC
chr1	109784	+	7	17	CG	CGC
chr1	110139	+	16	18	CG	CGC
chr1	111833	+	10	16	CG	CGC
chr1	111862	+	12	16	CG	CGC
chr1	111864	+	21	10	CG	CGC
chr1	111899	+	16	15	CG	CGC
chr1	114313	+	7	17	CG	CGC
chr1	114740	+	10	26	CG	CGC
chr1	115133	+	2	26	CG	CGC
chr1	115208	+	6	25	CG	CGC
chr1	121699	+	12	15	CG	CGC
chr1	121957	+	4	22	CG	CGC
chr1	122201	+	15	15	CG	CGC
chr1	125700	+	20	11	CG	CGC
chr1	125703	+	20	10	CG	CGC
chr1	125744	+	13	9	CG	CGC
chr1	125755	+	11	13	CG	CGC
chr1	127337	+	3	25	CG	CGC
chr1	127352	+	10	25	CG	CGC
chr1	127383	+	2	32	CG	CGC
chr1	127429	+	11	27	CG	CGC
chr1	129602	+	3	25	CG	CGC
chr1	130034	+	9	18	CG	CGC
chr1	130451	+	6	20	CG	CGC
chr1	131228	+	13	12	CG	CGC
chr1	131653	+	14	15	CG	CGC
chr1	131970	+	12	19	CG	CGC
chr1	132158	+	9	16	CG	CGC
chr1	134051	+	9	28	CG	CGC
chr1	134348	+	10	13	CG	CGC
chr1	134636	+	7	15	CG	CGC
chr1	134909	+	9	27	CG	CGC
chr1	136165	+	13	24	CG	CGC
chr1	136259	+	7	31	CG	CGC
chr1	136451	+	7	26	CG	CGC
chr1	136731	+	6	24	CG	CGC
chr1	136989	+	6	17	CG	CGC
chr1	138761	+	10	21	CG	CGC
chr1	139064	+	5	19	CG	CGC
chr1	139549	+	8	23	CG	CGC
chr1	139682	+	7	19	CG	CGC
chr1	141334	+	34	0	CG	CGC
chr1	141558	+	32	0	CG	CGC
chr1	141751	+	28	0	CG	CGC
chr1	142106	+	32	0	CG	CGC
chr1	142335	+	31	0	CG	CGC
chr1	142389	+	28	0	CG	CGC
chr1	143951	+	18	10	CG	CGC
chr1	143969	+	11	9	CG	CGC
chr1	143985	+	18	11	CG	CGC
chr1	143994	+	20	13	CG	CGC
chr1	160635	+	32	0	CG	CGC
chr1	160692	+	27	0	CG	CGC
chr1	160877	+	37	0	CG	CGC
chr1	161201	+	30	0	CG	CGC
chr1	161282	+	25	0	CG	CGC
chr1	163124	+	10	24	CG	CGC
chr1	163364	+	11	19	CG	CGC
chr1	163469	+	13	18	CG	CGC
chr1	163864	+	16	11	CG	CGC
chr1	169714	+	12	10	CG	CGC
chr1	169877	+	17	14	CG	CGC
chr1	170241	+	13	10	CG	CGC
chr1	170313	+	19	14	CG	CGC
chr1	170735	+	21	9	CG	CGC
chr1	177572	+	8	26	CG	CGC
chr1	177575	+	14	18	CG	CGC
chr1	177612	+	6	25	CG	CGC
chr1	180237	+	20	12	CG	CGC
chr1	180614	+	7	10	CG	CGC
chr1	180877	+	8	21	CG	CGC
chr1	181075	+	10	9	CG	CGC
chr1	182108	+	6	24	CG	CGC
chr1	182245	+	6	18	CG	CGC
chr1	182705	+	7	29	CG	CGC
chr1	183071	+	11	15	CG	CGC
chr1	189232	+	36	0	CG	CGC
chr1	189507	+	0	32	CG	CGC
chr1	189793	+	29	0	CG	CGC
chr1	189987	+	0	33	CG	CGC
chr1	190990	+	11	34	CG	CGC
chr1	191110	+	6	23	CG	CGC
chr1	191606	+	11	20	CG	CGC
chr1	191784	+	16	15	CG	CGC
chr1	192626	+	8	19	CG	CGC
chr1	192821	+	20	10	CG	CGC
chr1	192913	+	22	9	CG	CGC
chr1	193353	+	18	14	CG	CGC
chr1	194630	+	8	22	CG	CGC
chr1	195105	+	1	22	CG	CGC
chr1	195378	+	7	27	CG	CGC
chr1	195439	+	9	22	CG	CGC
chr1	196498	+	9	22	CG	CGC
chr1	196545	+	5	24	CG	CGC
chr1	196588	+	5	26	CG	CGC
chr1	196611	+	5	20	CG	CGC
chr1	198042	+	13	11	CG	CGC
chr1	198333	+	18	16	CG	CGC
chr1	198739	+	10	9	CG	CGC
chr1	199001	+	17	14	CG	CGC
chr1	200983	+	8	15	CG	CGC
chr1	201073	+	18	16	CG	CGC
chr1	201132	+	9	19	CG	CGC
chr1	201313	+	9	17	CG	CGC
chr1	203040	+	16	16	CG	CGC
chr1	203462	+	5	23	CG	CGC
chr1	203823	+	9	14	CG	CGC
chr1	210683	+	15	15	CG	CGC
chr1	210860	+	17	16	CG	CGC
chr1	210968	+	11	16	CG	CGC
chr1	211031	+	16	10	CG	CGC
chr1	211457	+	14	10	CG	CGC
chr1	211554	+	24	7	CG	CGC
chr1	212381	+	12	17	CG	CGC
chr1	212682	+	11	24	CG	CGC
chr1	212834	+	8	21	CG	CGC
chr1	212946	+	10	21	CG	CGC
chr1	214060	+	18	9	CG	CGC
chr1	214475	+	18	5	CG	CGC
chr1	214752	+	18	7	CG	CGC
chr1	214846	+	17	8	CG	CGC
chr1	215070	+	20	10	CG	CGC
chr1	216962	+	31	4	CG	CGC
chr1	216998	+	28	4	CG	CGC
chr1	217018	+	21	3	CG	CGC
chr1	217039	+	29	9	CG	CGC
chr1	217051	+	25	1	CG	CGC
chr1	217098	+	28	1	CG	CGC
chr1	217145	+	36	5	CG	CGC
chr1	217191	+	23	7	CG	CGC
chr1	217246	+	30	6	CG	CGC
chr1	217271	+	25	6	CG	CGC
chr1	217305	+	21	7	CG	CGC
chr1	217321	+	24	10	CG	CGC
chr1	217330	+	25	3	CG	CGC
chr1	217344	+	25	7	CG	CGC
chr1	217354	+	33	3	CG	CGC
chr1	217371	+	19	5	CG	CGC
chr1	217404	+	33	3	CG	CGC
chr1	217407	+	17	1	CG	CGC
chr1	217432	+	23	5	CG	CGC
chr1	217469	+	27	6	CG	CGC
chr1	217507	+	27	13	CG	CGC
chr1	217532	+	31	3	CG	CGC
chr1	217563	+	21	1	CG	CGC
chr1	217600	+	29	6	CG	CGC
chr1	217610	+	25	5	CG	CGC
