chr1	100000	+	19	14	CG	CGC
chr1	100498	+	7	20	CG	CGC
chr1	100915	+	25	11	CG	CGC
chr1	101005	+	15	11	CG	CGC
chr1	109610	+	11	14	CG	CGC
chr1	109679	+	16	22	CG	CGC
chr1	109784	+	11	26	CG	CGC
chr1	110139	+	12	19	CG	CGC
chr1	111833	+	13	22	CG	CGC
chr1	111862	+	18	18	CG	CGC
chr1	111864	+	19	8	CG	CGC
chr1	111899	+	19	20	CG	CGC
chr1	114313	+	13	32	CG	CGC
chr1	114740	+	10	25	CG	CGC
chr1	115133	+	2	19	CG	CGC
chr1	115208	+	7	29	CG	CGC
chr1	121699	+	19	21	CG	CGC
chr1	121774	+	10	23	CG	CGC
chr1	121957	+	3	24	CG	CGC
chr1	122201	+	16	14	CG	CGC
chr1	125700	+	15	11	CG	CGC
chr1	125744	+	18	11	CG	CGC
chr1	125755	+	14	16	CG	CGC
chr1	127337	+	4	28	CG	CGC
chr1	127352	+	9	19	CG	CGC
chr1	127383	+	3	30	CG	CGC
chr1	127429	+	5	19	CG	CGC
chr1	129602	+	5	31	CG	CGC
chr1	130034	+	9	22	CG	CGC
chr1	130451	+	6	27	CG	CGC
chr1	131228	+	18	16	CG	CGC
chr1	131653	+	15	13	CG	CGC
chr1	131970	+	17	21	CG	CGC
chr1	132158	+	6	12	CG	CGC
chr1	134051	+	8	27	CG	CGC
chr1	134348	+	13	20	CG	CGC
chr1	134636	+	10	19	CG	CGC
chr1	134909	+	9	17	CG	CGC
chr1	136165	+	11	20	CG	CGC
chr1	136259	+	4	22	CG	CGC
chr1	136451	+	5	27	CG	CGC
chr1	136731	+	8	26	CG	CGC
chr1	136843	+	8	21	CG	CGC
chr1	136989	+	7	24	CG	CGC
chr1	138761	+	12	21	CG	CGC
chr1	139064	+	7	21	CG	CGC
chr1	139549	+	8	25	CG	CGC
chr1	139682	+	8	17	CG	CGC
chr1	141334	+	34	0	CG	CGC
chr1	141558	+	31	0	CG	CGC
chr1	141751	+	30	0	CG	CGC
chr1	142106	+	39	0	CG	CGC
chr1	142335	+	26	0	CG	CGC
chr1	142389	+	25	0	CG	CGC
chr1	143951	+	24	15	CG	CGC
chr1	143985	+	14	9	CG	CGC
chr1	143994	+	18	16	CG	CGC
chr1	160635	+	27	0	CG	CGC
chr1	160692	+	25	0	CG	CGC
chr1	160877	+	30	0	CG	CGC
chr1	161201	+	22	0	CG	CGC
chr1	161282	+	25	0	CG	CGC
chr1	161390	+	30	0	CG	CGC
chr1	163124	+	12	18	CG	CGC
chr1	163364	+	8	16	CG	CGC
chr1	163469	+	11	15	CG	CGC
chr1	163864	+	15	11	CG	CGC
chr1	169714	+	14	17	CG	CGC
chr1	169877	+	15	12	CG	CGC
chr1	170241	+	19	14	CG	CGC
chr1	170313	+	18	12	CG	CGC
chr1	170735	+	22	9	CG	CGC
chr1	177572	+	7	19	CG	CGC
chr1	177575	+	13	19	CG	CGC
chr1	177612	+	8	26	CG	CGC
chr1	180237	+	21	10	CG	CGC
chr1	180614	+	16	18	CG	CGC
chr1	180877	+	11	24	CG	CGC
chr1	181075	+	13	15	CG	CGC
chr1	182108	+	6	23	CG	CGC
chr1	182245	+	7	21	CG	CGC
chr1	182705	+	8	26	CG	CGC
chr1	183071	+	11	15	CG	CGC
chr1	189232	+	20	0	CG	CGC
chr1	189507	+	21	0	CG	CGC
chr1	189793	+	20	0	CG	CGC
chr1	189987	+	0	36	CG	CGC
chr1	190136	+	0	36	CG	CGC
chr1	190990	+	10	28	CG	CGC
chr1	191110	+	7	21	CG	CGC
chr1	191606	+	8	16	CG	CGC
chr1	191784	+	14	16	CG	CGC
chr1	192626	+	8	19	CG	CGC
chr1	192913	+	22	9	CG	CGC
chr1	193353	+	13	13	CG	CGC
chr1	194630	+	4	20	CG	CGC
chr1	195105	+	2	28	CG	CGC
chr1	195378	+	8	29	CG	CGC
chr1	195439	+	14	27	CG	CGC
chr1	196498	+	9	27	CG	CGC
chr1	196545	+	6	28	CG	CGC
chr1	196588	+	5	34	CG	CGC
chr1	196611	+	6	18	CG	CGC
chr1	198042	+	16	12	CG	CGC
chr1	198739	+	19	19	CG	CGC
chr1	199001	+	19	16	CG	CGC
chr1	200983	+	12	22	CG	CGC
chr1	201073	+	13	10	CG	CGC
chr1	201132	+	9	23	CG	CGC
chr1	201313	+	17	21	CG	CGC
chr1	203040	+	19	21	CG	CGC
chr1	203462	+	10	23	CG	CGC
chr1	203823	+	14	25	CG	CGC
chr1	203940	+	13	15	CG	CGC
chr1	210683	+	13	14	CG	CGC
chr1	210860	+	17	12	CG	CGC
chr1	210968	+	14	19	CG	CGC
chr1	211031	+	22	11	CG	CGC
chr1	211457	+	19	15	CG	CGC
chr1	211554	+	26	11	CG	CGC
chr1	211635	+	16	14	CG	CGC
chr1	212381	+	9	13	CG	CGC
chr1	212682	+	13	24	CG	CGC
chr1	212834	+	9	20	CG	CGC
chr1	212946	+	5	13	CG	CGC
chr1	214060	+	15	11	CG	CGC
chr1	214475	+	28	10	CG	CGC
chr1	214752	+	18	6	CG	CGC
chr1	214846	+	21	12	CG	CGC
chr1	215070	+	18	11	CG	CGC
chr1	216962	+	25	2	CG	CGC
chr1	216998	+	24	5	CG	CGC
chr1	217018	+	20	4	CG	CGC
chr1	217039	+	18	7	CG	CGC
chr1	217098	+	35	1	CG	CGC
chr1	217145	+	22	3	CG	CGC
chr1	217233	+	22	8	CG	CGC
chr1	217271	+	12	5	CG	CGC
chr1	217321	+	15	6	CG	CGC
chr1	217330	+	25	1	CG	CGC
chr1	217344	+	29	6	CG	CGC
chr1	217354	+	32	4	CG	CGC
chr1	217371	+	19	6	CG	CGC
chr1	217404	+	25	2	CG	CGC
chr1	217407	+	37	1	CG	CGC
chr1	217432	+	17	2	CG	CGC
chr1	217469	+	22	7	CG	CGC
chr1	217507	+	22	10	CG	CGC
chr1	217532	+	32	2	CG	CGC
chr1	217563	+	34	1	CG	CGC
chr1	217600	+	33	4	CG	CGC
chr1	217610	+	33	5	CG	CGC
chr1	217651	+	25	4	CG	CGC
chr1	217658	+	20	6	CG	CGC
chr1	217664	+	23	5	CG	CGC
chr1	217685	+	27	9	CG	CGC
chr1	217712	+	24	4	CG	CGC
chr1	217759	+	26	2	CG	CGC
chr1	217807	+	22	5	CG	CGC
chr1	217839	+	27	5	CG	CGC
chr1	217874	+	20	3	CG	CGC
chr1	217930	+	22	9	CG	CGC
chr1	217968	+	21	4	CG	CGC
chr1	217974	+	20	3	CG	CGC
chr1	218006	+	14	7	CG	CGC
chr1	218018	+	21	9	CG	CGC
chr1	218020	+	26	3	CG	CGC
chr1	219080	+	18	10	CG	CGC
chr1	219395	+	22	8	CG	CGC
chr1	219590	+	16	13	CG	CGC
chr1	219748	+	11	10	CG	CGC
chr1	222887	+	11	24	CG	CGC
chr1	223359	+	21	16	CG	CGC
chr1	223851	+	11	21	CG	CGC
chr1	223908	+	8	12	CG	CGC
chr1	223968	+	9	16	CG	CGC
chr1	225749	+	4	18	CG	CGC
chr1	225777	+	7	16	CG	CGC
chr1	225818	+	7	29	CG	CGC
chr1	228221	+	4	25	CG	CGC
chr1	228599	+	8	23	CG	CGC
chr1	228803	+	4	28	CG	CGC
chr1	229100	+	2	32	CG	CGC
chr1	229181	+	4	26	CG	CGC
chr1	230325	+	22	9	CG	CGC
chr1	230455	+	23	7	CG	CGC
chr1	230730	+	18	6	CG	CGC
chr1	230992	+	19	14	CG	CGC
chr1	231289	+	27	10	CG	CGC
chr1	231368	+	11	8	CG	CGC
chr1	233126	+	12	11	CG	CGC
chr1	233242	+	11	22	CG	CGC
chr1	233681	+	13	15	CG	CGC
chr1	233920	+	13	18	CG	CGC
chr1	234002	+	15	13	CG	CGC
chr1	245156	+	2	39	CG	CGC
chr1	245398	+	3	23	CG	CGC
chr1	245489	+	1	24	CG	CGC
chr1	245888	+	3	31	CG	CGC
chr1	246022	+	0	28	CG	CGC
chr1	248705	+	8	12	CG	CGC
chr1	248896	+	6	21	CG	CGC
chr1	249042	+	6	20	CG	CGC
chr1	249540	+	8	21	CG	CGC
chr1	251676	+	13	17	CG	CGC
chr1	251720	+	12	22	CG	CGC
chr1	251748	+	14	23	CG	CGC
chr1	251789	+	13	23	CG	CGC
chr1	254918	+	31	5	CG	CGC
chr1	255363	+	22	5	CG	CGC
chr1	255757	+	26	9	CG	CGC
chr1	255817	+	28	6	CG	CGC
chr1	262383	+	15	3	CG	CGC
chr1	262462	+	15	8	CG	CGC
chr1	262799	+	33	7	CG	CGC
chr1	263060	+	27	15	CG	CGC
chr1	265690	+	29	1	CG	CGC
chr1	265751	+	34	0	CG	CGC
chr1	265809	+	20	0	CG	CGC
chr1	271530	+	23	13	CG	CGC
chr1	271969	+	11	10	CG	CGC
chr1	272182	+	15	15	CG	CGC
chr1	272284	+	19	13	CG	CGC
chr1	272357	+	10	12	CG	CGC
