chr	start	end	coverage	methylation_level
chr1	100028	100029	37	0.1585
chr1	100078	100079	26	0.0891
chr1	100096	100097	26	0.2352
chr1	100134	100135	26	0.1131
chr1	100163	100164	31	0.2153
chr1	100198	100199	27	0.4324
chr1	100213	100214	30	0.3366
chr1	100263	100264	20	0.3423
chr1	100295	100296	30	0.3232
chr1	100312	100313	35	0.0826
chr1	100362	100363	32	0.1632
chr1	100394	100395	22	0.2717
chr1	100414	100415	30	0.2561
chr1	100434	100435	33	0.0984
chr1	100464	100465	22	0.2084
chr1	100564	100565	29	0.1237
chr1	100648	100649	28	0.2759
chr1	100748	100749	32	0.204
chr1	100798	100799	20	0.2634
chr1	100898	100899	32	0.0716
chr1	100970	100971	33	0.1029
chr1	100983	100984	22	0.188
chr1	101004	101005	30	0.2932
chr1	101053	101054	26	0.0
chr1	101080	101081	29	0.522
chr1	101095	101096	31	0.2996
chr1	101122	101123	33	0.12
chr1	101140	101141	34	0.0
chr1	101158	101159	34	0.286
chr1	101186	101187	26	0.3407
chr1	101209	101210	32	0.6962
chr1	101230	101231	23	1.0
chr1	101259	101260	35	0.036
chr1	101292	101293	28	0.0
chr1	101342	101343	35	0.6108
chr1	101368	101369	29	0.3438
chr1	101385	101386	38	0.2759
chr1	101412	101413	30	0.0
chr1	101427	101428	34	0.882
chr1	101435	101436	30	0.3728
chr1	101535	101536	26	0.3295
chr1	101635	101636	29	0.0628
chr1	101735	101736	31	0.4817
chr1	101785	101786	24	0.5636
chr1	101885	101886	30	0.877
chr1	101905	101906	19	1.0
chr1	101927	101928	35	1.0
chr1	101945	101946	32	0.9028
chr1	101995	101996	21	0.7982
chr1	102010	102011	35	0.6836
chr1	102040	102041	29	0.7537
chr1	102086	102087	33	0.7092
chr1	102118	102119	28	0.7504
chr1	102146	102147	30	0.8315
chr1	102163	102164	29	0.8994
chr1	102195	102196	38	0.8266
chr1	102210	102211	34	0.8257
chr1	102246	102247	29	0.8257
chr1	102296	102297	30	0.679
chr1	102329	102330	26	0.7201
chr1	102354	102355	30	0.9489
chr1	102381	102382	26	0.8784
chr1	102419	102420	27	0.7509
chr1	102448	102449	21	0.5672
chr1	102463	102464	26	0.859
chr1	102478	102479	35	0.8639
chr1	102508	102509	37	0.9051
chr1	102523	102524	23	0.826
chr1	102543	102544	24	0.7535
chr1	102616	102617	31	0.8198
chr1	102704	102705	28	0.7944
chr1	102804	102805	29	0.8756
chr1	102854	102855	21	0.6324
chr1	102954	102955	24	0.6013
chr1	103054	103055	33	0.7948
chr1	103127	103128	21	0.6252
chr1	103193	103194	29	0.8763
chr1	103221	103222	28	0.9134
chr1	103269	103270	27	0.4634
chr1	103284	103285	32	0.3835
chr1	103334	103335	37	0.4759
chr1	103384	103385	24	0.0835
chr1	103434	103435	31	0.2125
chr1	103464	103465	28	0.4235
chr1	103509	103510	21	0.3508
chr1	103527	103528	27	0.4809
chr1	103560	103561	35	0.0589
chr1	103606	103607	34	0.0324
chr1	103639	103640	35	0.4939
chr1	103673	103674	37	0.434
chr1	103695	103696	34	0.4648
chr1	103713	103714	32	0.0
chr1	103715	103716	31	0.4053
chr1	103765	103766	26	0.3669
chr1	103865	103866	23	0.1817
chr1	103965	103966	38	0.6057
chr1	104027	104028	23	0.0947
chr1	104127	104128	38	0.0
chr1	104181	104182	24	0.0633
chr1	104190	104191	28	0.5068
chr1	104220	104221	30	0.6118
chr1	104253	104254	33	0.5472
chr1	104302	104303	30	0.6184
chr1	104330	104331	34	0.6084
chr1	104373	104374	40	0.6468
chr1	104423	104424	31	0.6868
chr1	104438	104439	26	0.692
chr1	104456	104457	32	0.7659
chr1	104471	104472	34	0.575
