chr	start	end	coverage	methylation_level
chr1	100028	100029	31	0.1604
chr1	100078	100079	28	0.0898
chr1	100096	100097	30	0.2296
chr1	100134	100135	28	0.1723
chr1	100163	100164	24	0.2239
chr1	100198	100199	33	0.2301
chr1	100213	100214	32	0.2474
chr1	100263	100264	32	0.2707
chr1	100295	100296	32	0.2616
chr1	100312	100313	19	0.0428
chr1	100362	100363	25	0.2579
chr1	100394	100395	30	0.2733
chr1	100414	100415	25	0.1631
chr1	100434	100435	36	0.1231
chr1	100464	100465	27	0.1109
chr1	100564	100565	30	0.1269
chr1	100648	100649	30	0.1124
chr1	100748	100749	43	0.1105
chr1	100798	100799	22	0.2089
chr1	100898	100899	22	0.1891
chr1	100970	100971	36	0.2295
chr1	100983	100984	24	0.478
chr1	101004	101005	25	1.0
chr1	101053	101054	25	0.723
chr1	101080	101081	23	1.0
chr1	101095	101096	24	0.5631
chr1	101122	101123	32	1.0
chr1	101140	101141	40	0.17
chr1	101158	101159	13	0.4737
chr1	101186	101187	26	0.6837
chr1	101209	101210	28	0.5713
chr1	101230	101231	25	1.0
chr1	101259	101260	34	0.4526
chr1	101292	101293	31	0.596
chr1	101342	101343	37	1.0
chr1	101368	101369	28	0.4382
chr1	101385	101386	28	0.3581
chr1	101412	101413	31	0.9279
chr1	101427	101428	30	1.0
chr1	101435	101436	31	0.6076
chr1	101535	101536	32	0.237
chr1	101635	101636	35	0.5567
chr1	101735	101736	31	0.8477
chr1	101785	101786	26	0.7445
chr1	101885	101886	30	0.6972
chr1	101905	101906	34	0.164
chr1	101927	101928	32	0.5126
chr1	101945	101946	41	0.8163
chr1	101995	101996	31	0.7483
chr1	102010	102011	36	0.7995
chr1	102040	102041	26	0.7492
chr1	102086	102087	32	0.7993
chr1	102118	102119	19	0.7913
chr1	102146	102147	29	0.8776
chr1	102163	102164	33	0.9457
chr1	102195	102196	31	0.7891
chr1	102210	102211	32	0.7423
chr1	102246	102247	33	0.8874
chr1	102296	102297	37	0.7496
chr1	102329	102330	29	0.7879
chr1	102354	102355	37	0.9677
chr1	102381	102382	22	0.8473
chr1	102419	102420	31	0.8378
chr1	102448	102449	34	0.6856
chr1	102463	102464	34	0.8801
chr1	102478	102479	27	0.9081
chr1	102508	102509	20	0.7998
chr1	102523	102524	32	0.8132
chr1	102543	102544	31	0.7878
chr1	102616	102617	32	0.8999
chr1	102704	102705	41	0.8835
chr1	102804	102805	37	0.908
chr1	102854	102855	23	0.8281
chr1	102954	102955	28	0.714
chr1	103054	103055	29	0.8003
chr1	103127	103128	24	0.7114
chr1	103193	103194	30	0.6876
chr1	103221	103222	28	0.9183
chr1	103269	103270	29	0.1764
chr1	103284	103285	38	0.1652
chr1	103334	103335	33	0.1362
chr1	103384	103385	28	0.345
chr1	103434	103435	26	0.605
chr1	103464	103465	28	0.0545
chr1	103509	103510	28	0.0779
chr1	103527	103528	26	0.0013
chr1	103560	103561	33	0.5292
chr1	103606	103607	26	0.4264
chr1	103639	103640	32	0.1273
chr1	103673	103674	16	0.1273
chr1	103695	103696	29	0.0102
chr1	103713	103714	27	0.3506
chr1	103715	103716	31	0.0534
chr1	103765	103766	38	0.0215
chr1	103865	103866	30	0.5471
chr1	103965	103966	29	0.2511
chr1	104027	104028	22	0.3012
chr1	104127	104128	26	0.3459
chr1	104181	104182	27	0.1641
chr1	104190	104191	31	0.6854
chr1	104220	104221	27	0.753
chr1	104253	104254	24	0.7715
chr1	104302	104303	30	0.7459
chr1	104330	104331	31	0.7962
chr1	104373	104374	40	0.7581
chr1	104423	104424	34	0.733
chr1	104438	104439	37	0.8009
chr1	104456	104457	26	0.8075
chr1	104471	104472	31	0.7395
chr1	104486	104487	26	0.7278
chr1	104524	104525	37	0.8538
chr1	104562	104563	32	0.7091
chr1	104587	104588	29	0.7275
chr1	104625	104626	28	0.8407
chr1	104645	104646	32	0.7726
chr1	104745	104746	20	0.8917
chr1	104845	104846	21	0.7936
chr1	104898	104899	29	0.7946
chr1	104998	104999	35	0.6681
chr1	105086	105087	30	0.7062
chr1	105180	105181	20	0.8839
chr1	105268	105269	41	0.8296
chr1	105296	105297	33	0.6025
chr1	105346	105347	27	0.6725
chr1	105358	105359	26	0.7419
chr1	105496	105497	28	0.7359
chr1	105502	105503	34	0.762
chr1	105529	105530	31	0.128
chr1	105544	105545	27	0.2657
chr1	105572	105573	30	0.2917
chr1	105587	105588	29	0.2126
chr1	105609	105610	28	0.2102
chr1	105635	105636	30	0.1167
chr1	105662	105663	29	0.1462
chr1	105712	105713	30	0.2311
chr1	105762	105763	26	0.1304
chr1	105784	105785	24	0.322
chr1	105799	105800	29	0.2486
chr1	105820	105821	24	0.2577
chr1	105838	105839	35	0.2657
chr1	105888	105889	25	0.2894
chr1	105936	105937	34	0.1308
chr1	105974	105975	26	0.2938
chr1	106074	106075	19	0.2821
chr1	106135	106136	30	0.2351
chr1	106235	106236	22	0.2297
chr1	106328	106329	33	0.2745
chr1	106374	106375	29	0.23
chr1	106418	106419	30	0.148
chr1	106425	106426	27	0.7975
chr1	106453	106454	31	0.8876
chr1	106500	106501	24	0.8645
chr1	106545	106546	36	0.9512
chr1	106561	106562	30	0.9599
chr1	106580	106581	23	0.885
chr1	106630	106631	37	0.8619
chr1	106665	106666	24	0.804
chr1	106681	106682	27	0.9991
chr1	106696	106697	28	0.9697
chr1	106722	106723	24	0.83
chr1	106742	106743	34	0.8488
chr1	106792	106793	29	0.8217
chr1	106815	106816	23	0.9085
chr1	106836	106837	28	0.8605
chr1	106852	106853	28	0.8841
chr1	106855	106856	28	0.8534
chr1	106905	106906	23	0.861
chr1	107005	107006	27	0.9955
chr1	107101	107102	28	0.8996
chr1	107201	107202	31	0.9242
chr1	107231	107232	37	0.9158
chr1	107247	107248	28	0.8512
chr1	107253	107254	35	0.8551
chr1	107341	107342	28	0.9009
chr1	107451	107452	19	0.9078
chr1	107521	107522	33	0.8773
chr1	107533	107534	28	0.8591
chr1	107561	107562	26	0.8631
chr1	107615	107616	22	1.0
chr1	107633	107634	14	0.1038
chr1	107661	107662	28	0.0677
chr1	107680	107681	23	0.0089
chr1	107705	107706	30	0.0633
chr1	107748	107749	32	0.09
chr1	107777	107778	29	0.0273
chr1	107797	107798	29	0.1779
chr1	107827	107828	26	0.0157
chr1	107853	107854	24	0.0
chr1	107879	107880	35	0.0724
chr1	107905	107906	16	0.0114
chr1	107955	107956	33	0.1184
chr1	107970	107971	30	0.0733
chr1	108009	108010	32	0.1252
chr1	108024	108025	30	0.0462
chr1	108074	108075	24	0.1537
chr1	108096	108097	35	0.056
chr1	108123	108124	35	0.0639
chr1	108166	108167	34	0.018
chr1	108216	108217	40	0.0295
chr1	108273	108274	23	0.0582
chr1	108338	108339	19	0.2304
chr1	108398	108399	35	0.0
chr1	108448	108449	35	0.0573
chr1	108508	108509	30	0.0145
chr1	108608	108609	31	0.0337
chr1	108676	108677	26	0.1134
chr1	108690	108691	37	0.0166
chr1	108746	108747	26	0.0644
chr1	108767	108768	39	0.9474
chr1	108817	108818	21	0.8858
chr1	108856	108857	31	0.7604
chr1	108871	108872	28	0.7839
chr1	108897	108898	26	0.7262
chr1	108947	108948	25	0.7252
chr1	108973	108974	27	0.8039
chr1	109023	109024	21	0.9057
chr1	109060	109061	35	0.7677
chr1	109099	109100	33	0.7781
chr1	109114	109115	25	0.76
chr1	109135	109136	33	0.8869
chr1	109168	109169	25	0.7653
chr1	109218	109219	40	0.8854
chr1	109237	109238	31	0.8593
chr1	109275	109276	25	0.7646
chr1	109342	109343	38	0.8518
chr1	109442	109443	25	0.6896
chr1	109542	109543	29	0.8736
chr1	109642	109643	34	0.7223
chr1	109723	109724	29	0.8282
chr1	109811	109812	27	0.6679
chr1	109825	109826	33	0.5916
chr1	109875	109876	27	0.7931
chr1	109909	109910	32	0.7297
chr1	109949	109950	23	0.6719
chr1	109964	109965	32	0.8053
chr1	109981	109982	21	0.6825
chr1	110031	110032	31	0.8102
chr1	110069	110070	24	0.6629
chr1	110114	110115	28	0.6467
chr1	110138	110139	28	0.8685
chr1	110160	110161	30	0.8868
chr1	110175	110176	28	0.7019
chr1	110214	110215	27	0.6918
chr1	110251	110252	28	0.6257
chr1	110271	110272	26	0.7305
chr1	110297	110298	30	0.6925
chr1	110315	110316	28	0.7049
chr1	110343	110344	32	0.6627
chr1	110358	110359	30	0.8005
chr1	110364	110365	34	0.7577
chr1	110426	110427	34	0.7551
chr1	110525	110526	29	0.7718
chr1	110625	110626	31	0.8492
chr1	110725	110726	29	0.8471
chr1	110775	110776	33	0.9136
chr1	110825	110826	33	0.8333
chr1	110857	110858	24	0.7283
chr1	110885	110886	36	0.7994
chr1	110905	110906	38	0.0814
chr1	110920	110921	33	0.1307
chr1	110942	110943	30	0.0675
chr1	110963	110964	39	0.1587
chr1	111013	111014	32	0.1139
chr1	111037	111038	29	0.3082
chr1	111052	111053	35	0.3899
chr1	111090	111091	29	0.2405
chr1	111114	111115	22	0.1758
chr1	111130	111131	30	0.1489
chr1	111175	111176	30	0.5161
chr1	111225	111226	22	0.4041
chr1	111261	111262	21	0.0
chr1	111279	111280	24	0.1795
chr1	111311	111312	31	0.1442
chr1	111358	111359	30	0.3846
chr1	111373	111374	33	0.1103
chr1	111403	111404	37	0.187
chr1	111438	111439	36	0.4437
chr1	111440	111441	34	0.2173
chr1	111529	111530	32	0.1074
chr1	111579	111580	18	0.2964
chr1	111661	111662	26	0.356
chr1	111761	111762	34	0.0816
chr1	111829	111830	28	0.0374
chr1	111901	111902	38	0.0
chr1	111960	111961	37	0.3141
chr1	111981	111982	27	0.142
chr1	112013	112014	24	0.0
chr1	112047	112048	32	0.1694
chr1	112090	112091	30	0.0366
chr1	112112	112113	32	0.286
chr1	112162	112163	32	0.0687
chr1	112181	112182	30	0.1068
chr1	112214	112215	21	0.1227
chr1	112264	112265	28	0.0415
chr1	112279	112280	34	0.0168
chr1	112320	112321	32	0.0
chr1	112344	112345	27	0.1471
chr1	112377	112378	20	0.1083
chr1	112408	112409	28	0.1613
chr1	112438	112439	39	0.3357
chr1	112484	112485	31	0.1673
chr1	112493	112494	28	0.1402
chr1	112593	112594	30	0.0926
chr1	112693	112694	33	0.1369
chr1	112793	112794	27	0.0966
chr1	112893	112894	31	0.0
chr1	112949	112950	23	0.0
chr1	112987	112988	27	0.071
chr1	113007	113008	25	0.1517
chr1	113047	113048	24	0.0806
chr1	113097	113098	29	0.1801
chr1	113115	113116	33	0.1419
chr1	113151	113152	35	0.0091
chr1	113192	113193	30	0.0407
chr1	113223	113224	27	0.2678
chr1	113258	113259	28	0.1365
chr1	113292	113293	31	0.1496
chr1	113342	113343	31	0.0121
chr1	113367	113368	35	0.0514
chr1	113396	113397	37	0.0
chr1	113425	113426	35	0.0212
chr1	113447	113448	29	0.1514
chr1	113465	113466	30	0.2442
chr1	113478	113479	35	0.1347
chr1	113578	113579	38	0.2736
chr1	113678	113679	38	0.1615
chr1	113736	113737	39	0.034
chr1	113836	113837	28	0.1431
chr1	113917	113918	23	0.0
chr1	113937	113938	26	0.0979
chr1	114007	114008	24	0.0
chr1	114016	114017	23	0.6412
chr1	114054	114055	25	0.743
chr1	114070	114071	29	0.809
chr1	114094	114095	34	0.5965
chr1	114128	114129	29	0.7583
chr1	114155	114156	33	0.6909
chr1	114204	114205	28	0.9243
chr1	114241	114242	31	0.9011
chr1	114284	114285	28	0.7197
chr1	114332	114333	32	0.771
chr1	114361	114362	35	0.7717
chr1	114395	114396	35	0.7459
chr1	114427	114428	30	0.5645
chr1	114477	114478	23	0.7071
chr1	114480	114481	31	0.7656
chr1	114530	114531	26	0.771
chr1	114630	114631	34	0.7704
chr1	114692	114693	24	0.8401
chr1	114757	114758	22	0.6218
chr1	114857	114858	28	0.7739
chr1	114911	114912	31	0.8309
chr1	114917	114918	27	0.765
chr1	114979	114980	33	0.7637
chr1	115133	115134	34	0.879
chr1	115225	115226	33	0.6245
chr1	115311	115312	31	0.7664
chr1	115327	115328	20	0.78
chr1	115353	115354	32	0.5447
chr1	115382	115383	29	0.7003
chr1	115408	115409	28	0.6239
chr1	115431	115432	26	0.7403
chr1	115481	115482	22	0.6536
chr1	115497	115498	24	0.6255
chr1	115521	115522	24	0.6333
chr1	115568	115569	29	0.5704
chr1	115593	115594	40	0.6663
chr1	115616	115617	19	0.6871
chr1	115666	115667	25	0.7154
chr1	115714	115715	32	0.5493
chr1	115764	115765	23	0.6159
chr1	115779	115780	34	0.507
chr1	115789	115790	36	0.5313
chr1	115889	115890	27	0.6816
chr1	115949	115950	27	0.6052
chr1	116045	116046	38	0.5572
chr1	116145	116146	19	0.5797
chr1	116203	116204	24	0.5914
chr1	116209	116210	28	0.9577
chr1	116240	116241	36	0.8251
chr1	116261	116262	29	0.7186
chr1	116276	116277	33	0.6372
chr1	116291	116292	27	0.7607
chr1	116319	116320	31	0.722
chr1	116338	116339	32	0.8598
chr1	116375	116376	23	0.843
chr1	116400	116401	31	0.8182
chr1	116424	116425	28	0.9354
chr1	116474	116475	21	0.7515
chr1	116517	116518	32	0.7461
chr1	116535	116536	27	0.9409
chr1	116558	116559	35	0.8497
chr1	116591	116592	31	0.8922
chr1	116616	116617	28	0.804
chr1	116639	116640	29	0.7527
chr1	116655	116656	30	0.8472
chr1	116657	116658	35	0.7047
chr1	116757	116758	30	0.9394
chr1	116850	116851	33	0.9163
chr1	116950	116951	32	0.724
chr1	117000	117001	28	0.8874
chr1	117100	117101	26	0.885
chr1	117102	117103	27	0.6898
chr1	117126	117127	30	0.7677
chr1	117234	117235	29	0.805
chr1	117270	117271	32	0.7207
chr1	117322	117323	35	0.9306
chr1	117352	117353	28	0.8104
chr1	117508	117509	29	0.8668
chr1	117534	117535	34	0.8908
chr1	117567	117568	34	0.1326
chr1	117595	117596	23	0.0283
chr1	117645	117646	25	0.1043
chr1	117695	117696	22	0.0
chr1	117745	117746	24	0.1013
chr1	117773	117774	29	0.0284
chr1	117790	117791	24	0.1305
chr1	117840	117841	31	0.0
chr1	117855	117856	25	0.0
chr1	117873	117874	30	0.0904
chr1	117903	117904	36	0.0
chr1	117918	117919	33	0.0359
chr1	117933	117934	30	0.1257
chr1	117957	117958	31	0.0
chr1	117976	117977	31	0.1105
chr1	117999	118000	25	0.0875
chr1	118021	118022	28	0.0301
chr1	118090	118091	18	0.0549
chr1	118188	118189	27	0.0683
chr1	118257	118258	23	0.1648
chr1	118340	118341	31	0.068
chr1	118440	118441	23	0.1977
chr1	118460	118461	32	0.1161
chr1	118464	118465	25	0.0734
chr1	118498	118499	34	1.0
chr1	118548	118549	34	0.9912
chr1	118568	118569	16	0.8372
chr1	118584	118585	25	0.9354
chr1	118616	118617	34	0.9214
chr1	118637	118638	25	0.9099
chr1	118671	118672	26	0.9168
chr1	118690	118691	23	0.8864
chr1	118732	118733	32	0.8743
chr1	118747	118748	24	0.9523
chr1	118776	118777	32	0.8911
chr1	118805	118806	33	0.9902
chr1	118845	118846	34	1.0
chr1	118895	118896	33	0.7999
chr1	118945	118946	33	0.8503
chr1	118970	118971	23	0.7164
chr1	119070	119071	20	0.8964
chr1	119127	119128	29	0.9468
chr1	119227	119228	25	0.9283
chr1	119327	119328	21	0.994
chr1	119407	119408	25	0.8538
chr1	119457	119458	29	0.8462
chr1	119485	119486	38	0.9658
chr1	119525	119526	29	0.8452
chr1	119575	119576	23	0.7488
chr1	119594	119595	25	0.6502
chr1	119628	119629	29	0.6637
chr1	119651	119652	24	0.8652
chr1	119669	119670	28	0.6947
chr1	119716	119717	29	0.8193
chr1	119741	119742	24	0.7793
chr1	119757	119758	35	1.0
chr1	119857	119858	28	0.6473
chr1	119882	119883	30	0.6887
chr1	119931	119932	30	0.6396
chr1	119952	119953	29	0.7911
chr1	120045	120046	38	0.7528
chr1	120145	120146	33	0.6473
chr1	120223	120224	33	0.6669
chr1	120323	120324	26	0.7813
chr1	120341	120342	30	0.7038
chr1	120413	120414	31	0.8321
chr1	120422	120423	22	0.7315
chr1	120459	120460	28	0.6239
chr1	120495	120496	33	0.8224
chr1	120531	120532	31	0.7481
chr1	120556	120557	28	0.7433
chr1	120582	120583	29	0.7996
chr1	120597	120598	30	0.8721
chr1	120636	120637	28	0.7652
chr1	120658	120659	30	0.7926
chr1	120683	120684	27	0.963
chr1	120724	120725	31	0.7658
chr1	120765	120766	35	0.6351
chr1	120807	120808	36	0.9121
chr1	120822	120823	33	0.8331
chr1	120840	120841	27	0.8427
chr1	120940	120941	34	0.8264
chr1	121010	121011	32	0.8756
chr1	121110	121111	23	0.9072
chr1	121210	121211	34	0.7923
chr1	121272	121273	29	0.6886
chr1	121290	121291	24	0.7585
chr1	121302	121303	26	0.7047
chr1	121570	121571	18	0.6695
chr1	121690	121691	31	0.8396
chr1	121720	121721	29	0.863
chr1	121757	121758	31	0.9467
chr1	121795	121796	34	0.841
chr1	121810	121811	29	0.7784
chr1	121832	121833	34	0.9586
chr1	121856	121857	29	0.9015
chr1	121877	121878	29	0.7298
chr1	121913	121914	38	0.732
chr1	121930	121931	31	0.7678
chr1	121972	121973	22	0.8399
chr1	121987	121988	24	0.7478
chr1	122037	122038	30	0.8537
chr1	122087	122088	34	0.9687
chr1	122112	122113	31	0.7704
chr1	122129	122130	31	1.0
chr1	122154	122155	38	0.7435
chr1	122199	122200	32	0.6636
chr1	122214	122215	22	0.7041
chr1	122236	122237	31	0.8109
chr1	122313	122314	29	0.8596
chr1	122363	122364	25	0.8654
chr1	122463	122464	23	0.9099
chr1	122563	122564	31	0.8964
chr1	122663	122664	23	0.8321
chr1	122740	122741	30	0.8131
chr1	122762	122763	39	0.8247
chr1	122834	122835	35	0.893
chr1	122844	122845	31	0.8161
chr1	122894	122895	34	0.7966
chr1	122917	122918	34	0.6398
chr1	122945	122946	24	0.694
chr1	122981	122982	34	0.6807
chr1	123030	123031	27	0.7717
chr1	123059	123060	30	0.7722
chr1	123091	123092	31	0.7532
chr1	123141	123142	26	0.7523
chr1	123166	123167	40	0.7444
chr1	123185	123186	28	0.658
chr1	123205	123206	29	0.7291
chr1	123231	123232	30	0.7225
chr1	123331	123332	28	0.6294
chr1	123388	123389	30	0.6517
chr1	123488	123489	42	0.715
chr1	123550	123551	24	0.8022
chr1	123716	123717	19	0.7045
chr1	123724	123725	25	0.6689
chr1	123728	123729	32	0.7428
chr1	123754	123755	27	0.7555
chr1	123760	123761	28	0.7609
chr1	123820	123821	20	0.5923
chr1	123822	123823	35	0.8032
chr1	123940	123941	29	0.7279
chr1	123994	123995	21	0.8204
chr1	124022	124023	24	0.8139
chr1	124063	124064	30	0.8358
chr1	124113	124114	45	0.8921
chr1	124163	124164	27	0.9512
chr1	124196	124197	36	0.8972
chr1	124232	124233	35	0.9777
chr1	124261	124262	29	0.9797
chr1	124276	124277	36	0.8099
chr1	124303	124304	30	0.9322
chr1	124329	124330	35	0.8327
chr1	124348	124349	30	0.8854
chr1	124385	124386	23	0.8136
chr1	124409	124410	23	0.9461
chr1	124443	124444	28	0.7726
chr1	124477	124478	33	0.9264
chr1	124507	124508	30	0.7193
chr1	124512	124513	27	0.9735
chr1	124575	124576	26	0.913
chr1	124673	124674	33	0.9178
chr1	124773	124774	31	0.8128
chr1	124873	124874	24	0.8709
chr1	124953	124954	32	0.9176
chr1	124987	124988	31	0.8533
chr1	125037	125038	28	0.8649
chr1	125076	125077	29	0.8283
chr1	125092	125093	28	0.6496
chr1	125130	125131	26	0.8491
chr1	125165	125166	31	0.7598
chr1	125190	125191	23	0.7723
chr1	125212	125213	18	0.7867
chr1	125227	125228	32	0.7675
chr1	125277	125278	33	0.8189
chr1	125292	125293	37	0.7597
chr1	125328	125329	28	0.8645
chr1	125357	125358	29	0.8238
chr1	125383	125384	38	0.7608
chr1	125399	125400	30	0.8468
chr1	125434	125435	31	0.9278
chr1	125449	125450	35	0.9159
chr1	125476	125477	27	0.7695
chr1	125503	125504	28	0.8413
chr1	125514	125515	30	0.5901
chr1	125612	125613	32	0.8074
chr1	125712	125713	33	0.8193
chr1	125779	125780	33	0.8504
chr1	125829	125830	29	0.8504
