chr	start	end	coverage	methylation_level
chr1	100011	100012	38	1.0
chr1	100019	100020	27	0.911
chr1	100030	100031	22	0.8067
chr1	100045	100046	33	0.8689
chr1	100052	100053	34	0.9914
chr1	100059	100060	30	0.9563
chr1	100074	100075	27	0.9447
chr1	100085	100086	33	0.8623
chr1	100091	100092	28	0.9671
chr1	100101	100102	34	0.8664
chr1	100107	100108	29	0.9243
chr1	100113	100114	35	0.943
chr1	100115	100116	26	0.9288
chr1	100130	100131	35	0.9807
chr1	100145	100146	23	0.9222
chr1	100168	100169	29	0.8445
chr1	100186	100187	33	0.9184
chr1	100260	100261	24	0.9069
chr1	100264	100265	28	0.9383
chr1	100273	100274	23	0.9404
chr1	100278	100279	21	1.0
chr1	100283	100284	27	0.8575
chr1	100290	100291	26	0.7699
chr1	100296	100297	33	0.9271
chr1	100307	100308	30	0.8378
chr1	100313	100314	34	0.9569
chr1	100318	100319	28	1.0
chr1	100327	100328	29	0.946
chr1	100331	100332	21	0.9907
chr1	100335	100336	28	0.9418
chr1	100343	100344	30	0.9003
chr1	100347	100348	33	0.9387
chr1	100358	100359	32	0.8776
chr1	100362	100363	22	0.902
chr1	100365	100366	26	0.8354
chr1	100372	100373	27	0.9397
chr1	100378	100379	37	0.9053
chr1	100416	100417	28	0.9131
chr1	100449	100450	18	0.9172
chr1	100467	100468	18	0.8357
chr1	100471	100472	26	0.9739
chr1	100499	100500	16	0.8792
chr1	100539	100540	33	0.9105
chr1	100713	100714	37	0.9081
chr1	100759	100760	31	0.7701
chr1	100765	100766	25	0.7679
chr1	100809	100810	32	0.9174
chr1	100833	100834	31	0.7469
chr1	100873	100874	25	0.8685
chr1	100899	100900	26	0.849
chr1	100936	100937	29	0.2504
chr1	100951	100952	30	0.079
chr1	100966	100967	27	0.1521
chr1	100969	100970	21	0.2724
chr1	100976	100977	28	0.4392
chr1	100979	100980	27	0.1191
chr1	100985	100986	24	0.2315
chr1	100988	100989	35	0.2731
chr1	100998	100999	31	0.109
chr1	101007	101008	27	0.1602
chr1	101014	101015	33	0.2483
chr1	101020	101021	29	0.3637
chr1	101029	101030	27	0.2573
chr1	101034	101035	19	0.2814
chr1	101039	101040	41	0.1124
chr1	101044	101045	31	0.2346
chr1	101046	101047	36	0.2308
chr1	101068	101069	20	0.2054
chr1	101093	101094	30	0.0827
chr1	101132	101133	29	0.3522
chr1	101152	101153	31	0.132
chr1	101197	101198	23	0.4724
chr1	101211	101212	14	0.6776
chr1	101221	101222	36	0.5796
chr1	101227	101228	32	0.6655
chr1	101231	101232	26	0.6168
chr1	101236	101237	28	0.6565
chr1	101241	101242	21	0.5075
chr1	101252	101253	29	0.554
chr1	101263	101264	46	0.5218
chr1	101272	101273	27	0.5222
chr1	101277	101278	20	0.5827
chr1	101292	101293	30	0.7594
chr1	101299	101300	35	0.6475
chr1	101302	101303	28	0.4824
chr1	101333	101334	27	0.5469
chr1	101366	101367	29	0.5347
chr1	101406	101407	18	0.6072
chr1	101484	101485	34	0.5766
chr1	101500	101501	26	0.6356
chr1	101505	101506	33	0.1247
chr1	101512	101513	33	0.3362
chr1	101527	101528	32	0.0993
chr1	101533	101534	32	0.2127
chr1	101539	101540	36	0.3667
chr1	101554	101555	31	0.3757
chr1	101561	101562	22	0.2934
chr1	101576	101577	29	0.1685
chr1	101588	101589	26	0.3798
chr1	101595	101596	29	0.1221
chr1	101599	101600	31	0.2734
chr1	101604	101605	27	0.1098
chr1	101636	101637	28	0.167
chr1	101686	101687	27	0.2638
chr1	101710	101711	33	0.3026
chr1	101720	101721	34	0.2428
chr1	101724	101725	28	0.2499
chr1	101752	101753	31	0.1947
chr1	101790	101791	36	0.2556
chr1	101820	101821	27	0.2269
chr1	101952	101953	33	0.3204
chr1	101968	101969	34	0.3148
chr1	102042	102043	23	0.0501
chr1	102182	102183	31	0.1771
chr1	102188	102189	19	0.8571
chr1	102195	102196	33	0.7517
chr1	102202	102203	27	1.0
chr1	102213	102214	26	0.7839
chr1	102228	102229	30	0.7917
chr1	102236	102237	32	0.7886
chr1	102243	102244	26	0.8906
chr1	102250	102251	31	0.6922
chr1	102258	102259	36	0.8522
chr1	102264	102265	28	1.0
chr1	102268	102269	39	0.7823
chr1	102306	102307	32	1.0
chr1	102339	102340	33	0.9273
chr1	102479	102480	31	0.9685
chr1	102521	102522	24	0.8255
chr1	102531	102532	28	0.6814
chr1	102571	102572	31	0.878
chr1	102605	102606	33	0.918
chr1	102763	102764	23	0.9034
chr1	102777	102778	29	0.8612
chr1	102808	102809	22	0.8042
chr1	102811	102812	30	0.8025
chr1	102820	102821	30	0.6048
chr1	102828	102829	30	0.8135
chr1	102835	102836	36	0.9304
chr1	102841	102842	28	0.6843
chr1	102849	102850	31	0.7793
chr1	102862	102863	29	0.6834
chr1	102866	102867	30	0.8181
chr1	102872	102873	34	0.7457
chr1	102877	102878	25	0.8493
chr1	102882	102883	34	0.8883
chr1	102891	102892	35	0.8514
chr1	102901	102902	29	0.8722
chr1	102914	102915	31	0.6544
chr1	102925	102926	34	0.6544
chr1	102967	102968	22	0.7113
chr1	102982	102983	25	0.7603
chr1	103032	103033	24	0.7094
chr1	103056	103057	25	0.6984
chr1	103088	103089	29	0.0
chr1	103097	103098	21	0.0851
chr1	103105	103106	32	0.129
chr1	103112	103113	34	0.0
chr1	103123	103124	20	0.0958
chr1	103131	103132	35	0.0406
chr1	103138	103139	22	0.05
chr1	103144	103145	24	0.0
chr1	103148	103149	29	0.0271
chr1	103159	103160	29	0.0619
chr1	103174	103175	26	0.0363
chr1	103180	103181	27	0.0124
chr1	103185	103186	31	0.092
chr1	103189	103190	31	0.0622
chr1	103224	103225	30	0.1124
chr1	103247	103248	35	0.127
chr1	103270	103271	36	0.0162
chr1	103324	103325	35	0.1275
chr1	103358	103359	28	0.1576
chr1	103362	103363	26	0.0
chr1	103373	103374	38	0.431
chr1	103385	103386	33	0.0
chr1	103389	103390	26	0.4308
chr1	103398	103399	27	0.3073
chr1	103408	103409	32	0.1001
chr1	103414	103415	26	0.0393
chr1	103428	103429	30	0.3229
chr1	103435	103436	25	0.0
chr1	103439	103440	30	0.1849
chr1	103446	103447	25	0.0
chr1	103456	103457	33	0.0
chr1	103481	103482	36	0.0
chr1	103499	103500	22	0.0
chr1	103540	103541	31	0.0236
chr1	103580	103581	30	0.302
chr1	103630	103631	29	0.7906
chr1	103637	103638	32	0.6252
chr1	103642	103643	27	0.8016
chr1	103646	103647	35	0.7359
chr1	103661	103662	34	0.8484
chr1	103666	103667	21	0.7747
chr1	103672	103673	36	0.8047
chr1	103682	103683	38	0.7471
chr1	103691	103692	27	0.7561
chr1	103701	103702	25	0.7718
chr1	103708	103709	32	0.7329
chr1	103717	103718	26	0.697
chr1	103725	103726	28	0.5829
chr1	103732	103733	27	0.5623
chr1	103733	103734	26	0.5759
chr1	103783	103784	33	0.715
chr1	103813	103814	37	0.5639
chr1	103843	103844	30	0.6639
chr1	103899	103900	26	0.613
chr1	103904	103905	31	0.6869
chr1	103915	103916	20	0.8961
chr1	103926	103927	29	0.7633
chr1	103930	103931	33	0.962
chr1	103945	103946	34	0.7917
chr1	103949	103950	34	0.6865
chr1	103956	103957	38	0.8784
chr1	103961	103962	26	0.9044
chr1	103967	103968	28	0.939
chr1	103980	103981	32	0.7711
chr1	103988	103989	27	1.0
chr1	103999	104000	31	0.8864
chr1	104006	104007	21	0.7672
chr1	104021	104022	24	0.8828
chr1	104044	104045	35	0.7708
chr1	104088	104089	35	0.9033
chr1	104160	104161	23	0.7592
chr1	104286	104287	32	0.894
chr1	104304	104305	28	0.8716
chr1	104388	104389	22	0.7414
chr1	104428	104429	42	0.8374
chr1	104484	104485	21	0.786
chr1	104520	104521	32	0.9281
chr1	104574	104575	24	0.6968
chr1	104586	104587	27	0.8455
chr1	104591	104592	31	0.835
chr1	104604	104605	27	0.8651
chr1	104611	104612	29	0.9677
chr1	104626	104627	32	0.8312
chr1	104632	104633	28	0.8118
chr1	104637	104638	32	0.7857
chr1	104663	104664	29	0.8894
chr1	104667	104668	28	0.699
chr1	104679	104680	36	0.9398
chr1	104689	104690	22	0.904
chr1	104697	104698	33	0.8772
chr1	104700	104701	37	0.7859
chr1	104715	104716	27	0.9363
chr1	104765	104766	34	0.7794
chr1	104795	104796	23	0.8112
chr1	104857	104858	33	0.8298
chr1	104989	104990	30	0.9402
chr1	105001	105002	25	0.809
chr1	105205	105206	32	0.7155
chr1	105255	105256	26	0.6909
chr1	105266	105267	27	0.6404
chr1	105280	105281	22	0.5568
chr1	105295	105296	34	0.6518
chr1	105308	105309	22	0.6057
chr1	105314	105315	26	0.6897
chr1	105326	105327	27	0.7268
chr1	105334	105335	34	0.6497
chr1	105344	105345	24	0.5648
chr1	105378	105379	28	0.6074
chr1	105428	105429	35	0.6545
chr1	105452	105453	30	0.551
chr1	105490	105491	21	0.7646
chr1	105522	105523	30	0.8684
chr1	105529	105530	26	0.6961
chr1	105534	105535	34	0.7034
chr1	105549	105550	32	0.903
chr1	105559	105560	31	0.8903
chr1	105574	105575	29	0.8914
chr1	105586	105587	28	0.6434
chr1	105590	105591	30	0.7546
chr1	105601	105602	22	0.7371
chr1	105606	105607	34	0.8428
chr1	105614	105615	33	0.7527
chr1	105622	105623	28	0.8197
chr1	105626	105627	30	0.6265
chr1	105632	105633	25	0.8191
chr1	105637	105638	26	0.8037
chr1	105671	105672	29	0.816
chr1	105698	105699	37	0.7924
