chr	start	end	coverage	methylation_level
chr1	100011	100012	28	0.9712
chr1	100019	100020	33	0.9819
chr1	100030	100031	30	0.9622
chr1	100045	100046	26	0.7734
chr1	100052	100053	33	0.8197
chr1	100059	100060	30	0.9262
chr1	100074	100075	22	0.8914
chr1	100085	100086	29	0.9087
chr1	100091	100092	26	0.9547
chr1	100101	100102	30	0.9015
chr1	100107	100108	26	0.8586
chr1	100113	100114	31	0.876
chr1	100115	100116	34	0.7776
chr1	100130	100131	42	0.9059
chr1	100145	100146	29	0.8774
chr1	100168	100169	25	0.8273
chr1	100186	100187	34	0.8899
chr1	100260	100261	35	0.7826
chr1	100264	100265	24	1.0
chr1	100273	100274	40	0.5328
chr1	100278	100279	30	0.6099
chr1	100283	100284	22	0.4063
chr1	100290	100291	27	0.4748
chr1	100296	100297	29	0.6263
chr1	100307	100308	36	0.6436
chr1	100313	100314	25	0.5593
chr1	100318	100319	26	0.5722
chr1	100327	100328	23	0.6892
chr1	100331	100332	30	0.6678
chr1	100335	100336	32	0.6437
chr1	100343	100344	35	0.4758
chr1	100347	100348	32	0.5784
chr1	100358	100359	29	0.5268
chr1	100362	100363	30	0.5825
chr1	100365	100366	34	0.5902
chr1	100372	100373	30	0.4661
chr1	100378	100379	44	0.5094
chr1	100416	100417	26	0.5441
chr1	100449	100450	27	0.7442
chr1	100467	100468	30	0.5438
chr1	100471	100472	26	0.9296
chr1	100499	100500	28	0.9593
chr1	100539	100540	25	0.8435
chr1	100713	100714	24	0.9798
chr1	100759	100760	34	0.7838
chr1	100765	100766	26	0.7869
chr1	100809	100810	36	0.9293
chr1	100833	100834	22	0.7973
chr1	100873	100874	29	0.7989
chr1	100899	100900	32	0.92
chr1	100936	100937	34	0.2777
chr1	100951	100952	21	0.11
chr1	100966	100967	27	0.2027
chr1	100969	100970	35	0.292
chr1	100976	100977	33	0.2869
chr1	100979	100980	33	0.222
chr1	100985	100986	37	0.1804
chr1	100988	100989	27	0.2345
chr1	100998	100999	29	0.1607
chr1	101007	101008	28	0.1738
chr1	101014	101015	19	0.3577
chr1	101020	101021	44	0.3949
chr1	101029	101030	24	0.2433
chr1	101034	101035	33	0.2793
chr1	101039	101040	28	0.1967
chr1	101044	101045	19	0.2597
chr1	101046	101047	31	0.2302
chr1	101068	101069	22	0.2761
chr1	101093	101094	37	0.1526
chr1	101132	101133	25	0.4136
chr1	101152	101153	39	0.0596
chr1	101197	101198	30	0.5976
chr1	101211	101212	22	0.7636
chr1	101221	101222	27	0.5442
chr1	101227	101228	26	0.7377
chr1	101231	101232	20	0.6159
chr1	101236	101237	31	0.5603
chr1	101241	101242	21	0.4693
chr1	101252	101253	28	0.5228
chr1	101263	101264	32	0.524
chr1	101272	101273	31	0.5686
chr1	101277	101278	33	0.5697
chr1	101292	101293	28	0.7678
chr1	101299	101300	32	0.7226
chr1	101302	101303	28	0.562
chr1	101333	101334	26	0.5644
chr1	101366	101367	34	0.5353
chr1	101406	101407	31	0.6764
chr1	101484	101485	33	0.6818
chr1	101500	101501	28	0.6105
chr1	101505	101506	28	0.3152
chr1	101512	101513	25	0.6005
chr1	101527	101528	37	0.4466
chr1	101533	101534	33	0.3581
chr1	101539	101540	35	0.6601
chr1	101554	101555	20	0.5827
chr1	101561	101562	32	0.6122
chr1	101576	101577	26	0.4117
chr1	101588	101589	27	0.6895
chr1	101595	101596	35	0.3664
chr1	101599	101600	35	0.5579
chr1	101604	101605	25	0.4909
chr1	101636	101637	34	0.4966
chr1	101686	101687	23	0.5447
chr1	101710	101711	34	0.2161
chr1	101720	101721	24	0.1579
