chr	start	end	coverage	methylation_level
chr1	100011	100012	30	0.9478
chr1	100019	100020	26	0.9529
chr1	100030	100031	34	1.0
chr1	100045	100046	40	0.8346
chr1	100052	100053	34	1.0
chr1	100059	100060	26	0.9735
chr1	100074	100075	33	1.0
chr1	100085	100086	24	0.81
chr1	100091	100092	30	0.9129
chr1	100101	100102	35	0.8619
chr1	100107	100108	29	0.8818
chr1	100113	100114	31	0.9723
chr1	100115	100116	30	0.8688
chr1	100130	100131	32	0.8729
chr1	100145	100146	22	0.9042
chr1	100168	100169	29	0.7678
chr1	100186	100187	35	0.8587
chr1	100260	100261	32	0.8206
chr1	100264	100265	30	0.9856
chr1	100273	100274	29	0.4582
chr1	100278	100279	31	0.5893
chr1	100283	100284	27	0.4996
chr1	100290	100291	23	0.5065
chr1	100296	100297	30	0.5153
chr1	100307	100308	29	0.6397
chr1	100313	100314	28	0.5763
chr1	100318	100319	32	0.6036
chr1	100327	100328	28	0.5472
chr1	100331	100332	29	0.6623
chr1	100335	100336	32	0.6452
chr1	100343	100344	33	0.4876
chr1	100347	100348	19	0.6611
chr1	100358	100359	32	0.4922
chr1	100362	100363	32	0.5046
chr1	100365	100366	35	0.6033
chr1	100372	100373	25	0.4729
chr1	100378	100379	28	0.5544
chr1	100416	100417	30	0.4785
chr1	100449	100450	31	0.7004
chr1	100467	100468	26	0.5241
chr1	100471	100472	33	0.9952
chr1	100499	100500	30	1.0
chr1	100539	100540	20	0.8208
chr1	100713	100714	24	1.0
chr1	100759	100760	33	0.815
chr1	100765	100766	33	0.8338
chr1	100809	100810	35	0.9011
chr1	100833	100834	28	0.7219
chr1	100873	100874	25	0.8261
chr1	100899	100900	29	0.9231
chr1	100936	100937	25	0.4042
chr1	100951	100952	29	0.2108
chr1	100966	100967	32	0.2879
chr1	100969	100970	22	0.3274
chr1	100976	100977	35	0.3538
chr1	100979	100980	30	0.1516
chr1	100985	100986	27	0.2932
chr1	100988	100989	23	0.2889
chr1	100998	100999	30	0.1662
chr1	101007	101008	28	0.1664
chr1	101014	101015	27	0.3545
chr1	101020	101021	27	0.4704
chr1	101029	101030	31	0.2662
chr1	101034	101035	34	0.2912
chr1	101039	101040	21	0.1073
chr1	101044	101045	29	0.1428
chr1	101046	101047	40	0.3211
chr1	101068	101069	29	0.2529
chr1	101093	101094	27	0.0658
chr1	101132	101133	21	0.4991
chr1	101152	101153	37	0.0092
chr1	101197	101198	30	0.5855
chr1	101211	101212	30	0.7763
chr1	101221	101222	31	0.6403
chr1	101227	101228	28	0.7161
chr1	101231	101232	32	0.5974
chr1	101236	101237	31	0.6401
chr1	101241	101242	31	0.5146
chr1	101252	101253	34	0.5107
chr1	101263	101264	27	0.5073
chr1	101272	101273	25	0.5954
chr1	101277	101278	33	0.6213
chr1	101292	101293	29	0.6503
chr1	101299	101300	37	0.5698
chr1	101302	101303	31	0.4999
chr1	101333	101334	30	0.5014
chr1	101366	101367	24	0.5646
chr1	101406	101407	34	0.7423
chr1	101484	101485	27	0.615
chr1	101500	101501	26	0.6346
chr1	101505	101506	27	0.3414
chr1	101512	101513	27	0.6271
chr1	101527	101528	31	0.4495
chr1	101533	101534	25	0.4673
chr1	101539	101540	26	0.5872
chr1	101554	101555	33	0.5859
chr1	101561	101562	27	0.6096
