chr	start	end	coverage	methylation_level
chr1	100047	100048	30	0.2959
chr1	100074	100075	33	0.0
chr1	100089	100090	31	0.0942
chr1	100109	100110	45	0.0866
chr1	100159	100160	35	0.0953
chr1	100209	100210	33	0.1832
chr1	100224	100225	42	0.2064
chr1	100268	100269	40	0.2136
chr1	100318	100319	43	0.1603
chr1	100333	100334	42	0.2118
chr1	100359	100360	41	0.3636
chr1	100374	100375	50	0.0747
chr1	100393	100394	44	0.2726
chr1	100422	100423	45	0.1408
chr1	100443	100444	29	0.0233
chr1	100471	100472	46	0.2901
chr1	100498	100499	36	0.1619
chr1	100522	100523	48	0.1059
chr1	100540	100541	36	0.1621
chr1	100637	100638	39	0.2107
chr1	100737	100738	41	0.1706
chr1	100813	100814	35	0.1014
chr1	100913	100914	39	0.1469
chr1	101013	101014	41	0.1235
chr1	101051	101052	42	0.1213
chr1	101083	101084	45	0.1486
chr1	101120	101121	34	0.7926
chr1	101141	101142	38	1.0
chr1	101160	101161	43	0.6982
chr1	101210	101211	38	0.9495
chr1	101225	101226	37	0.7536
chr1	101246	101247	39	0.5801
chr1	101284	101285	32	0.8886
chr1	101334	101335	39	1.0
chr1	101350	101351	45	0.9801
chr1	101386	101387	34	0.7851
chr1	101406	101407	31	0.6726
chr1	101456	101457	32	0.7827
chr1	101490	101491	38	0.4135
chr1	101522	101523	48	0.6624
chr1	101572	101573	31	0.8371
chr1	101622	101623	43	0.8918
chr1	101633	101634	47	1.0
chr1	101683	101684	46	0.6824
chr1	101783	101784	45	0.5944
chr1	101883	101884	42	1.0
chr1	101983	101984	29	1.0
chr1	102051	102052	36	0.8584
chr1	102141	102142	42	1.0
chr1	102215	102216	29	0.7663
chr1	102249	102250	47	0.5942
chr1	102277	102278	36	0.698
chr1	102317	102318	42	0.82
chr1	102336	102337	47	0.7939
chr1	102386	102387	31	0.6983
chr1	102401	102402	36	0.7377
chr1	102451	102452	44	0.5624
chr1	102501	102502	47	0.7441
chr1	102551	102552	34	0.7266
chr1	102601	102602	44	0.5942
chr1	102628	102629	47	0.8737
chr1	102650	102651	34	0.7652
chr1	102677	102678	36	0.7134
chr1	102777	102778	35	0.6764
chr1	102877	102878	45	0.5636
chr1	102951	102952	36	0.785
chr1	103051	103052	41	0.8657
chr1	103101	103102	45	0.5233
chr1	103189	103190	38	0.7223
chr1	103198	103199	44	0.6709
chr1	103230	103231	43	0.7897
chr1	103280	103281	43	0.7968
chr1	103314	103315	45	0.7409
chr1	103341	103342	35	0.8632
chr1	103384	103385	33	0.7339
chr1	103406	103407	36	0.7256
chr1	103446	103447	40	0.7134
chr1	103470	103471	27	0.8046
chr1	103504	103505	39	0.6548
chr1	103535	103536	39	0.5932
chr1	103562	103563	32	0.7796
chr1	103599	103600	34	0.7096
chr1	103629	103630	32	0.6376
chr1	103647	103648	41	0.6125
chr1	103668	103669	48	0.5512
chr1	103768	103769	30	0.8718
chr1	103836	103837	40	0.6266
chr1	103886	103887	37	0.5376
chr1	103986	103987	36	0.876
chr1	104036	104037	40	0.6188
chr1	104136	104137	38	0.7756
chr1	104176	104177	29	0.7208
chr1	104192	104193	48	0.6703
chr1	104214	104215	38	0.6047
chr1	104382	104383	41	0.6297
chr1	104394	104395	37	0.8626
chr1	104562	104563	41	0.6369
chr1	104570	104571	31	0.6793
chr1	104594	104595	40	0.7855
chr1	104603	104604	43	0.5977
chr1	104626	104627	39	0.7402
chr1	104672	104673	47	0.704
chr1	104722	104723	42	0.6663
chr1	104769	104770	37	0.727
chr1	104793	104794	44	0.7194
chr1	104843	104844	36	0.7093
chr1	104868	104869	37	0.677
chr1	104918	104919	45	0.6413
chr1	104944	104945	41	0.6072
chr1	104981	104982	41	0.6392
chr1	105001	105002	36	0.7297
chr1	105023	105024	49	0.6985
chr1	105054	105055	44	0.5875
chr1	105095	105096	39	0.4912
chr1	105110	105111	40	0.7574
chr1	105127	105128	35	0.7747
chr1	105214	105215	42	0.5947
chr1	105314	105315	37	0.6696
chr1	105366	105367	44	0.493
chr1	105416	105417	37	0.6655
chr1	105516	105517	44	0.5418
chr1	105605	105606	41	0.5444
