chr	start	end	CpG_count	mean_delta_methylation	category
chr1	100000	100750	4	-0.011	non-DMR
chr1	104872	105660	5	0.265	good-DMR
chr1	107488	108548	6	0.019	non-DMR
chr1	114340	115417	8	0.024	non-DMR
chr1	116093	116953	4	0.005	non-DMR
chr1	118818	119678	4	0.01	non-DMR
chr1	121273	122432	6	0.271	good-DMR
chr1	124423	125335	5	-0.053	non-DMR
chr1	129707	130701	4	0.015	non-DMR
chr1	136600	137401	4	-0.093	non-DMR
chr1	138271	138972	4	-0.048	non-DMR
chr1	140789	141782	4	0.057	non-DMR
chr1	143068	143978	4	-0.016	non-DMR
chr1	145403	146007	4	0.003	non-DMR
chr1	148216	148901	4	0.052	non-DMR
chr1	150784	151793	6	0.02	non-DMR
chr1	153406	154419	5	0.287	good-DMR
chr1	161234	161948	4	-0.015	non-DMR
chr1	164082	165171	5	0.206	notable-DMR
chr1	168013	168919	5	-0.277	notable-DMR
chr1	169735	170865	6	-0.067	non-DMR
chr1	172748	173648	5	0.215	good-DMR
chr1	176585	177559	8	0.286	good-DMR
chr1	178141	178587	4	0.034	non-DMR
chr1	180905	181550	4	0.094	non-DMR
chr1	182342	183295	4	0.023	non-DMR
chr1	188828	189791	4	-0.035	non-DMR
chr1	191523	192506	6	0.272	good-DMR
chr1	193277	194111	5	0.296	good-DMR
chr1	195210	196200	4	-0.079	non-DMR
chr1	197523	198448	7	0.02	non-DMR
chr1	200236	201308	4	-0.014	non-DMR
chr1	207176	208122	4	-0.021	non-DMR
chr1	211828	212701	4	-0.083	non-DMR
chr1	216855	217796	6	0.08	non-DMR
chr1	218841	219599	7	0.283	notable-DMR
chr1	220723	221739	7	0.328	good-DMR
chr1	224957	225844	4	-0.016	non-DMR
chr1	233688	234405	4	0.029	non-DMR
chr1	235798	236625	4	-0.05	non-DMR
chr1	237580	238500	3	-0.088	non-DMR
chr1	240095	241030	6	0.275	good-DMR
chr1	246895	247800	5	0.272	good-DMR
chr1	248813	249809	5	0.002	non-DMR
chr1	250377	251461	4	0.077	non-DMR
chr1	252053	252738	4	-0.048	non-DMR
chr1	254095	254945	4	0.019	non-DMR
chr1	262000	263019	5	0.197	good-DMR
chr1	264463	265317	5	0.341	good-DMR
chr1	267347	268120	4	0.054	non-DMR
chr1	272312	273359	5	0.316	good-DMR
chr1	276296	277333	6	-0.006	non-DMR
chr1	278099	278881	6	0.215	notable-DMR
chr1	284849	286000	6	0.034	non-DMR
chr1	289054	289887	4	0.005	non-DMR
chr1	291179	292131	6	0.264	good-DMR
chr1	292907	293637	4	-0.023	non-DMR
