chr	start	end	coverage	methylation_level
chr1	100022	100023	39	0.8386
chr1	100063	100064	32	0.9009
chr1	100110	100111	33	0.7848
chr1	100149	100150	24	0.9236
chr1	100191	100192	29	0.8685
chr1	100217	100218	25	0.997
chr1	100237	100238	33	0.8206
chr1	100278	100279	26	0.7911
chr1	100293	100294	27	1.0
chr1	100336	100337	17	0.7089
chr1	100375	100376	25	0.7292
chr1	100397	100398	30	0.8105
chr1	100430	100431	33	0.8981
chr1	100451	100452	22	0.9461
chr1	100470	100471	30	0.8515
chr1	100518	100519	22	0.7907
chr1	100551	100552	25	0.8896
chr1	100601	100602	29	0.868
chr1	100651	100652	34	0.8087
chr1	100657	100658	45	1.0
chr1	100757	100758	25	0.8747
chr1	100857	100858	33	0.7954
chr1	100907	100908	33	0.7236
chr1	100957	100958	33	0.7594
chr1	101049	101050	29	0.9243
chr1	101149	101150	24	0.8503
chr1	101249	101250	26	0.7928
chr1	101325	101326	24	0.8003
chr1	101333	101334	34	0.6232
chr1	101348	101349	29	0.6316
chr1	101370	101371	29	0.6173
chr1	101393	101394	30	0.6536
chr1	101419	101420	34	0.6413
chr1	101469	101470	30	0.5912
chr1	101493	101494	25	0.5081
chr1	101542	101543	36	0.7201
chr1	101586	101587	29	0.5884
chr1	101608	101609	22	0.5111
chr1	101639	101640	37	0.5831
chr1	101668	101669	35	0.5791
chr1	101690	101691	34	0.5403
chr1	101720	101721	29	0.5127
chr1	101735	101736	29	0.6731
chr1	101760	101761	25	0.5065
chr1	101860	101861	31	0.594
chr1	101960	101961	30	0.6024
chr1	102060	102061	34	0.5044
chr1	102110	102111	33	0.6582
chr1	102220	102221	36	0.6373
chr1	102266	102267	31	0.5166
chr1	102286	102287	26	0.689
chr1	102304	102305	32	0.5778
chr1	102478	102479	32	0.4031
chr1	102483	102484	27	0.7052
chr1	102517	102518	26	0.6778
chr1	102547	102548	31	0.6803
chr1	102589	102590	26	0.7771
chr1	102639	102640	31	0.8578
chr1	102659	102660	34	0.7499
chr1	102674	102675	31	0.7289
chr1	102723	102724	34	0.7968
chr1	102772	102773	27	0.7196
chr1	102822	102823	30	0.6952
chr1	102858	102859	38	0.7106
chr1	102889	102890	27	0.8685
chr1	102921	102922	28	0.7702
chr1	102925	102926	33	0.6957
chr1	102994	102995	34	0.7943
chr1	103094	103095	35	0.8271
chr1	103194	103195	31	0.8119
chr1	103294	103295	26	0.7805
chr1	103344	103345	33	0.7687
chr1	103376	103377	31	0.7645
chr1	103400	103401	32	0.6558
chr1	103414	103415	25	0.8958
chr1	103430	103431	33	0.6895
chr1	103448	103449	31	0.7786
chr1	103668	103669	33	0.8354
chr1	103706	103707	31	0.7479
chr1	103714	103715	34	0.8248
chr1	103798	103799	28	0.7959
chr1	103818	103819	23	0.0576
chr1	103842	103843	28	0.0216
chr1	103884	103885	32	0.0012
chr1	103904	103905	25	0.1253
