chr	start	end	coverage	methylation_level
chr1	100022	100023	33	0.8259
chr1	100063	100064	29	0.8542
chr1	100110	100111	28	0.6492
chr1	100149	100150	34	0.7509
chr1	100191	100192	26	0.7885
chr1	100217	100218	20	0.7788
chr1	100237	100238	35	0.9158
chr1	100278	100279	26	0.8243
chr1	100293	100294	26	0.9025
chr1	100336	100337	28	0.8112
chr1	100375	100376	35	0.7332
chr1	100397	100398	30	0.794
chr1	100430	100431	20	0.9066
chr1	100451	100452	33	0.8313
chr1	100470	100471	29	0.771
chr1	100518	100519	40	0.701
chr1	100551	100552	32	0.8986
chr1	100601	100602	34	0.9644
chr1	100651	100652	32	0.6972
chr1	100657	100658	26	0.8744
chr1	100757	100758	34	0.8511
chr1	100857	100858	25	0.7196
chr1	100907	100908	22	0.8374
chr1	100957	100958	27	0.6972
chr1	101049	101050	27	0.8886
chr1	101149	101150	24	0.8938
chr1	101249	101250	42	0.7619
chr1	101325	101326	18	0.8878
chr1	101333	101334	30	0.5066
chr1	101348	101349	29	0.7087
chr1	101370	101371	30	0.6248
chr1	101393	101394	31	0.5828
chr1	101419	101420	30	0.55
chr1	101469	101470	28	0.6258
chr1	101493	101494	25	0.7077
chr1	101542	101543	31	0.7167
chr1	101586	101587	35	0.7584
chr1	101608	101609	21	0.7731
chr1	101639	101640	37	0.8028
chr1	101668	101669	27	0.8751
chr1	101690	101691	33	0.7728
chr1	101720	101721	36	0.7594
chr1	101735	101736	35	0.7122
chr1	101760	101761	24	0.4559
chr1	101860	101861	25	0.6453
chr1	101960	101961	16	0.6436
chr1	102060	102061	25	0.5366
chr1	102110	102111	27	0.596
chr1	102220	102221	27	0.4445
chr1	102266	102267	40	0.4869
chr1	102286	102287	26	0.6353
chr1	102304	102305	30	0.5246
chr1	102478	102479	20	0.517
chr1	102483	102484	29	0.6895
chr1	102517	102518	27	0.6212
chr1	102547	102548	27	0.5949
chr1	102589	102590	33	0.8713
chr1	102639	102640	33	0.7536
chr1	102659	102660	35	0.7151
chr1	102674	102675	20	0.7157
chr1	102723	102724	35	0.801
chr1	102772	102773	34	0.576
chr1	102822	102823	31	0.4951
chr1	102858	102859	27	0.512
chr1	102889	102890	28	0.6034
chr1	102921	102922	30	0.5136
chr1	102925	102926	25	0.5986
chr1	102994	102995	35	0.6098
chr1	103094	103095	31	0.5552
chr1	103194	103195	33	0.6482
chr1	103294	103295	33	0.7596
chr1	103344	103345	29	0.823
chr1	103376	103377	26	0.7604
chr1	103400	103401	33	0.7513
chr1	103414	103415	32	0.9501
chr1	103430	103431	32	0.621
chr1	103448	103449	36	0.7782
chr1	103668	103669	23	0.9902
chr1	103706	103707	26	0.7218
chr1	103714	103715	18	0.8479
chr1	103798	103799	28	0.6384
chr1	103818	103819	26	0.1363
chr1	103842	103843	26	0.1179
chr1	103884	103885	30	0.1574
chr1	103904	103905	18	0.117
chr1	103937	103938	29	0.154
chr1	103959	103960	35	0.1998
chr1	104009	104010	32	0.0844
chr1	104058	104059	31	0.1406
chr1	104108	104109	28	0.1891
chr1	104140	104141	26	0.0
chr1	104205	104206	29	0.1062
chr1	104235	104236	21	0.1536
chr1	104275	104276	27	0.1438
chr1	104277	104278	33	0.0
chr1	104345	104346	20	0.1056
chr1	104445	104446	35	0.0
chr1	104531	104532	28	0.2066
chr1	104631	104632	28	0.0704
chr1	104681	104682	27	0.1159
chr1	104699	104700	24	0.2086
chr1	104779	104780	35	0.0454
chr1	104814	104815	37	0.624
chr1	104837	104838	32	0.6756
chr1	104852	104853	25	0.7234
chr1	104902	104903	20	0.784
chr1	104920	104921	33	0.75
chr1	104969	104970	27	0.8387
chr1	104984	104985	32	0.7003
chr1	105011	105012	31	0.7468
chr1	105031	105032	25	0.6651
chr1	105081	105082	29	0.5631
chr1	105111	105112	31	0.6173
chr1	105150	105151	26	0.6194
chr1	105183	105184	25	0.8231
chr1	105198	105199	16	0.7399
chr1	105248	105249	36	0.6613
chr1	105277	105278	30	0.7341
chr1	105312	105313	28	0.7382
chr1	105323	105324	32	0.6071
chr1	105386	105387	27	0.8896
