chr	start	end	coverage	methylation_level
chr1	100022	100023	27	0.824
chr1	100063	100064	30	0.94
chr1	100110	100111	26	0.775
chr1	100149	100150	36	0.797
chr1	100191	100192	31	0.82
chr1	100217	100218	27	0.9
chr1	100237	100238	37	0.877
chr1	100278	100279	21	0.867
chr1	100293	100294	29	0.936
chr1	100336	100337	37	0.816
chr1	100375	100376	36	0.747
chr1	100397	100398	34	0.872
chr1	100430	100431	29	0.892
chr1	100451	100452	35	0.916
chr1	100470	100471	33	0.847
chr1	100518	100519	35	0.781
chr1	100551	100552	24	0.952
chr1	100601	100602	35	0.883
chr1	100651	100652	25	0.812
chr1	100657	100658	23	0.897
chr1	100757	100758	29	0.923
chr1	100857	100858	29	0.813
chr1	100907	100908	36	0.791
chr1	100957	100958	28	0.729
chr1	101049	101050	31	0.889
chr1	101149	101150	24	0.862
chr1	101249	101250	23	0.748
chr1	101273	101274	28	0.73
chr1	101281	101282	34	0.516
chr1	101299	101300	28	0.518
chr1	101349	101350	27	0.573
chr1	101375	101376	29	0.527
chr1	101425	101426	29	0.58
chr1	101440	101441	28	0.48
chr1	101474	101475	29	0.569
chr1	101507	101508	31	0.547
chr1	101531	101532	29	0.469
chr1	101557	101558	32	0.549
chr1	101587	101588	42	0.596
chr1	101619	101620	34	0.542
chr1	101634	101635	32	0.607
chr1	101650	101651	30	0.551
chr1	101669	101670	31	0.499
chr1	101684	101685	34	0.55
chr1	101699	101700	32	0.408
chr1	101743	101744	35	0.466
chr1	101778	101779	35	0.544
chr1	101797	101798	29	0.476
chr1	101810	101811	27	0.587
chr1	101910	101911	32	0.5
chr1	101967	101968	38	0.554
chr1	102067	102068	24	0.497
chr1	102167	102168	32	0.574
chr1	102248	102249	29	0.582
chr1	102250	102251	29	0.904
chr1	102408	102409	28	0.905
chr1	102410	102411	37	0.776
chr1	102412	102413	35	0.907
chr1	102426	102427	30	0.817
chr1	102496	102497	27	0.873
chr1	102584	102585	34	0.909
chr1	102620	102621	31	0.836
chr1	102668	102669	27	0.887
chr1	102682	102683	27	0.898
chr1	102705	102706	30	0.798
chr1	102720	102721	36	0.695
chr1	102748	102749	29	0.784
chr1	102774	102775	38	0.869
chr1	102797	102798	35	0.86
chr1	102840	102841	29	0.856
chr1	102861	102862	25	0.775
chr1	102895	102896	21	0.695
chr1	102920	102921	31	0.615
chr1	102945	102946	20	0.799
chr1	102968	102969	37	0.687
chr1	103018	103019	28	0.845
chr1	103050	103051	25	0.778
chr1	103070	103071	29	0.714
chr1	103085	103086	25	0.719
chr1	103100	103101	32	0.801
chr1	103118	103119	28	0.744
chr1	103142	103143	20	0.765
chr1	103169	103170	30	0.682
chr1	103218	103219	30	0.724
chr1	103293	103294	35	0.766
chr1	103393	103394	22	0.713
chr1	103491	103492	31	0.712
chr1	103591	103592	32	0.691
chr1	103691	103692	28	0.64
chr1	103773	103774	23	0.735
chr1	103817	103818	27	0.579
chr1	103836	103837	31	0.553
chr1	103886	103887	28	0.475
chr1	103902	103903	31	0.563
chr1	103942	103943	33	0.643
chr1	103962	103963	26	0.753
chr1	104002	104003	32	0.732
chr1	104052	104053	32	0.564
chr1	104067	104068	26	0.694
chr1	104107	104108	32	0.565
chr1	104148	104149	28	0.473
chr1	104175	104176	29	0.591
chr1	104225	104226	31	0.661
chr1	104246	104247	27	0.594
chr1	104284	104285	38	0.522
chr1	104303	104304	31	0.46
chr1	104353	104354	31	0.482
chr1	104453	104454	29	0.495
chr1	104507	104508	30	0.724
chr1	104607	104608	27	0.575
chr1	104707	104708	33	0.613
chr1	104801	104802	25	0.617
chr1	104840	104841	23	0.114
chr1	104876	104877	35	0.154
chr1	104903	104904	26	0.039
chr1	104948	104949	23	0.079
chr1	104998	104999	33	0.183
chr1	105044	105045	28	0.139
chr1	105078	105079	31	0.074
chr1	105109	105110	31	0.089
chr1	105144	105145	33	0.209
chr1	105173	105174	32	0.181
chr1	105198	105199	34	0.223
chr1	105226	105227	30	0.256
chr1	105276	105277	24	0.092
chr1	105326	105327	32	0.22
chr1	105341	105342	39	0.154
chr1	105350	105351	27	0.089
chr1	105419	105420	25	0.179
chr1	105519	105520	27	0.175
chr1	105569	105570	31	0.152
chr1	105661	105662	24	0.134
chr1	105761	105762	38	0.077
chr1	105791	105792	28	0.11
chr1	105818	105819	24	0.252
chr1	105838	105839	27	0.279
chr1	105858	105859	18	0.314
chr1	105884	105885	23	0.122
chr1	105926	105927	26	0.385
chr1	105942	105943	30	0.276
chr1	105960	105961	18	0.189
chr1	105993	105994	25	0.34
chr1	106024	106025	24	0.167
chr1	106046	106047	43	0.188
chr1	106061	106062	32	0.273
chr1	106098	106099	32	0.189
chr1	106113	106114	34	0.14
chr1	106138	106139	26	0.327
chr1	106153	106154	35	0.123
chr1	106183	106184	31	0.322
chr1	106217	106218	30	0.193
chr1	106267	106268	33	0.148
chr1	106282	106283	36	0.148
chr1	106308	106309	20	0.305
chr1	106330	106331	29	0.395
chr1	106343	106344	44	0.34
chr1	106443	106444	36	0.175
chr1	106498	106499	31	0.225
chr1	106586	106587	27	0.304
chr1	106646	106647	26	0.213
chr1	106696	106697	39	0.204
chr1	106793	106794	32	0.344
chr1	106831	106832	25	0.176
chr1	106875	106876	33	0.236
chr1	106907	106908	35	0.853
chr1	106928	106929	34	0.898
chr1	106952	106953	34	0.846
chr1	106972	106973	22	0.887
chr1	106987	106988	27	0.749
chr1	107030	107031	27	0.83
chr1	107061	107062	22	0.818
chr1	107076	107077	35	0.689
chr1	107091	107092	38	0.758
chr1	107131	107132	21	0.854
chr1	107181	107182	30	0.828
chr1	107231	107232	29	0.829
chr1	107259	107260	31	0.73
chr1	107293	107294	37	0.799
chr1	107310	107311	24	0.814
chr1	107325	107326	32	0.637
chr1	107358	107359	25	0.77
chr1	107380	107381	31	0.744
chr1	107383	107384	32	0.8
chr1	107483	107484	23	0.798
chr1	107533	107534	30	0.804
chr1	107633	107634	25	0.636
chr1	107733	107734	29	0.827
chr1	107833	107834	26	0.809
chr1	107915	107916	37	0.671
chr1	107923	107924	27	0.744
chr1	107950	107951	36	0.801
chr1	107983	107984	27	0.861
chr1	107998	107999	27	0.855
chr1	108035	108036	32	0.93
chr1	108082	108083	32	0.819
chr1	108104	108105	28	0.751
chr1	108139	108140	21	0.92
chr1	108184	108185	34	0.895
chr1	108199	108200	27	0.927
chr1	108214	108215	43	0.966
chr1	108230	108231	23	0.922
chr1	108245	108246	32	0.911
chr1	108282	108283	29	0.863
chr1	108301	108302	33	0.792
chr1	108339	108340	27	0.949
chr1	108365	108366	35	0.878
chr1	108380	108381	31	0.93
chr1	108381	108382	23	0.877
chr1	108444	108445	25	0.904
chr1	108544	108545	26	0.878
chr1	108644	108645	32	0.864
chr1	108724	108725	32	0.905
chr1	108774	108775	33	0.963
chr1	108798	108799	26	0.893
chr1	108808	108809	28	0.908
chr1	108815	108816	34	0.604
chr1	108849	108850	34	0.519
chr1	108899	108900	26	0.561
chr1	108935	108936	30	0.616
chr1	108985	108986	29	0.451
chr1	109019	109020	29	0.606
chr1	109034	109035	22	0.554
chr1	109077	109078	23	0.415
chr1	109101	109102	25	0.672
chr1	109116	109117	16	0.426
chr1	109165	109166	31	0.586
chr1	109195	109196	29	0.498
chr1	109210	109211	32	0.539
chr1	109226	109227	26	0.542
chr1	109263	109264	26	0.543
chr1	109282	109283	32	0.594
chr1	109303	109304	31	0.42
chr1	109403	109404	27	0.503
chr1	109493	109494	25	0.513
chr1	109593	109594	29	0.539
chr1	109693	109694	22	0.419
chr1	109709	109710	31	0.311
chr1	109865	109866	29	0.175
chr1	109885	109886	31	0.369
chr1	109921	109922	27	0.305
chr1	109951	109952	26	0.277
chr1	109999	110000	29	0.304
chr1	110055	110056	27	0.301
chr1	110103	110104	27	0.171
chr1	110109	110110	42	0.756
chr1	110145	110146	36	0.767
chr1	110190	110191	36	0.681
chr1	110217	110218	30	0.703
chr1	110236	110237	26	0.643
chr1	110286	110287	41	0.742
chr1	110304	110305	16	0.836
chr1	110320	110321	36	0.762
chr1	110364	110365	29	0.658
chr1	110386	110387	31	0.637
chr1	110405	110406	30	0.716
chr1	110448	110449	39	0.652
chr1	110486	110487	35	0.639
chr1	110512	110513	28	0.717
chr1	110529	110530	33	0.707
chr1	110557	110558	25	0.607
chr1	110589	110590	34	0.674
chr1	110639	110640	27	0.722
chr1	110689	110690	30	0.718
chr1	110704	110705	30	0.611
chr1	110706	110707	32	0.596
chr1	110788	110789	31	0.797
chr1	110888	110889	34	0.688
chr1	110975	110976	35	0.643
chr1	111025	111026	29	0.795
chr1	111075	111076	39	0.728
chr1	111175	111176	33	0.718
chr1	111275	111276	30	0.551
chr1	111289	111290	34	0.794
chr1	111397	111398	23	0.908
chr1	111593	111594	20	0.795
chr1	111649	111650	24	0.893
chr1	111731	111732	42	0.907
chr1	111741	111742	28	0.791
chr1	111770	111771	39	0.599
chr1	111809	111810	29	0.64
chr1	111835	111836	38	0.826
chr1	111869	111870	31	0.558
chr1	111888	111889	35	0.827
chr1	111922	111923	31	0.787
chr1	111937	111938	23	0.748
chr1	111976	111977	20	0.688
chr1	111996	111997	32	0.705
chr1	112037	112038	24	0.764
chr1	112081	112082	32	0.622
chr1	112111	112112	35	0.765
chr1	112161	112162	29	0.672
chr1	112178	112179	30	0.725
chr1	112215	112216	31	0.765
chr1	112290	112291	31	0.778
chr1	112351	112352	40	0.729
chr1	112451	112452	31	0.81
chr1	112517	112518	32	0.649
chr1	112567	112568	31	0.614
chr1	112667	112668	37	0.779
chr1	112767	112768	34	0.735
chr1	112772	112773	33	0.586
chr1	112787	112788	34	0.508
chr1	112837	112838	32	0.511
chr1	112880	112881	23	0.494
chr1	112910	112911	30	0.409
chr1	112960	112961	28	0.42
chr1	112994	112995	30	0.551
chr1	113019	113020	24	0.626
chr1	113035	113036	28	0.52
chr1	113056	113057	25	0.612
chr1	113071	113072	31	0.642
chr1	113086	113087	33	0.584
chr1	113124	113125	28	0.555
chr1	113143	113144	36	0.669
chr1	113186	113187	25	0.492
chr1	113208	113209	35	0.497
chr1	113228	113229	30	0.464
chr1	113265	113266	29	0.408
chr1	113365	113366	30	0.424
chr1	113461	113462	32	0.548
chr1	113561	113562	34	0.327
chr1	113611	113612	31	0.438
chr1	113661	113662	31	0.39
chr1	113744	113745	30	0.452
chr1	113754	113755	35	0.626
chr1	113904	113905	40	0.802
chr1	113952	113953	21	0.589
chr1	113954	113955	38	0.574
chr1	113956	113957	27	0.569
chr1	113982	113983	29	0.602
chr1	114024	114025	29	0.577
chr1	114040	114041	29	0.57
chr1	114184	114185	26	0.674
chr1	114233	114234	22	0.733
chr1	114270	114271	31	0.808
chr1	114289	114290	33	0.612
chr1	114304	114305	35	0.668
chr1	114346	114347	27	0.75
chr1	114369	114370	25	0.83
chr1	114419	114420	26	0.627
chr1	114462	114463	32	0.715
chr1	114497	114498	37	0.682
chr1	114542	114543	25	0.658
chr1	114560	114561	33	0.736
chr1	114577	114578	29	0.589
chr1	114606	114607	31	0.635
chr1	114621	114622	24	0.692
chr1	114626	114627	32	0.67
chr1	114726	114727	33	0.773
chr1	114776	114777	46	0.557
chr1	114854	114855	21	0.771
chr1	114954	114955	34	0.797
chr1	114978	114979	37	0.648
chr1	114996	114997	38	0.422
chr1	115046	115047	24	0.28
chr1	115096	115097	33	0.266
chr1	115135	115136	34	0.189
chr1	115157	115158	27	0.405
chr1	115172	115173	22	0.292
chr1	115191	115192	32	0.257
chr1	115234	115235	25	0.214
chr1	115265	115266	36	0.167
chr1	115301	115302	36	0.242
chr1	115324	115325	32	0.203
chr1	115374	115375	31	0.305
chr1	115394	115395	22	0.241
chr1	115494	115495	37	0.202
chr1	115594	115595	35	0.347
chr1	115694	115695	28	0.42
chr1	115726	115727	36	0.168
chr1	115762	115763	26	0.242
chr1	115775	115776	30	0.084
chr1	115792	115793	27	0.147
chr1	115842	115843	38	0.193
chr1	115872	115873	35	0.064
chr1	115912	115913	19	0.174
chr1	115962	115963	21	0.125
chr1	116012	116013	32	0.074
chr1	116049	116050	27	0.051
chr1	116068	116069	30	0.176
chr1	116087	116088	22	0.038
chr1	116127	116128	27	0.135
chr1	116177	116178	32	0.02
chr1	116227	116228	34	0.06
chr1	116264	116265	26	0.014
chr1	116278	116279	27	0.077
chr1	116378	116379	34	0.055
chr1	116438	116439	30	0.072
chr1	116504	116505	28	0.129
chr1	116604	116605	23	0.051
chr1	116654	116655	27	0.124
chr1	116704	116705	34	0.095
chr1	116768	116769	30	0.093
chr1	116807	116808	32	0.32
chr1	116834	116835	35	0.389
chr1	116863	116864	25	0.195
chr1	116878	116879	33	0.37
chr1	116908	116909	28	0.27
chr1	116923	116924	31	0.185
chr1	116958	116959	35	0.393
chr1	116977	116978	28	0.226
chr1	117011	117012	28	0.203
chr1	117053	117054	40	0.216
chr1	117101	117102	19	0.229
chr1	117135	117136	40	0.319
chr1	117162	117163	40	0.4
chr1	117196	117197	23	0.258
chr1	117232	117233	39	0.304
chr1	117260	117261	29	0.357
chr1	117289	117290	26	0.242
chr1	117389	117390	31	0.252
chr1	117466	117467	23	0.269
chr1	117566	117567	31	0.316
chr1	117616	117617	35	0.259
chr1	117711	117712	31	0.223
chr1	117735	117736	39	0.232
chr1	117783	117784	31	0.16
chr1	118821	118822	30	0.754
chr1	118847	118848	32	0.61
chr1	118862	118863	27	0.736
chr1	118880	118881	30	0.668
chr1	118899	118900	28	0.599
chr1	118949	118950	23	0.658
chr1	118984	118985	23	0.645
chr1	119000	119001	31	0.789
chr1	119016	119017	24	0.758
chr1	119048	119049	36	0.725
chr1	119098	119099	23	0.763
chr1	119122	119123	23	0.637
chr1	119153	119154	35	0.622
chr1	119203	119204	26	0.623
chr1	119218	119219	34	0.621
chr1	119255	119256	24	0.738
chr1	119302	119303	30	0.819
chr1	119314	119315	32	0.825
chr1	119364	119365	26	0.662
chr1	119429	119430	22	0.638
chr1	119529	119530	34	0.783
chr1	119623	119624	30	0.839
chr1	119723	119724	35	0.672
chr1	119749	119750	35	0.791
chr1	119775	119776	26	0.789
chr1	119795	119796	33	0.909
chr1	119814	119815	27	0.943
chr1	119864	119865	26	0.932
chr1	119880	119881	28	0.827
chr1	119906	119907	16	0.933
chr1	119946	119947	23	0.912
chr1	119961	119962	25	0.836
chr1	119999	120000	28	0.878
chr1	120020	120021	29	0.879
chr1	120046	120047	36	0.845
chr1	120079	120080	38	0.938
chr1	120098	120099	29	0.885
chr1	120124	120125	32	0.927
chr1	120142	120143	23	0.845
chr1	120192	120193	18	0.89
chr1	120242	120243	32	0.893
chr1	120248	120249	25	0.894
chr1	120348	120349	36	0.826
chr1	120403	120404	34	0.762
chr1	120456	120457	38	0.907
chr1	120533	120534	30	0.816
chr1	120585	120586	38	0.819
chr1	120635	120636	29	0.944
chr1	120687	120688	30	0.877
chr1	120765	120766	24	0.865
chr1	120787	120788	30	0.892
chr1	120818	120819	35	0.099
chr1	120834	120835	33	0.072
chr1	120874	120875	27	0.037
chr1	120893	120894	29	0.207
chr1	120912	120913	31	0.184
chr1	120933	120934	26	0.085
chr1	120964	120965	30	0.072
chr1	120992	120993	28	0.076
chr1	121017	121018	29	0.083
chr1	121058	121059	29	0.103
chr1	121093	121094	34	0.227
chr1	121120	121121	33	0.082
chr1	121156	121157	14	0.1
chr1	121181	121182	29	0.143
chr1	121231	121232	30	0.141
chr1	121264	121265	27	0.132
chr1	121301	121302	33	0.053
chr1	121401	121402	38	0.102
chr1	121501	121502	38	0.219
chr1	121570	121571	33	0.185
chr1	121620	121621	35	0.109
chr1	121720	121721	22	0.08
chr1	121774	121775	24	0.102
chr1	121783	121784	24	0.483
chr1	121801	121802	30	0.611
chr1	121851	121852	36	0.481
chr1	121872	121873	35	0.441
chr1	121892	121893	33	0.517
chr1	121942	121943	32	0.666
chr1	121967	121968	34	0.592
chr1	122017	122018	27	0.61
chr1	122049	122050	24	0.655
chr1	122067	122068	30	0.578
chr1	122117	122118	28	0.608
chr1	122166	122167	31	0.544
chr1	122210	122211	32	0.527
chr1	122215	122216	34	0.592
chr1	122284	122285	24	0.559
chr1	122380	122381	32	0.603
chr1	122458	122459	39	0.539
chr1	122558	122559	21	0.472
chr1	122616	122617	32	0.627
chr1	122730	122731	24	0.868
chr1	122736	122737	28	0.826
chr1	122820	122821	29	0.833
chr1	122902	122903	34	0.808
chr1	122982	122983	34	0.717
chr1	122998	122999	28	0.895
chr1	123010	123011	36	0.651
chr1	123080	123081	28	0.762
chr1	123106	123107	29	0.723
chr1	123111	123112	33	0.452
chr1	123136	123137	30	0.519
chr1	123160	123161	36	0.58
chr1	123189	123190	37	0.572
chr1	123239	123240	33	0.61
chr1	123260	123261	31	0.678
chr1	123310	123311	28	0.508
chr1	123338	123339	25	0.64
chr1	123388	123389	24	0.648
chr1	123403	123404	38	0.666
chr1	123424	123425	30	0.549
chr1	123455	123456	25	0.689
chr1	123488	123489	27	0.635
chr1	123522	123523	26	0.515
chr1	123554	123555	31	0.658
chr1	123587	123588	25	0.649
chr1	123628	123629	35	0.646
chr1	123728	123729	31	0.562
chr1	123821	123822	27	0.678
chr1	123921	123922	28	0.633
chr1	124021	124022	31	0.618
chr1	124121	124122	28	0.533
chr1	124181	124182	39	0.91
chr1	124239	124240	33	0.775
chr1	124283	124284	31	0.909
chr1	124331	124332	33	0.907
chr1	124509	124510	30	0.803
chr1	124547	124548	30	0.501
chr1	124585	124586	29	0.448
chr1	124620	124621	30	0.638
chr1	124670	124671	27	0.504
chr1	124720	124721	31	0.443
chr1	124755	124756	19	0.576
chr1	124798	124799	30	0.665
chr1	124813	124814	38	0.503
chr1	124863	124864	17	0.502
chr1	124913	124914	32	0.65
chr1	124928	124929	30	0.534
chr1	124945	124946	36	0.459
chr1	124983	124984	33	0.677
chr1	124998	124999	32	0.406
chr1	125001	125002	35	0.537
chr1	125054	125055	32	0.653
chr1	125151	125152	28	0.484
chr1	125241	125242	29	0.488
chr1	125332	125333	21	0.616
chr1	125432	125433	23	0.597
chr1	125434	125435	36	0.538
chr1	125484	125485	29	0.96
chr1	125522	125523	20	0.991
chr1	125550	125551	27	0.986
chr1	125579	125580	25	0.961
chr1	125598	125599	29	0.965
chr1	125613	125614	31	0.943
chr1	125631	125632	19	0.901
chr1	125665	125666	23	0.923
chr1	125708	125709	25	0.954
chr1	125723	125724	32	0.95
chr1	125749	125750	30	0.964
chr1	125765	125766	25	0.997
chr1	125794	125795	26	0.963
chr1	125821	125822	29	0.921
chr1	125857	125858	29	0.949
chr1	125872	125873	27	0.96
chr1	125922	125923	24	0.925
chr1	125972	125973	27	0.991
chr1	126010	126011	28	0.979
chr1	126050	126051	27	0.965
chr1	126052	126053	41	0.989
chr1	126152	126153	32	0.98
chr1	126252	126253	30	0.986
chr1	126302	126303	28	0.985
chr1	126402	126403	42	0.847
chr1	126455	126456	31	0.862
chr1	126543	126544	36	0.972
chr1	126613	126614	29	0.907
chr1	126635	126636	32	0.891
chr1	126671	126672	32	0.829
chr1	126702	126703	30	0.811
chr1	126743	126744	33	0.802
chr1	126769	126770	28	0.783
chr1	126802	126803	27	0.768
chr1	126852	126853	34	0.962
chr1	126888	126889	26	0.855
chr1	126932	126933	35	0.811
chr1	126954	126955	33	0.868
chr1	126980	126981	31	0.777
chr1	126995	126996	30	0.892
chr1	127017	127018	32	0.885
chr1	127043	127044	28	0.8
chr1	127075	127076	29	0.727
chr1	127092	127093	23	0.917
chr1	127107	127108	33	0.739
chr1	127124	127125	27	0.911
chr1	127145	127146	27	0.704
chr1	127194	127195	40	0.761
chr1	127210	127211	36	0.96
chr1	127260	127261	20	0.801
chr1	127278	127279	40	0.865
chr1	127364	127365	23	0.972
chr1	127414	127415	36	0.711
chr1	127464	127465	28	0.866
chr1	127564	127565	38	0.937
chr1	127664	127665	31	0.762
chr1	127764	127765	37	0.86
chr1	127814	127815	27	0.719
chr1	127840	127841	26	0.793
chr1	127912	127913	29	0.822
chr1	127935	127936	30	0.915
chr1	127985	127986	25	0.885
chr1	128009	128010	32	0.839
chr1	128027	128028	32	0.809
chr1	128067	128068	29	0.803
chr1	128101	128102	22	0.924
chr1	128134	128135	31	0.879
chr1	128184	128185	25	0.911
chr1	128206	128207	39	0.891
chr1	128256	128257	33	0.895
chr1	128305	128306	31	0.858
chr1	128320	128321	20	0.851
chr1	128335	128336	26	0.94
chr1	128372	128373	27	0.825
chr1	128401	128402	28	0.846
chr1	128450	128451	33	0.826
chr1	128460	128461	24	0.888
chr1	128536	128537	31	0.954
chr1	128636	128637	38	0.82
chr1	128736	128737	34	0.941
chr1	128836	128837	27	0.826
chr1	128920	128921	24	0.87
chr1	128981	128982	33	0.962
chr1	129065	129066	34	0.888
chr1	129074	129075	26	0.937
chr1	129104	129105	26	0.805
chr1	129145	129146	25	0.808
chr1	129165	129166	21	0.939
chr1	129215	129216	20	0.837
chr1	129264	129265	29	0.767
chr1	129283	129284	30	0.89
chr1	129310	129311	18	0.795
chr1	129347	129348	33	0.976
chr1	129383	129384	29	0.907
chr1	129416	129417	37	0.886
chr1	129466	129467	24	0.937
chr1	129498	129499	30	0.815
chr1	129515	129516	32	0.92
chr1	129541	129542	28	0.931
chr1	129546	129547	35	0.956
chr1	129646	129647	31	0.857
chr1	129746	129747	25	0.999
chr1	129837	129838	35	0.766
chr1	129934	129935	30	0.903
chr1	129990	129991	23	0.807
chr1	130092	130093	29	0.691
chr1	130260	130261	41	0.64
chr1	130262	130263	36	0.6
chr1	130274	130275	29	0.536
chr1	130366	130367	31	0.498
chr1	130380	130381	22	0.442
chr1	130406	130407	24	0.47
chr1	130434	130435	26	0.462
chr1	130460	130461	35	0.559
chr1	130462	130463	30	0.477
chr1	130474	130475	30	0.889
chr1	130500	130501	23	0.859
chr1	130550	130551	33	0.729
chr1	130565	130566	33	0.808
chr1	130592	130593	26	0.76
chr1	130608	130609	27	0.696
chr1	130642	130643	22	0.817
chr1	130657	130658	23	0.759
chr1	130694	130695	36	0.682
chr1	130717	130718	24	0.698
chr1	130747	130748	31	0.863
chr1	130765	130766	26	0.725
chr1	130787	130788	25	0.679
chr1	130802	130803	29	0.695
