chr	start	end	coverage	methylation_level
chr1	100064	100065	37	0.2584
chr1	100114	100115	32	0.0497
chr1	100130	100131	24	0.0
chr1	100174	100175	31	0.0885
chr1	100189	100190	30	0.3758
chr1	100216	100217	31	0.2728
chr1	100243	100244	27	0.3096
chr1	100293	100294	30	0.2461
chr1	100323	100324	25	0.1539
chr1	100345	100346	31	0.1624
chr1	100395	100396	24	0.3075
chr1	100445	100446	33	0.166
chr1	100466	100467	26	0.1151
chr1	100508	100509	28	0.2009
chr1	100532	100533	33	0.1141
chr1	100533	100534	20	0.0891
chr1	100633	100634	30	0.1333
chr1	100683	100684	26	0.1428
chr1	100783	100784	20	0.1458
chr1	100836	100837	31	0.2432
chr1	100891	100892	26	0.2049
chr1	100967	100968	27	0.1666
chr1	101017	101018	27	0.1426
chr1	101019	101020	40	0.0404
chr1	101107	101108	27	0.0
chr1	101154	101155	29	0.0
chr1	101174	101175	24	0.0312
chr1	101197	101198	34	0.0
chr1	101244	101245	24	0.1113
chr1	101264	101265	32	0.0
chr1	101314	101315	39	0.0553
chr1	101348	101349	28	0.0
chr1	101388	101389	35	0.0239
chr1	101404	101405	28	0.0
chr1	101440	101441	30	0.1498
chr1	101469	101470	25	0.1789
chr1	101489	101490	37	0.0522
chr1	101515	101516	34	0.1381
chr1	101554	101555	28	0.0616
chr1	101569	101570	30	0.0
chr1	101590	101591	27	0.0396
chr1	101620	101621	27	0.0
chr1	101792	101793	33	0.0541
chr1	101892	101893	31	0.0305
chr1	101942	101943	35	0.0645
chr1	102042	102043	19	0.2037
chr1	102050	102051	36	0.0948
chr1	102058	102059	28	0.1538
chr1	102075	102076	33	0.778
chr1	102101	102102	30	0.7829
chr1	102121	102122	31	0.951
chr1	102165	102166	36	0.7971
chr1	102201	102202	32	0.7993
chr1	102230	102231	23	1.0
chr1	102260	102261	36	0.7907
chr1	102275	102276	29	0.9706
chr1	102303	102304	35	0.9593
chr1	102349	102350	38	0.9431
chr1	102379	102380	34	0.8724
chr1	102412	102413	28	1.0
chr1	102427	102428	32	0.9906
chr1	102470	102471	26	0.7459
chr1	102490	102491	30	0.8242
chr1	102514	102515	33	0.8459
chr1	102542	102543	23	0.8079
chr1	102577	102578	36	0.7724
chr1	102598	102599	30	0.7213
chr1	102628	102629	38	0.7463
chr1	102641	102642	38	0.788
chr1	102715	102716	28	0.7739
chr1	102815	102816	29	0.7554
chr1	102915	102916	35	0.9612
chr1	103015	103016	33	0.9161
chr1	103115	103116	42	0.8713
chr1	103139	103140	23	0.5491
chr1	103213	103214	20	0.8989
chr1	103225	103226	32	0.1727
chr1	103253	103254	30	0.399
chr1	103268	103269	29	0.3006
chr1	103318	103319	30	0.1729
chr1	103337	103338	24	0.253
chr1	103379	103380	28	0.2194
chr1	103396	103397	40	0.2936
chr1	103416	103417	29	0.3011
chr1	103466	103467	24	0.2953
chr1	103499	103500	26	0.2228
chr1	103541	103542	24	0.2291
chr1	103557	103558	30	0.3118
chr1	103572	103573	26	0.3219
chr1	103597	103598	32	0.308
chr1	103617	103618	24	0.2362
chr1	103649	103650	32	0.2756
chr1	103692	103693	34	0.1554
chr1	103728	103729	25	0.1609
chr1	103773	103774	28	0.1927
chr1	103873	103874	39	0.1323
chr1	103973	103974	32	0.0639
chr1	104073	104074	29	0.2185
chr1	104173	104174	37	0.2692
chr1	104273	104274	34	0.0804
chr1	104365	104366	37	0.315
chr1	104410	104411	30	0.7986
chr1	104441	104442	29	0.9922
chr1	104463	104464	33	0.841
chr1	104501	104502	28	0.7951
chr1	104551	104552	36	0.7289
chr1	104583	104584	28	0.8526
chr1	104618	104619	33	0.9134
chr1	104664	104665	29	0.9921
chr1	104689	104690	35	0.9046
chr1	104716	104717	27	0.7414
chr1	104766	104767	34	0.8452
chr1	104787	104788	26	0.837
chr1	104837	104838	37	0.8886
chr1	104874	104875	28	0.7125
chr1	104945	104946	26	0.8072
chr1	105045	105046	26	0.7711
chr1	105122	105123	29	0.7257
chr1	105222	105223	28	0.7512
chr1	105322	105323	22	0.8166
chr1	105378	105379	27	0.7198
chr1	105387	105388	27	0.8454
chr1	105437	105438	35	0.8447
chr1	105452	105453	25	0.8128
chr1	105469	105470	30	0.6974
chr1	105501	105502	27	0.8294
chr1	105551	105552	22	0.8546
chr1	105574	105575	34	0.8394
chr1	105589	105590	33	0.7458
chr1	105608	105609	25	0.9038
chr1	105658	105659	32	0.8733
chr1	105683	105684	33	0.9895
chr1	105705	105706	35	0.8723
chr1	105752	105753	33	0.9266
chr1	105802	105803	30	0.9347
chr1	105819	105820	30	0.7462
chr1	105846	105847	36	0.6784
chr1	105861	105862	34	0.7766
chr1	105881	105882	26	0.8658
chr1	105931	105932	23	0.7848
chr1	105959	105960	28	0.9461
chr1	106059	106060	24	0.7889
chr1	106159	106160	33	0.9194
chr1	106223	106224	28	0.7082
chr1	106273	106274	22	0.6626
chr1	106373	106374	40	0.9048
