chr	start	end	coverage	methylation_level
chr1	100036	100037	35	0.0026
chr1	100064	100065	36	0.331
chr1	100114	100115	37	0.2152
chr1	100130	100131	35	0.0
chr1	100174	100175	25	0.101
chr1	100189	100190	28	0.2686
chr1	100216	100217	33	0.1836
chr1	100243	100244	24	0.2216
chr1	100293	100294	27	0.1589
chr1	100323	100324	28	0.0752
chr1	100345	100346	29	0.2362
chr1	100395	100396	25	0.164
chr1	100445	100446	27	0.2576
chr1	100466	100467	32	0.0552
chr1	100508	100509	31	0.1458
chr1	100532	100533	28	0.1952
chr1	100533	100534	35	0.1145
chr1	100633	100634	33	0.3011
chr1	100683	100684	32	0.1666
chr1	100783	100784	24	0.1262
chr1	100836	100837	30	0.2143
chr1	100891	100892	31	0.0833
chr1	100967	100968	26	0.0663
chr1	101017	101018	35	0.0745
chr1	101019	101020	26	0.0833
chr1	101107	101108	30	0.1301
chr1	101154	101155	31	0.0255
chr1	101174	101175	36	0.0
chr1	101197	101198	30	0.1279
chr1	101244	101245	25	0.015
chr1	101264	101265	18	0.0
chr1	101314	101315	23	0.0
chr1	101348	101349	27	0.0572
chr1	101388	101389	22	0.0472
chr1	101404	101405	25	0.0
chr1	101440	101441	38	0.0015
chr1	101469	101470	23	0.1075
chr1	101489	101490	35	0.0371
chr1	101515	101516	41	0.0646
chr1	101554	101555	27	0.0443
chr1	101569	101570	23	0.0148
chr1	101590	101591	37	0.0
chr1	101620	101621	26	0.0402
chr1	101720	101721	36	0.0317
chr1	101792	101793	31	0.1412
chr1	101892	101893	33	0.0318
chr1	101942	101943	25	0.0
chr1	102042	102043	23	0.0127
chr1	102050	102051	33	0.0897
chr1	102058	102059	24	0.0022
chr1	102075	102076	28	0.8656
chr1	102101	102102	14	0.8604
chr1	102121	102122	29	0.9022
chr1	102165	102166	32	0.8924
chr1	102201	102202	30	0.8797
chr1	102230	102231	28	1.0
chr1	102260	102261	33	0.8288
chr1	102275	102276	25	0.9445
chr1	102303	102304	34	1.0
chr1	102349	102350	26	0.8943
chr1	102379	102380	34	0.8379
chr1	102412	102413	24	0.8808
chr1	102427	102428	31	0.8528
chr1	102470	102471	32	0.7764
chr1	102490	102491	19	0.8165
chr1	102514	102515	25	0.8479
chr1	102542	102543	27	0.8336
chr1	102577	102578	27	0.8051
chr1	102598	102599	41	0.9182
chr1	102628	102629	20	0.8471
chr1	102641	102642	28	0.7076
chr1	102715	102716	33	0.9423
chr1	102815	102816	26	0.7673
chr1	102915	102916	33	0.8705
chr1	103015	103016	29	0.8907
chr1	103115	103116	34	0.9536
chr1	103139	103140	33	0.6575
chr1	103213	103214	36	0.842
chr1	103225	103226	27	0.0395
chr1	103253	103254	27	0.3347
chr1	103268	103269	34	0.3892
chr1	103318	103319	27	0.1572
chr1	103337	103338	36	0.1623
chr1	103379	103380	33	0.1267
chr1	103396	103397	35	0.1521
chr1	103416	103417	31	0.2314
chr1	103466	103467	36	0.2712
chr1	103499	103500	27	0.1921
chr1	103541	103542	28	0.2096
chr1	103557	103558	30	0.2609
chr1	103572	103573	34	0.3465
chr1	103597	103598	34	0.3283
chr1	103617	103618	26	0.2065
chr1	103649	103650	22	0.2125
chr1	103692	103693	27	0.2184
chr1	103728	103729	34	0.1921
chr1	103773	103774	35	0.1337
