chr1	100005	100006	28	0.6422	good-DMR
chr1	100046	100047	34	0.4938	good-DMR
chr1	100096	100097	25	0.6963	good-DMR
chr1	100123	100124	30	0.6054	good-DMR
chr1	100150	100151	25	0.602	good-DMR
chr1	100200	100201	32	0.6814	good-DMR
chr1	100244	100245	34	0.6281	good-DMR
chr1	100268	100269	27	0.6832	good-DMR
chr1	100307	100308	24	0.5211	good-DMR
chr1	100331	100332	37	0.6911	good-DMR
chr1	100355	100356	28	0.6755	good-DMR
chr1	100389	100390	36	0.4898	good-DMR
chr1	100404	100405	27	0.6284	good-DMR
chr1	100419	100420	34	0.6617	good-DMR
chr1	100442	100443	36	0.6704	good-DMR
chr1	100460	100461	21	0.653	good-DMR
chr1	100495	100496	24	0.6024	good-DMR
chr1	100514	100515	30	0.5108	good-DMR
chr1	100529	100530	25	0.4528	good-DMR
chr1	100629	100630	30	0.8342	good-DMR
chr1	100716	100717	28	0.5733	good-DMR
chr1	100816	100817	38	0.7435	good-DMR
chr1	100866	100867	31	0.6011	good-DMR
chr1	100938	100939	31	0.494	good-DMR
chr1	101038	101039	23	0.7843	good-DMR
chr1	101074	101075	30	0.98	flank-DMR
chr1	101182	101183	29	0.9871	flank-DMR
chr1	101194	101195	42	0.9692	flank-DMR
chr1	101250	101251	27	0.7783	flank-DMR
chr1	101344	101345	35	0.9249	flank-DMR
chr1	101380	101381	34	0.693	flank-DMR
chr1	101386	101387	20	0.3487	good-DMR
chr1	101425	101426	36	0.2725	good-DMR
chr1	101464	101465	38	0.465	good-DMR
chr1	101481	101482	26	0.3602	good-DMR
chr1	101529	101530	32	0.5058	good-DMR
chr1	101544	101545	32	0.455	good-DMR
chr1	101594	101595	30	0.3003	good-DMR
chr1	101610	101611	29	0.2578	good-DMR
chr1	101637	101638	26	0.4168	good-DMR
chr1	101687	101688	35	0.3955	good-DMR
chr1	101719	101720	24	0.3152	good-DMR
chr1	101764	101765	36	0.3171	good-DMR
chr1	101805	101806	41	0.3897	good-DMR
chr1	101808	101809	30	0.4545	good-DMR
chr1	101908	101909	30	0.3074	good-DMR
chr1	101984	101985	33	0.4768	good-DMR
chr1	102084	102085	26	0.2684	good-DMR
chr1	102134	102135	20	0.3074	good-DMR
chr1	102188	102189	24	0.1114	flank-DMR
chr1	102314	102315	31	0.2016	flank-DMR
chr1	102356	102357	29	0.1959	flank-DMR
chr1	102456	102457	30	0.1051	flank-DMR
chr1	102472	102473	34	0.1665	flank-DMR
chr1	102478	102479	31	0.0541	flank-DMR
chr1	102498	102499	26	0.3506	flank-DMR
chr1	102504	102505	29	0.1352	flank-DMR
chr1	102620	102621	32	0.1161	flank-DMR
chr1	102636	102637	37	0.3244	non-DMR
chr1	102684	102685	36	0.2171	non-DMR
chr1	102715	102716	29	0.2094	non-DMR
chr1	102749	102750	26	0.2502	non-DMR
chr1	102799	102800	23	0.2935	non-DMR
chr1	102838	102839	25	0.1328	non-DMR
chr1	102877	102878	33	0.1591	non-DMR
chr1	102927	102928	32	0.2783	non-DMR
chr1	102952	102953	34	0.2989	non-DMR
chr1	102972	102973	30	0.4236	non-DMR
chr1	102990	102991	31	0.1354	non-DMR
chr1	103005	103006	37	0.2024	non-DMR
chr1	103055	103056	40	0.1799	non-DMR
chr1	103072	103073	30	0.3556	non-DMR
chr1	103099	103100	33	0.3326	non-DMR
chr1	103103	103104	37	0.3451	non-DMR
chr1	103203	103204	31	0.3355	non-DMR
chr1	103303	103304	33	0.1823	non-DMR
chr1	103403	103404	33	0.4339	non-DMR
chr1	103473	103474	26	0.2128	non-DMR
chr1	103563	103564	37	0.3074	non-DMR
chr1	103597	103598	31	0.1483	flank-DMR
chr1	103612	103613	27	0.7622	non-DMR
chr1	103638	103639	20	0.7194	non-DMR
chr1	103653	103654	34	0.7557	non-DMR
chr1	103690	103691	35	0.5813	non-DMR
chr1	103723	103724	32	0.9084	non-DMR
chr1	103757	103758	32	0.7438	non-DMR
chr1	103804	103805	30	0.8055	non-DMR
chr1	103854	103855	36	0.7685	non-DMR
chr1	103879	103880	32	0.6118	non-DMR
chr1	103917	103918	24	0.7408	non-DMR
chr1	103952	103953	28	0.7247	non-DMR
chr1	103988	103989	29	0.6069	non-DMR
chr1	104025	104026	34	0.8265	non-DMR
chr1	104075	104076	33	0.7043	non-DMR
chr1	104151	104152	22	0.7762	non-DMR
chr1	104201	104202	40	0.8656	non-DMR
chr1	104267	104268	29	0.7598	non-DMR
chr1	104367	104368	31	0.8235	non-DMR
chr1	104467	104468	24	0.7017	non-DMR
chr1	104541	104542	35	0.8372	flank-DMR
chr1	104563	104564	37	0.7524	flank-DMR
chr1	104607	104608	15	0.4855	non-DMR
chr1	104629	104630	35	0.5623	non-DMR
chr1	104659	104660	37	0.7107	non-DMR
chr1	104688	104689	30	0.6247	non-DMR
chr1	104703	104704	30	0.5036	non-DMR
chr1	104722	104723	32	0.796	non-DMR
chr1	104745	104746	28	0.558	non-DMR
chr1	104760	104761	22	0.4981	non-DMR
chr1	104791	104792	40	0.6501	non-DMR
chr1	104817	104818	29	0.7019	non-DMR
chr1	104832	104833	22	0.6785	non-DMR
chr1	104869	104870	26	0.5749	non-DMR
chr1	104912	104913	34	0.5806	non-DMR
chr1	104946	104947	32	0.4709	non-DMR
chr1	104972	104973	31	0.597	non-DMR
chr1	105012	105013	33	0.509	non-DMR
chr1	105054	105055	24	0.6809	non-DMR
chr1	105089	105090	20	0.8787	non-DMR
chr1	105109	105110	33	0.5448	non-DMR
chr1	105143	105144	21	0.612	non-DMR
chr1	105158	105159	30	0.6648	non-DMR
chr1	105228	105229	21	0.6592	non-DMR
chr1	105328	105329	28	0.5488	non-DMR
chr1	105401	105402	36	0.5957	non-DMR
chr1	105501	105502	25	0.5415	non-DMR
chr1	105568	105569	22	0.7389	non-DMR
chr1	105668	105669	23	0.4228	non-DMR
chr1	105676	105677	28	0.6637	flank-DMR
chr1	105762	105763	43	0.7124	flank-DMR
chr1	105768	105769	29	0.4785	good-DMR
chr1	105810	105811	30	0.5099	good-DMR
chr1	105839	105840	25	0.5015	good-DMR
chr1	105883	105884	28	0.2641	good-DMR
chr1	105924	105925	26	0.3967	good-DMR
chr1	105951	105952	27	0.6505	good-DMR
chr1	105966	105967	28	0.2776	good-DMR
chr1	105989	105990	28	0.5104	good-DMR
chr1	106039	106040	29	0.427	good-DMR
chr1	106075	106076	28	0.3667	good-DMR
chr1	106097	106098	30	0.355	good-DMR
chr1	106131	106132	22	0.439	good-DMR
chr1	106173	106174	11	0.4878	good-DMR
chr1	106195	106196	29	0.5828	good-DMR
chr1	106235	106236	25	0.4351	good-DMR
chr1	106335	106336	37	0.4424	good-DMR
chr1	106387	106388	25	0.4493	good-DMR
chr1	106487	106488	23	0.5459	good-DMR
chr1	106565	106566	35	0.6915	good-DMR
chr1	106655	106656	22	0.5635	good-DMR
chr1	106679	106680	30	0.6839	flank-DMR
chr1	106735	106736	27	0.644	flank-DMR
chr1	106787	106788	33	0.6601	flank-DMR
chr1	106915	106916	26	0.7779	flank-DMR
chr1	106975	106976	20	0.555	flank-DMR
chr1	106977	106978	36	0.7001	flank-DMR
