chr	start	end	coverage	methylation_level
chr1	100047	100048	2	0.4125
chr1	100074	100075	22	0.0353
chr1	100089	100090	14	0.1978
chr1	100109	100110	13	0.1957
chr1	100159	100160	11	0.1681
chr1	100209	100210	11	0.1504
chr1	100224	100225	9	0.1468
chr1	100268	100269	11	0.2203
chr1	100318	100319	10	0.3478
chr1	100333	100334	6	0.2787
chr1	100359	100360	8	0.4284
chr1	100374	100375	15	0.1213
chr1	100393	100394	12	0.3286
chr1	100422	100423	3	0.2967
chr1	100443	100444	10	0.0852
chr1	100471	100472	9	0.3646
chr1	100498	100499	7	0.1387
chr1	100522	100523	2	0.2695
chr1	100540	100541	13	0.2096
chr1	100637	100638	9	0.2548
chr1	100737	100738	17	0.1662
chr1	100813	100814	11	0.1527
chr1	100913	100914	12	0.1118
chr1	101013	101014	13	0.1821
chr1	101017	101018	14	0.1178
chr1	101054	101055	20	0.686
chr1	101104	101105	13	0.0
chr1	101154	101155	10	0.4804
chr1	101204	101205	11	0.7097
chr1	101227	101228	5	0.1026
chr1	101242	101243	10	0.2316
chr1	101263	101264	10	0.0647
chr1	101310	101311	4	0.7466
chr1	101358	101359	14	0.4792
chr1	101383	101384	13	0.0266
chr1	101401	101402	7	0.7892
chr1	101425	101426	3	0.562
chr1	101440	101441	17	0.6063
chr1	101441	101442	6	0.5189
chr1	101491	101492	12	0.203
chr1	101591	101592	11	0.826
chr1	101688	101689	14	0.778
chr1	101768	101769	13	0.3471
chr1	101784	101785	9	0.2987
chr1	101804	101805	8	0.8454
chr1	101852	101853	4	0.8678
chr1	101902	101903	1	0.7802
chr1	101932	101933	12	0.8524
chr1	102005	102006	21	0.7107
chr1	102040	102041	5	0.7017
chr1	102061	102062	9	0.7838
chr1	102078	102079	13	0.6948
chr1	102104	102105	8	0.7439
chr1	102151	102152	21	0.887
chr1	102179	102180	15	0.6837
chr1	102203	102204	8	0.7695
chr1	102253	102254	4	0.6401
chr1	102275	102276	16	0.7206
chr1	102325	102326	9	0.5779
chr1	102375	102376	5	0.5549
chr1	102393	102394	14	0.7124
chr1	102395	102396	11	0.8194
chr1	102495	102496	10	0.8805
chr1	102595	102596	4	0.871
chr1	102684	102685	7	0.8168
chr1	102743	102744	12	0.7785
chr1	102793	102794	11	0.8442
chr1	102893	102894	11	0.6432
chr1	102965	102966	21	0.6301
chr1	102967	102968	10	0.83
chr1	103012	103013	8	0.43
chr1	103062	103063	6	0.3902
chr1	103077	103078	13	0.2657
chr1	103109	103110	14	0.2258
chr1	103140	103141	5	0.1015
chr1	103155	103156	17	0.1792
chr1	103178	103179	16	0.0849
chr1	103228	103229	14	0.1417
chr1	103262	103263	10	0.2976
chr1	103279	103280	15	0.2829
chr1	103329	103330	11	0.2891
chr1	103358	103359	13	0.2098
chr1	103373	103374	15	0.1844
chr1	103390	103391	7	0.3672
chr1	103405	103406	2	0.2941
chr1	103437	103438	15	0.4161
chr1	103456	103457	1	0.1035
chr1	103495	103496	9	0.3188
chr1	103523	103524	5	0.3106
chr1	103548	103549	15	0.1953
chr1	103555	103556	6	0.4163
chr1	103655	103656	15	0.4533
chr1	103755	103756	15	0.282
chr1	103805	103806	8	0.3
chr1	103893	103894	4	0.3244
chr1	103993	103994	17	0.3246
chr1	104093	104094	13	0.3123
chr1	104135	104136	12	0.0624
chr1	104181	104182	14	0.8375
chr1	104209	104210	12	0.823
chr1	104237	104238	9	0.8641
chr1	104257	104258	9	0.7494
chr1	104291	104292	8	0.7941
chr1	104319	104320	6	0.8395
chr1	104369	104370	6	0.7992
chr1	104407	104408	15	0.6237
chr1	104442	104443	10	0.9048
chr1	104492	104493	9	0.8333
chr1	104521	104522	15	0.6819
