chr	start	end	coverage	methylation_level
chr1	100047	100048	20	0.2603
chr1	100074	100075	14	0.0892
chr1	100089	100090	1	0.0852
chr1	100109	100110	1	0.0544
chr1	100159	100160	10	0.172
chr1	100209	100210	12	0.0746
chr1	100224	100225	1	0.2093
chr1	100268	100269	17	0.1027
chr1	100318	100319	4	0.229
chr1	100333	100334	12	0.1899
chr1	100359	100360	4	0.4031
chr1	100374	100375	9	0.0101
chr1	100393	100394	16	0.0956
chr1	100422	100423	1	0.2218
chr1	100443	100444	17	0.1228
chr1	100471	100472	6	0.1154
chr1	100498	100499	8	0.05
chr1	100522	100523	7	0.1504
chr1	100540	100541	2	0.2454
chr1	100637	100638	1	0.2181
chr1	100737	100738	9	0.0
chr1	100813	100814	1	0.1484
chr1	100913	100914	8	0.1513
chr1	101013	101014	14	0.1759
chr1	101017	101018	5	0.031
chr1	101054	101055	14	0.0
chr1	101104	101105	8	0.0
chr1	101154	101155	1	0.3367
chr1	101204	101205	10	0.1221
chr1	101227	101228	16	0.0
chr1	101242	101243	8	0.0
chr1	101263	101264	10	0.4741
chr1	101310	101311	8	0.0
chr1	101358	101359	17	0.1087
chr1	101383	101384	7	0.0264
chr1	101401	101402	6	0.3807
chr1	101425	101426	2	0.003
chr1	101440	101441	4	0.1139
chr1	101441	101442	1	0.0
chr1	101491	101492	13	0.1106
chr1	101591	101592	12	0.094
chr1	101688	101689	6	0.3464
chr1	101768	101769	18	0.491
chr1	101784	101785	13	0.1337
chr1	101804	101805	8	0.8425
chr1	101852	101853	1	0.8528
chr1	101902	101903	11	0.798
chr1	101932	101933	18	0.8066
chr1	101977	101978	5	0.7088
chr1	102005	102006	5	0.7656
chr1	102040	102041	15	0.8559
chr1	102061	102062	11	0.7678
chr1	102078	102079	6	0.6105
chr1	102104	102105	2	0.7519
chr1	102151	102152	8	0.8522
chr1	102179	102180	14	0.7815
chr1	102203	102204	8	0.81
chr1	102253	102254	7	0.7806
chr1	102275	102276	11	0.7784
chr1	102325	102326	12	0.6069
chr1	102375	102376	10	0.7488
chr1	102393	102394	1	0.7327
chr1	102395	102396	12	0.871
chr1	102495	102496	12	0.8189
chr1	102595	102596	8	0.8023
chr1	102684	102685	4	0.7402
chr1	102743	102744	6	0.7682
chr1	102793	102794	8	0.8186
chr1	102893	102894	11	0.724
chr1	102965	102966	11	0.7552
chr1	102967	102968	11	0.801
chr1	103012	103013	9	0.4418
chr1	103062	103063	10	0.3854
chr1	103077	103078	20	0.2811
chr1	103109	103110	7	0.2511
chr1	103140	103141	4	0.0887
chr1	103155	103156	4	0.2524
chr1	103178	103179	9	0.1614
chr1	103228	103229	12	0.075
chr1	103262	103263	15	0.297
chr1	103279	103280	10	0.2606
chr1	103329	103330	10	0.2593
chr1	103358	103359	15	0.2053
chr1	103373	103374	8	0.2194
chr1	103390	103391	12	0.22
chr1	103405	103406	11	0.2577
chr1	103437	103438	17	0.3593
chr1	103456	103457	1	0.1562
chr1	103495	103496	16	0.2522
chr1	103523	103524	1	0.236
chr1	103548	103549	7	0.2029
chr1	103555	103556	1	0.3255
chr1	103655	103656	4	0.3736
chr1	103755	103756	16	0.2576
chr1	103805	103806	15	0.3392
chr1	103893	103894	11	0.2798
chr1	103993	103994	3	0.3217
chr1	104093	104094	14	0.2305
chr1	104135	104136	15	0.0857
chr1	104181	104182	11	1.0
chr1	104209	104210	10	0.8411
chr1	104237	104238	14	0.8696
chr1	104257	104258	10	0.8522
chr1	104291	104292	16	0.817
chr1	104319	104320	11	0.924
chr1	104369	104370	1	0.8619
chr1	104407	104408	7	0.6838
chr1	104442	104443	8	0.8993
chr1	104492	104493	16	0.8083
chr1	104521	104522	1	0.8329
chr1	104571	104572	13	0.9327
chr1	104610	104611	13	0.8764
chr1	104651	104652	6	0.7793
chr1	104667	104668	4	0.6528
chr1	104690	104691	6	0.8232
chr1	104715	104716	10	0.9204
chr1	104750	104751	6	0.9214
chr1	104767	104768	5	0.9235
chr1	104867	104868	10	0.9025
chr1	104939	104940	8	0.8511
chr1	105039	105040	14	0.9871
chr1	105118	105119	7	0.8158
chr1	105168	105169	13	0.919
chr1	105235	105236	7	0.8502
chr1	105309	105310	11	0.7291
chr1	105355	105356	11	0.7961
chr1	105365	105366	19	0.714
chr1	105396	105397	7	0.7256
chr1	105438	105439	14	0.9143
chr1	105488	105489	15	0.7676
chr1	105503	105504	8	0.7655
chr1	105541	105542	10	0.6257
chr1	105581	105582	2	0.8464
chr1	105618	105619	13	0.6713
chr1	105644	105645	12	0.5372
chr1	105664	105665	11	0.7651
chr1	105687	105688	1	0.6917
chr1	105727	105728	11	0.5814
chr1	105752	105753	1	0.7874
chr1	105802	105803	16	0.8183
chr1	105826	105827	5	0.784
chr1	105861	105862	4	0.7388
chr1	105937	105938	11	0.8889
chr1	106037	106038	6	0.8138
chr1	106137	106138	8	0.7156
chr1	106237	106238	7	0.7163
chr1	106337	106338	9	0.7611
chr1	106345	106346	5	0.7197
chr1	106425	106426	13	0.7511
chr1	106430	106431	12	1.0
chr1	106445	106446	13	0.9774
chr1	106471	106472	14	0.9748
chr1	106486	106487	5	0.941
chr1	106515	106516	20	0.8387
chr1	106544	106545	14	0.9362
chr1	106559	106560	3	0.9885
chr1	106583	106584	2	0.9711
chr1	106620	106621	11	0.9812
chr1	106649	106650	6	0.94
chr1	106692	106693	4	0.8987
chr1	106722	106723	22	1.0
chr1	106744	106745	17	0.9719
chr1	106763	106764	5	1.0
chr1	106806	106807	15	0.94
chr1	106818	106819	9	0.9731
chr1	106885	106886	7	0.9966
chr1	106985	106986	5	1.0
chr1	107085	107086	6	0.9716
chr1	107185	107186	9	1.0
chr1	107271	107272	7	0.9352
chr1	107309	107310	6	0.9493
chr1	107317	107318	5	1.0
chr1	107427	107428	7	0.9132
chr1	107441	107442	14	0.8424
chr1	107667	107668	7	0.9035
chr1	107710	107711	11	0.6412
chr1	107756	107757	19	0.892
chr1	107804	107805	14	0.7483
chr1	107824	107825	8	0.72
chr1	107843	107844	13	0.6631
chr1	107861	107862	12	0.5923
chr1	107890	107891	15	0.7993
chr1	107905	107906	6	0.7283
chr1	107925	107926	6	0.6407
chr1	107951	107952	3	0.5648
chr1	107974	107975	9	0.6238
chr1	108022	108023	3	0.8972
chr1	108039	108040	12	0.6829
chr1	108056	108057	6	0.8458
chr1	108071	108072	18	0.9651
chr1	108117	108118	7	0.6492
chr1	108140	108141	10	0.7472
chr1	108190	108191	5	0.6703
chr1	108229	108230	12	0.6961
chr1	108231	108232	12	0.614
chr1	108331	108332	1	0.8604
chr1	108410	108411	9	0.7583
chr1	108510	108511	21	0.7362
chr1	108582	108583	15	0.7193
chr1	108682	108683	12	0.8283
chr1	108751	108752	10	0.7899
chr1	108819	108820	8	0.8611
chr1	108867	108868	13	0.7798
chr1	108902	108903	11	0.8479
chr1	108938	108939	10	0.8008
chr1	108980	108981	7	0.921
chr1	109000	109001	17	0.7856
chr1	109031	109032	12	0.8247
chr1	109057	109058	14	0.8437
chr1	109074	109075	17	0.8814
chr1	109101	109102	11	0.8451
chr1	109136	109137	12	0.6801
chr1	109186	109187	10	0.8129
chr1	109233	109234	13	0.6098
chr1	109250	109251	15	0.8868
chr1	109265	109266	4	0.8399
chr1	109306	109307	8	0.8379
chr1	109321	109322	3	0.8201
chr1	109355	109356	11	0.6574
chr1	109372	109373	6	0.8061
chr1	109385	109386	9	0.7821
chr1	109485	109486	6	0.9549
chr1	109583	109584	3	0.6115
chr1	109683	109684	12	0.6205
chr1	109733	109734	5	0.7523
chr1	109833	109834	19	0.9223
chr1	109903	109904	9	0.9145
chr1	109923	109924	10	0.6917
chr1	109956	109957	1	0.689
