chr	start	end	coverage	methylation_level
chr1	100011	100012	32	0.8951
chr1	100019	100020	28	0.9145
chr1	100030	100031	34	0.8858
chr1	100045	100046	37	0.6446
chr1	100052	100053	29	0.7233
chr1	100059	100060	32	0.6889
chr1	100063	100064	36	0.8718
chr1	100107	100108	28	0.7948
chr1	100173	100174	35	0.761
chr1	100185	100186	37	0.8603
chr1	100201	100202	33	0.4874
chr1	100210	100211	32	0.6055
chr1	100220	100221	35	0.7304
chr1	100226	100227	21	0.6015
chr1	100231	100232	17	0.5844
chr1	100237	100238	24	0.4845
chr1	100247	100248	26	0.7939
chr1	100251	100252	34	0.7204
chr1	100296	100297	35	0.6919
chr1	100310	100311	24	0.8932
chr1	100322	100323	36	0.7909
chr1	100332	100333	27	0.7848
chr1	100341	100342	34	0.7662
chr1	100347	100348	29	0.7146
chr1	100351	100352	34	0.7968
chr1	100357	100358	32	0.7463
chr1	100365	100366	34	0.7786
chr1	100372	100373	24	0.7618
chr1	100402	100403	27	0.8707
chr1	100424	100425	36	0.8526
chr1	100447	100448	32	0.1875
chr1	100451	100452	24	0.0794
chr1	100461	100462	32	0.2986
chr1	100470	100471	34	0.0504
chr1	100479	100480	28	0.2566
chr1	100492	100493	31	0.2134
chr1	100499	100500	35	0.1746
chr1	100502	100503	26	0.0065
chr1	100517	100518	27	0.3164
chr1	100541	100542	19	0.1854
chr1	100557	100558	32	0.0278
chr1	100583	100584	27	0.387
chr1	100627	100628	27	0.1242
chr1	100634	100635	36	0.1487
chr1	100643	100644	24	0.2087
chr1	100650	100651	33	0.1783
chr1	100663	100664	31	0.064
chr1	100677	100678	32	0.2553
chr1	100692	100693	27	0.0469
chr1	100730	100731	29	0.1532
chr1	100777	100778	34	0.1587
chr1	100782	100783	37	0.1729
chr1	100793	100794	24	0.2681
chr1	100796	100797	28	0.1798
chr1	100802	100803	27	0.3434
chr1	100813	100814	27	0.1617
chr1	100818	100819	27	0.1816
chr1	100827	100828	28	0.1773
chr1	100847	100848	33	0.1797
chr1	100871	100872	28	0.06
chr1	100925	100926	37	0.131
chr1	100957	100958	30	0.0452
chr1	100984	100985	30	0.744
chr1	100989	100990	19	0.8171
chr1	101004	101005	24	0.8143
chr1	101012	101013	33	0.8687
chr1	101017	101018	32	0.6843
chr1	101026	101027	26	0.7482
chr1	101032	101033	28	0.569
chr1	101034	101035	31	0.7736
chr1	101069	101070	36	0.9109
chr1	101085	101086	21	1.0
chr1	101116	101117	26	0.5275
chr1	101131	101132	26	0.8608
chr1	101138	101139	28	0.6838
chr1	101142	101143	27	0.6481
chr1	101148	101149	24	0.7513
chr1	101154	101155	35	0.7501
chr1	101168	101169	26	0.797
chr1	101211	101212	26	0.8309
chr1	101221	101222	38	0.6675
chr1	101227	101228	33	0.6517
chr1	101259	101260	29	0.277
chr1	101264	101265	24	0.2764
chr1	101268	101269	28	0.2023
chr1	101276	101277	23	0.1477
chr1	101281	101282	31	0.2262
chr1	101293	101294	21	0.3965
chr1	101297	101298	19	0.1825
chr1	101301	101302	39	0.1554
chr1	101308	101309	35	0.2045
chr1	101310	101311	27	0.1693
chr1	101360	101361	33	0.102
chr1	101406	101407	17	0.3127
chr1	101418	101419	30	0.6449
chr1	101423	101424	22	0.7638
chr1	101429	101430	26	0.7207
chr1	101444	101445	26	0.8028
chr1	101453	101454	34	0.7644
chr1	101459	101460	33	0.76
chr1	101468	101469	29	0.7045
chr1	101498	101499	28	0.6971
chr1	101514	101515	24	0.8848
chr1	101558	101559	37	0.7471
chr1	101592	101593	26	0.3554
chr1	101599	101600	32	0.3905
chr1	101607	101608	25	0.3635
chr1	101614	101615	25	0.2894
chr1	101622	101623	28	0.0985
chr1	101628	101629	31	0.3201
chr1	101633	101634	27	0.2273
chr1	101641	101642	32	0.3361
chr1	101642	101643	33	0.2801
chr1	101668	101669	39	0.2222
chr1	101762	101763	26	0.1166
chr1	101795	101796	27	0.1568
chr1	101802	101803	26	0.1071
chr1	101805	101806	34	0.1724
chr1	101815	101816	27	0.1332
chr1	101824	101825	30	0.1601
chr1	101831	101832	24	0.147
chr1	101845	101846	30	0.0
chr1	101860	101861	36	0.1985
chr1	101882	101883	37	0.105
chr1	101938	101939	30	0.188
chr1	101946	101947	31	0.1176
chr1	101951	101952	33	0.5601
chr1	101955	101956	28	0.5744
chr1	101966	101967	38	0.6488
chr1	101978	101979	25	0.5137
chr1	101984	101985	30	0.4302
chr1	101990	101991	26	0.5869
chr1	101994	101995	32	0.4847
chr1	102005	102006	33	0.6906
