chr	start	end	coverage	methylation_level
chr1	100011	100012	20	0.9158
chr1	100019	100020	36	0.9705
chr1	100030	100031	34	0.7066
chr1	100045	100046	33	0.6471
chr1	100052	100053	34	0.7508
chr1	100059	100060	29	0.762
chr1	100063	100064	29	0.7938
chr1	100107	100108	27	0.6297
chr1	100173	100174	32	0.7777
chr1	100185	100186	28	0.7153
chr1	100201	100202	28	0.5812
chr1	100210	100211	32	0.6305
chr1	100220	100221	40	0.7723
chr1	100226	100227	31	0.6875
chr1	100231	100232	38	0.6459
chr1	100237	100238	27	0.6217
chr1	100247	100248	34	0.8388
chr1	100251	100252	23	0.8584
chr1	100296	100297	26	0.7866
chr1	100310	100311	29	0.7481
chr1	100322	100323	34	0.7895
chr1	100332	100333	28	0.8455
chr1	100341	100342	27	0.8466
chr1	100347	100348	20	0.846
chr1	100351	100352	38	0.7815
chr1	100357	100358	28	0.8899
chr1	100365	100366	35	0.8458
chr1	100372	100373	34	0.8184
chr1	100402	100403	41	0.8866
chr1	100424	100425	20	0.6344
chr1	100447	100448	35	0.1425
chr1	100451	100452	33	0.0088
chr1	100461	100462	33	0.1807
chr1	100470	100471	31	0.1032
chr1	100479	100480	29	0.1425
chr1	100492	100493	32	0.115
chr1	100499	100500	27	0.1633
chr1	100502	100503	36	0.0933
chr1	100517	100518	30	0.2189
chr1	100541	100542	30	0.2548
chr1	100557	100558	35	0.1796
chr1	100583	100584	13	0.2311
chr1	100627	100628	24	0.0848
chr1	100634	100635	28	0.1538
chr1	100643	100644	32	0.1019
chr1	100650	100651	24	0.0503
chr1	100663	100664	29	0.0611
chr1	100677	100678	27	0.1931
chr1	100692	100693	28	0.0355
chr1	100730	100731	33	0.1493
chr1	100777	100778	21	0.1694
chr1	100782	100783	35	0.1695
chr1	100793	100794	22	0.2599
chr1	100796	100797	37	0.1047
chr1	100802	100803	35	0.3008
chr1	100813	100814	33	0.1234
chr1	100818	100819	30	0.1468
chr1	100827	100828	24	0.1047
chr1	100847	100848	16	0.0749
chr1	100871	100872	32	0.184
chr1	100925	100926	32	0.0305
chr1	100957	100958	35	0.043
chr1	100984	100985	34	0.8933
chr1	100989	100990	32	0.8135
chr1	101004	101005	28	0.8354
chr1	101012	101013	30	0.8173
chr1	101017	101018	28	0.6066
chr1	101026	101027	30	0.7571
chr1	101032	101033	38	0.7041
chr1	101034	101035	29	0.778
chr1	101069	101070	39	0.8767
chr1	101085	101086	28	0.8253
chr1	101116	101117	27	0.6276
chr1	101131	101132	32	0.7391
chr1	101138	101139	35	0.7843
chr1	101142	101143	32	0.5473
chr1	101148	101149	28	0.8821
chr1	101154	101155	25	0.7194
chr1	101168	101169	29	0.818
chr1	101211	101212	25	0.8215
chr1	101221	101222	31	0.5895
chr1	101227	101228	29	0.6747
chr1	101259	101260	37	0.1887
chr1	101264	101265	35	0.1972
chr1	101268	101269	32	0.1718
chr1	101276	101277	32	0.1404
chr1	101281	101282	25	0.2408
chr1	101293	101294	36	0.3358
chr1	101297	101298	33	0.0831
chr1	101301	101302	20	0.1009
chr1	101308	101309	28	0.0872
chr1	101310	101311	27	0.098
chr1	101360	101361	27	0.1419
chr1	101406	101407	29	0.3247
chr1	101418	101419	36	0.6538
chr1	101423	101424	32	0.9011
chr1	101429	101430	29	0.6827
chr1	101444	101445	29	0.8906
chr1	101453	101454	31	0.5991
chr1	101459	101460	36	0.8634
chr1	101468	101469	29	0.8716
chr1	101498	101499	25	0.6434
chr1	101514	101515	24	0.7813
chr1	101558	101559	21	0.7805
chr1	101592	101593	37	0.3559
chr1	101599	101600	31	0.3793
chr1	101607	101608	33	0.3246
chr1	101614	101615	30	0.309
chr1	101622	101623	28	0.1075
chr1	101628	101629	28	0.0713
chr1	101633	101634	30	0.2351
chr1	101641	101642	27	0.2543
chr1	101642	101643	25	0.3062
chr1	101668	101669	39	0.2621
chr1	101762	101763	23	0.2497
chr1	101795	101796	32	0.1423
chr1	101802	101803	32	0.0693
chr1	101805	101806	33	0.0472
chr1	101815	101816	27	0.1307
chr1	101824	101825	26	0.0
chr1	101831	101832	31	0.0771
chr1	101845	101846	39	0.0243
chr1	101860	101861	36	0.0287
chr1	101882	101883	23	0.0154
chr1	101938	101939	34	0.0755
chr1	101946	101947	29	0.276
chr1	101951	101952	23	0.861
chr1	101955	101956	29	0.9964
chr1	101966	101967	26	0.9002
chr1	101978	101979	30	0.8241
chr1	101984	101985	25	0.8331
chr1	101990	101991	37	0.764
chr1	101994	101995	31	0.6694
chr1	102005	102006	38	0.949
chr1	102029	102030	35	0.6414
chr1	102044	102045	35	0.9359
chr1	102052	102053	29	0.7235
chr1	102262	102263	32	0.7707
chr1	102304	102305	39	0.7375
chr1	102368	102369	30	0.7463
chr1	102452	102453	30	0.9347
chr1	102506	102507	27	0.7821
chr1	102516	102517	25	0.8201
chr1	102544	102545	26	0.1991
chr1	102558	102559	31	0.3434
chr1	102565	102566	29	0.1969
chr1	102576	102577	34	0.0629
chr1	102587	102588	27	0.1879
chr1	102594	102595	32	0.2224
chr1	102602	102603	33	0.2945
chr1	102641	102642	26	0.1806
chr1	102671	102672	31	0.1479
chr1	102681	102682	20	0.1177
chr1	102686	102687	29	0.8258
chr1	102693	102694	34	0.802
chr1	102696	102697	28	0.8308
chr1	102705	102706	26	0.7806
chr1	102709	102710	29	0.666
chr1	102717	102718	24	0.7292
chr1	102721	102722	30	0.7385
chr1	102735	102736	24	0.886
chr1	102736	102737	24	0.7424
chr1	102762	102763	38	0.6642
chr1	102808	102809	32	0.7306
chr1	102884	102885	29	0.748
chr1	102922	102923	24	0.7898
chr1	102936	102937	39	0.5884
chr1	103112	103113	42	0.662
chr1	103150	103151	32	0.8206
chr1	103176	103177	27	0.6589
chr1	103215	103216	25	0.6977
chr1	103221	103222	34	0.6221
chr1	103227	103228	34	0.7096
chr1	103234	103235	27	0.9401
chr1	103240	103241	28	0.7033
chr1	103252	103253	33	0.8167
chr1	103261	103262	37	0.7133
chr1	103267	103268	30	0.749
chr1	103271	103272	32	0.6716
chr1	103297	103298	34	0.8721
chr1	103322	103323	27	0.6376
chr1	103328	103329	28	0.8015
chr1	103392	103393	30	0.7855
chr1	103415	103416	33	0.9364
chr1	103424	103425	32	1.0
chr1	103427	103428	38	0.8979
chr1	103436	103437	34	0.7718
chr1	103451	103452	32	0.9214
chr1	103466	103467	36	0.9516
chr1	103467	103468	32	0.8769
chr1	103510	103511	32	0.8781
chr1	103558	103559	29	0.8761
chr1	103562	103563	37	0.8929
chr1	103572	103573	23	0.8694
chr1	103584	103585	33	0.7407
chr1	103591	103592	20	0.8223
chr1	103600	103601	29	0.826
chr1	103615	103616	34	0.954
chr1	103624	103625	20	0.8625
chr1	103644	103645	35	0.7617
chr1	103659	103660	30	0.7437
chr1	103701	103702	32	0.7779
chr1	103829	103830	41	0.7193
chr1	103871	103872	34	0.8777
chr1	104089	104090	22	0.921
chr1	104117	104118	31	0.8807
chr1	104165	104166	29	0.7311
chr1	104180	104181	36	0.5194
chr1	104193	104194	32	0.6171
chr1	104201	104202	33	0.6157
chr1	104205	104206	21	0.5521
chr1	104213	104214	25	0.6053
chr1	104215	104216	33	0.5405
chr1	104260	104261	31	0.6698
chr1	104286	104287	21	0.8182
chr1	104311	104312	29	0.5384
chr1	104318	104319	31	0.8238
chr1	104326	104327	26	0.747
chr1	104334	104335	25	0.6212
chr1	104340	104341	26	0.5704
chr1	104344	104345	26	0.6819
chr1	104353	104354	27	0.6855
chr1	104360	104361	27	0.7187
chr1	104362	104363	37	0.6517
chr1	104405	104406	26	0.5577
chr1	104481	104482	29	0.612
chr1	104485	104486	30	0.5863
chr1	104512	104513	27	0.0392
chr1	104527	104528	29	0.1068
