chr	start	end	coverage	methylation_level
chr1	100011	100012	36	0.5188
chr1	100039	100040	38	0.5397
chr1	100080	100081	32	0.4643
chr1	100130	100131	34	0.4803
chr1	100157	100158	24	0.3906
chr1	100184	100185	23	0.4999
chr1	100234	100235	29	0.5339
chr1	100273	100274	26	0.4801
chr1	100348	100349	33	0.4571
chr1	100448	100449	32	0.6333
chr1	100524	100525	28	0.5833
chr1	100574	100575	31	0.5395
chr1	100610	100611	29	0.524
chr1	100626	100627	35	0.8465
chr1	100646	100647	28	0.808
chr1	100686	100687	42	0.7409
chr1	100709	100710	25	0.7403
chr1	100724	100725	35	0.8859
chr1	100760	100761	33	0.8265
chr1	100796	100797	39	0.821
chr1	100818	100819	25	0.839
chr1	100840	100841	34	0.7879
chr1	100856	100857	31	0.8963
chr1	100887	100888	25	0.8843
chr1	100987	100988	27	0.9572
chr1	101046	101047	32	0.74
chr1	101118	101119	19	0.8914
chr1	101142	101143	28	0.9522
chr1	101708	101709	31	0.7703
chr1	101729	101730	33	0.7221
chr1	101744	101745	31	0.9077
chr1	101773	101774	39	0.8426
chr1	101805	101806	33	0.7048
chr1	101827	101828	28	0.9457
chr1	101844	101845	28	0.8969
chr1	101874	101875	31	0.6403
chr1	101919	101920	27	0.9094
chr1	101935	101936	28	1.0
chr1	101972	101973	30	0.8104
chr1	102043	102044	32	0.8232
chr1	102111	102112	31	0.8537
chr1	102211	102212	27	0.9158
chr1	102227	102228	22	0.7827
chr1	102263	102264	27	0.9059
chr1	102295	102296	34	0.8986
chr1	102332	102333	29	0.7407
chr1	102382	102383	33	0.8993
chr1	102403	102404	30	0.8356
chr1	102433	102434	33	0.7974
chr1	102483	102484	27	0.92
chr1	102498	102499	22	0.8423
chr1	102525	102526	35	0.9043
chr1	102566	102567	31	0.9237
chr1	102595	102596	28	0.878
chr1	102608	102609	32	0.847
chr1	102682	102683	38	0.7384
chr1	102782	102783	32	0.6902
chr1	102832	102833	26	0.8469
chr1	102834	102835	27	0.7483
chr1	102922	102923	29	0.8152
chr1	102961	102962	22	0.401
chr1	103007	103008	32	0.2235
chr1	103037	103038	33	0.3188
chr1	103062	103063	30	0.0541
chr1	103081	103082	28	0.2412
chr1	103131	103132	23	0.2899
chr1	103146	103147	19	0.1075
chr1	103169	103170	28	0.1007
chr1	103175	103176	27	0.218
chr1	103275	103276	35	0.3264
chr1	103375	103376	27	0.3723
chr1	103387	103388	28	0.1959
chr1	103437	103438	31	0.8857
chr1	103460	103461	31	0.7671
chr1	103475	103476	28	0.6794
chr1	103490	103491	32	0.5747
chr1	103512	103513	30	0.9254
chr1	103538	103539	16	0.8445
chr1	103581	103582	20	0.657
chr1	103596	103597	34	0.6285
chr1	103634	103635	34	0.732
chr1	103669	103670	32	0.6733
chr1	103769	103770	32	0.738
chr1	103869	103870	23	0.7354
chr1	103883	103884	23	0.7701
chr1	103935	103936	23	0.884
chr1	103949	103950	32	0.1823
chr1	103964	103965	33	0.289
chr1	103988	103989	39	0.2572
chr1	104010	104011	35	0.3721
chr1	104027	104028	31	0.2632
chr1	104064	104065	33	0.3165
chr1	104089	104090	31	0.2639
chr1	104115	104116	26	0.1033
chr1	104165	104166	37	0.3862
chr1	104180	104181	25	0.1916
chr1	104280	104281	35	0.1827
chr1	104332	104333	33	0.1428
chr1	104378	104379	28	0.0625
chr1	104406	104407	38	0.7558
chr1	104456	104457	31	0.8591
chr1	104496	104497	21	0.8424
chr1	104536	104537	30	0.8738
chr1	104560	104561	39	0.6782
chr1	104582	104583	39	0.8352
chr1	104626	104627	39	0.8623
chr1	104649	104650	32	0.7194
chr1	104675	104676	32	0.8046
chr1	104775	104776	29	0.809
chr1	104875	104876	28	0.774
chr1	104955	104956	34	0.9304
chr1	104971	104972	31	0.748
chr1	105021	105022	32	0.6477
chr1	105037	105038	36	0.6941
chr1	105056	105057	29	0.6971
chr1	105075	105076	22	0.8012
chr1	105105	105106	30	0.9105
chr1	105138	105139	32	0.7863
chr1	105166	105167	37	0.6755
chr1	105195	105196	31	0.7543
chr1	105213	105214	20	0.8881
chr1	105248	105249	20	0.6676
chr1	105259	105260	34	0.6886
chr1	105350	105351	27	0.6933
chr1	105440	105441	25	0.6362
chr1	105474	105475	27	0.8385
chr1	105490	105491	31	0.8513
chr1	105513	105514	32	0.2711
chr1	105540	105541	32	0.2735
chr1	105559	105560	29	0.2444
chr1	105609	105610	32	0.1475
chr1	105627	105628	41	0.2155
chr1	105677	105678	27	0.1932
chr1	105709	105710	33	0.1975
chr1	105735	105736	30	0.3491
chr1	105766	105767	21	0.3223
chr1	105866	105867	30	0.2804
chr1	105922	105923	27	0.106
chr1	105979	105980	33	0.2768
chr1	106051	106052	27	0.1503
chr1	106065	106066	22	0.4506
chr1	106085	106086	33	0.4723
chr1	106102	106103	27	0.5283
chr1	106123	106124	30	0.7348
chr1	106173	106174	34	0.8288
chr1	106216	106217	30	0.8958
chr1	106232	106233	22	0.624
chr1	106247	106248	28	0.6271
chr1	106264	106265	27	0.6516
chr1	106284	106285	27	0.8781
chr1	106310	106311	32	0.4471
chr1	106317	106318	37	0.562
chr1	106389	106390	30	0.4413
chr1	106489	106490	29	0.7432
chr1	106539	106540	27	0.566
chr1	106638	106639	31	0.7157
chr1	106640	106641	29	0.784
chr1	106667	106668	37	0.1162
chr1	106704	106705	33	0.194
chr1	106729	106730	20	0.1776
chr1	106763	106764	35	0.0867
chr1	106813	106814	33	0.1039
chr1	106850	106851	30	0.1972
chr1	106883	106884	28	0.2116
chr1	106893	106894	27	0.1281
chr1	106943	106944	31	0.1513
chr1	107039	107040	22	0.1171
chr1	107065	107066	33	0.0428
chr1	107070	107071	37	0.2847
chr1	107103	107104	27	0.3217
chr1	107123	107124	32	0.3909
chr1	107170	107171	26	0.3926
chr1	107193	107194	38	0.3535
chr1	107208	107209	27	0.4558
chr1	107231	107232	19	0.2013
chr1	107257	107258	34	0.3322
chr1	107285	107286	34	0.471
chr1	107312	107313	39	0.2277
chr1	107334	107335	27	0.2594
chr1	107355	107356	25	0.3334
chr1	107373	107374	28	0.3877
chr1	107423	107424	23	0.3197
chr1	107473	107474	19	0.2875
chr1	107573	107574	23	0.3301
chr1	107673	107674	28	0.1899
chr1	107743	107744	19	0.0101
chr1	107761	107762	31	0.0651
chr1	107813	107814	27	0.1043
chr1	107849	107850	24	0.0096
chr1	107851	107852	31	0.2395
chr1	107863	107864	36	0.0
chr1	107947	107948	27	0.0572
chr1	108157	108158	26	0.2553
chr1	108164	108165	31	0.5533
chr1	108212	108213	27	0.6159
chr1	108232	108233	32	0.4732
chr1	108264	108265	33	0.6094
chr1	108282	108283	22	0.5306
chr1	108307	108308	25	0.6125
chr1	108357	108358	31	0.649
chr1	108393	108394	38	0.4796
chr1	108493	108494	33	0.6864
chr1	108593	108594	35	0.5066
chr1	108713	108714	32	0.7274
chr1	108799	108800	32	0.6802
chr1	108827	108828	33	0.6913
chr1	108873	108874	32	0.7528
chr1	108905	108906	33	0.8978
chr1	108949	108950	42	0.8507
chr1	108953	108954	33	0.759
chr1	108981	108982	24	0.7941
chr1	109093	109094	31	0.6604
chr1	109107	109108	24	0.7118
chr1	109135	109136	32	0.6589
chr1	109167	109168	26	0.6295
chr1	109190	109191	31	0.4642
chr1	109216	109217	29	0.7238
chr1	109266	109267	34	0.6591
chr1	109305	109306	24	0.6409
chr1	109325	109326	27	0.5964
chr1	109352	109353	32	0.6567
chr1	109452	109453	33	0.5735
chr1	109552	109553	30	0.6177
chr1	109610	109611	31	0.8605
