chr	start	end	coverage	methylation_level
chr1	100011	100012	22	0.4785
chr1	100039	100040	30	0.4195
chr1	100080	100081	27	0.5647
chr1	100130	100131	32	0.4785
chr1	100157	100158	38	0.4597
chr1	100184	100185	30	0.4146
chr1	100234	100235	34	0.3083
chr1	100273	100274	37	0.5572
chr1	100348	100349	38	0.532
chr1	100448	100449	28	0.5505
chr1	100524	100525	27	0.5811
chr1	100574	100575	33	0.582
chr1	100610	100611	26	0.6745
chr1	100626	100627	35	0.8453
chr1	100646	100647	28	0.7143
chr1	100686	100687	28	0.7997
chr1	100709	100710	28	0.7349
chr1	100724	100725	29	0.7559
chr1	100760	100761	30	0.8764
chr1	100796	100797	37	0.7117
chr1	100818	100819	27	0.8495
chr1	100840	100841	31	0.7799
chr1	100856	100857	38	0.9296
chr1	100887	100888	26	0.816
chr1	100987	100988	30	0.8091
chr1	101046	101047	33	0.774
chr1	101118	101119	24	0.837
chr1	101142	101143	25	1.0
chr1	101708	101709	36	0.809
chr1	101729	101730	31	0.8451
chr1	101744	101745	28	0.9639
chr1	101773	101774	37	0.8291
chr1	101805	101806	26	0.6827
chr1	101827	101828	32	0.9567
chr1	101844	101845	31	0.8972
chr1	101874	101875	31	0.6992
chr1	101919	101920	26	0.8202
chr1	101935	101936	25	0.9805
chr1	101972	101973	28	0.8689
chr1	102043	102044	23	0.9096
chr1	102111	102112	35	0.8308
chr1	102211	102212	29	0.8174
chr1	102227	102228	29	0.8374
chr1	102263	102264	38	0.8166
chr1	102295	102296	26	0.7515
chr1	102332	102333	26	0.8054
chr1	102382	102383	35	0.8072
chr1	102403	102404	20	0.7915
chr1	102433	102434	24	0.776
chr1	102483	102484	28	0.9032
chr1	102498	102499	26	0.835
chr1	102525	102526	27	0.8013
chr1	102566	102567	26	0.8857
chr1	102595	102596	31	0.9225
chr1	102608	102609	27	0.8532
chr1	102682	102683	36	0.7673
chr1	102782	102783	32	0.6875
chr1	102832	102833	26	0.8908
chr1	102834	102835	27	0.6482
chr1	102922	102923	25	0.8825
chr1	102961	102962	22	0.3603
chr1	103007	103008	34	0.2505
chr1	103037	103038	24	0.3132
chr1	103062	103063	30	0.1056
chr1	103081	103082	26	0.0876
chr1	103131	103132	26	0.2616
chr1	103146	103147	34	0.1708
chr1	103169	103170	35	0.0891
chr1	103175	103176	25	0.2243
chr1	103275	103276	32	0.2536
chr1	103375	103376	26	0.3141
chr1	103387	103388	25	0.0651
chr1	103437	103438	26	0.8808
chr1	103460	103461	30	0.8243
chr1	103475	103476	31	0.6339
chr1	103490	103491	24	0.6947
chr1	103512	103513	22	0.9533
chr1	103538	103539	29	0.8105
chr1	103581	103582	34	0.6289
chr1	103596	103597	31	0.7162
chr1	103634	103635	33	0.6853
chr1	103669	103670	33	0.701
chr1	103769	103770	34	0.6004
chr1	103869	103870	37	0.6722
chr1	103883	103884	30	0.8303
chr1	103935	103936	33	0.9387
chr1	103949	103950	36	0.1893
chr1	103964	103965	23	0.161
chr1	103988	103989	28	0.2512
chr1	104010	104011	26	0.2993
chr1	104027	104028	27	0.2672
chr1	104064	104065	23	0.2739
chr1	104089	104090	36	0.2617
chr1	104115	104116	30	0.1066
chr1	104165	104166	30	0.2661
chr1	104180	104181	25	0.171
chr1	104280	104281	33	0.153
chr1	104332	104333	31	0.1056
chr1	104378	104379	32	0.0333
chr1	104406	104407	42	0.863
chr1	104456	104457	36	0.8851
chr1	104496	104497	40	0.9055
chr1	104536	104537	25	0.8687
chr1	104560	104561	24	0.6961
chr1	104582	104583	31	0.869
chr1	104626	104627	29	0.8437
chr1	104649	104650	38	0.776
chr1	104675	104676	34	0.7295
chr1	104775	104776	21	0.7353
