chr1	100005	0.6422	28
chr1	100046	0.4938	34
chr1	100096	0.6963	25
chr1	100123	0.6054	30
chr1	100150	0.602	25
chr1	100200	0.6814	32
chr1	100244	0.6281	34
chr1	100268	0.6832	27
chr1	100307	0.5211	24
chr1	100331	0.6911	37
chr1	100355	0.6755	28
chr1	100389	0.4898	36
chr1	100404	0.6284	27
chr1	100419	0.6617	34
chr1	100442	0.6704	36
chr1	100460	0.653	21
chr1	100495	0.6024	24
chr1	100514	0.5108	30
chr1	100529	0.4528	25
chr1	100629	0.8342	30
chr1	100716	0.5733	28
chr1	100816	0.7435	38
chr1	100866	0.6011	31
chr1	100938	0.494	31
chr1	101038	0.7843	23
chr1	101074	0.98	30
chr1	101182	0.9871	29
chr1	101194	0.9692	42
chr1	101250	0.7783	27
chr1	101344	0.9249	35
chr1	101380	0.693	34
chr1	101386	0.3487	20
chr1	101425	0.2725	36
chr1	101464	0.465	38
chr1	101481	0.3602	26
chr1	101529	0.5058	32
chr1	101544	0.455	32
chr1	101594	0.3003	30
chr1	101610	0.2578	29
chr1	101637	0.4168	26
chr1	101687	0.3955	35
chr1	101719	0.3152	24
chr1	101764	0.3171	36
chr1	101805	0.3897	41
chr1	101808	0.4545	30
chr1	101908	0.3074	30
chr1	101984	0.4768	33
chr1	102084	0.2684	26
chr1	102134	0.3074	20
chr1	102188	0.1114	24
chr1	102314	0.2016	31
chr1	102356	0.1959	29
chr1	102456	0.1051	30
chr1	102472	0.1665	34
chr1	102478	0.0541	31
chr1	102498	0.3506	26
chr1	102504	0.1352	29
chr1	102620	0.1161	32
chr1	102636	0.3244	37
chr1	102684	0.2171	36
chr1	102715	0.2094	29
chr1	102749	0.2502	26
chr1	102799	0.2935	23
chr1	102838	0.1328	25
chr1	102877	0.1591	33
chr1	102927	0.2783	32
chr1	102952	0.2989	34
chr1	102972	0.4236	30
chr1	102990	0.1354	31
chr1	103005	0.2024	37
chr1	103055	0.1799	40
chr1	103072	0.3556	30
chr1	103099	0.3326	33
chr1	103103	0.3451	37
chr1	103203	0.3355	31
chr1	103303	0.1823	33
chr1	103403	0.4339	33
chr1	103473	0.2128	26
chr1	103563	0.3074	37
chr1	103597	0.1483	31
chr1	103612	0.7622	27
chr1	103638	0.7194	20
chr1	103653	0.7557	34
chr1	103690	0.5813	35
chr1	103723	0.9084	32
chr1	103757	0.7438	32
chr1	103804	0.8055	30
chr1	103854	0.7685	36
chr1	103879	0.6118	32
chr1	103917	0.7408	24
chr1	103952	0.7247	28
chr1	103988	0.6069	29
chr1	104025	0.8265	34
chr1	104075	0.7043	33
chr1	104151	0.7762	22
chr1	104201	0.8656	40
chr1	104267	0.7598	29
chr1	104367	0.8235	31
chr1	104467	0.7017	24
chr1	104541	0.8372	35
chr1	104563	0.7524	37
chr1	104607	0.4855	15
chr1	104629	0.5623	35
chr1	104659	0.7107	37
chr1	104688	0.6247	30
chr1	104703	0.5036	30
chr1	104722	0.796	32
chr1	104745	0.558	28
chr1	104760	0.4981	22
chr1	104791	0.6501	40
