chr	start	end	CpG_count	mean_delta_methylation	category
chr1	100000	100087	4	0.022	non-DMR
chr1	126153	126563	4	0.094	non-DMR
chr1	134642	134763	4	0.084	non-DMR
chr1	141607	142345	4	-0.022	non-DMR
chr1	144432	144463	4	-0.023	non-DMR
chr1	147074	148059	5	-0.06	non-DMR
chr1	154915	155939	6	0.143	inconsistent-DMR
chr1	156616	157610	40	0.228	good-DMR
chr1	167931	168834	38	0.198	good-DMR
chr1	173853	174778	5	0.065	non-DMR
chr1	175336	176152	4	-0.042	non-DMR
chr1	177185	178165	42	-0.329	good-DMR
chr1	178766	179839	6	0.309	notable-DMR
chr1	181517	182584	6	0.346	good-DMR
chr1	186470	187419	6	-0.336	good-DMR
chr1	188241	189373	48	-0.276	good-DMR
chr1	189970	190037	4	-0.099	non-DMR
chr1	192540	193126	4	0.045	non-DMR
chr1	197102	198046	5	-0.338	good-DMR
chr1	199886	199935	4	-0.073	non-DMR
chr1	202556	203435	4	0.071	non-DMR
chr1	204122	205046	6	0.203	good-DMR
chr1	213087	214203	7	-0.008	non-DMR
chr1	215701	216544	4	0.006	non-DMR
chr1	218266	218313	4	-0.033	non-DMR
chr1	222302	223333	4	0.032	non-DMR
chr1	224094	224990	37	-0.187	good-DMR
chr1	231797	232788	6	0.075	non-DMR
chr1	236063	237024	4	-0.053	non-DMR
chr1	246353	246442	4	-0.062	non-DMR
chr1	248737	249461	4	-0.048	non-DMR
chr1	251363	252403	7	0.196	good-DMR
chr1	253976	254972	7	0.035	non-DMR
chr1	256915	257895	4	-0.008	non-DMR
chr1	265594	266600	7	0.329	good-DMR
chr1	267417	268400	4	-0.012	non-DMR
chr1	270969	272037	5	0.434	good-DMR
chr1	273074	273145	4	0.013	non-DMR
chr1	275204	275806	4	-0.05	non-DMR
chr1	276866	276896	4	-0.037	non-DMR
chr1	282014	282720	4	-0.042	non-DMR
chr1	284896	285998	4	0.042	non-DMR
chr1	287398	287526	4	0.023	non-DMR
chr1	291624	292590	7	0.307	good-DMR
chr1	296560	297474	4	0.029	non-DMR
