chr	start	end	coverage	methylation_level
chr1	100028	100029	35	0.6538
chr1	100128	100129	17	0.8617
chr1	100184	100185	28	0.7378
chr1	100284	100285	33	0.7847
chr1	100378	100379	42	0.8204
chr1	100464	100465	35	0.7448
chr1	100564	100565	26	0.666
chr1	100584	100585	32	0.7266
chr1	100632	100633	27	0.8437
chr1	100655	100656	34	0.699
chr1	100755	100756	29	0.7592
chr1	100855	100856	31	0.8233
chr1	100955	100956	23	0.6881
chr1	101055	101056	33	0.7243
chr1	101155	101156	32	0.6936
chr1	101205	101206	33	0.5815
chr1	101222	101223	32	0.627
chr1	101506	101507	31	0.7251
chr1	101755	101756	37	0.68
chr1	101777	101778	27	0.8059
chr1	101811	101812	28	0.5555
chr1	101896	101897	25	0.628
chr1	101965	101966	22	0.5656
chr1	102015	102016	30	0.5844
chr1	102069	102070	29	0.7624
chr1	102169	102170	28	0.5204
chr1	102269	102270	24	0.5545
chr1	102319	102320	37	0.5601
chr1	102368	102369	28	0.5417
chr1	102509	102510	29	0.5371
chr1	102698	102699	25	0.6119
chr1	102798	102799	28	0.455
chr1	102846	102847	31	0.6271
chr1	102889	102890	27	0.3335
chr1	102969	102970	31	0.3295
chr1	103019	103020	26	0.2329
chr1	103119	103120	32	0.1924
chr1	103219	103220	37	0.396
chr1	103314	103315	36	0.3336
chr1	103403	103404	39	0.3937
chr1	103810	103811	39	0.3182
chr1	103910	103911	26	0.4047
chr1	103972	103973	27	0.1118
chr1	103984	103985	35	0.4318
chr1	104009	104010	32	0.9518
chr1	104109	104110	32	0.6052
chr1	104159	104160	28	0.693
chr1	104259	104260	32	0.9306
chr1	104359	104360	27	1.0
chr1	104459	104460	34	1.0
chr1	104501	104502	26	0.6944
chr1	104675	104676	28	0.5837
chr1	104910	104911	30	0.5533
chr1	104922	104923	27	0.7292
chr1	104940	104941	33	0.6409
chr1	104960	104961	38	0.7663
chr1	105042	105043	26	0.9078
chr1	105106	105107	33	0.8787
chr1	105206	105207	26	0.8792
chr1	105306	105307	24	0.8166
chr1	105378	105379	28	0.8475
chr1	105420	105421	34	1.0
chr1	105520	105521	30	0.8299
chr1	105693	105694	27	0.9579
chr1	105835	105836	32	0.7967
chr1	105891	105892	24	0.7934
chr1	105901	105902	34	0.6598
chr1	105933	105934	29	0.703
chr1	105951	105952	29	0.7586
chr1	106001	106002	22	0.783
chr1	106043	106044	26	0.6761
chr1	106062	106063	27	0.6582
chr1	106081	106082	31	0.7925
chr1	106096	106097	31	0.6719
chr1	106122	106123	33	0.7092
chr1	106164	106165	29	0.723
chr1	106194	106195	26	0.6533
chr1	106213	106214	27	0.7161
chr1	106235	106236	27	0.7581
chr1	106264	106265	31	0.7027
chr1	106314	106315	18	0.7367
chr1	106343	106344	35	0.6431
chr1	106393	106394	31	0.7794
chr1	106414	106415	31	0.6981
chr1	106427	106428	33	0.6621
chr1	106526	106527	31	0.8104
chr1	106616	106617	29	0.6224
chr1	106711	106712	24	0.6609
chr1	106761	106762	22	0.6358
chr1	106861	106862	37	0.7108
chr1	106918	106919	23	0.8419
chr1	106992	106993	27	0.6929
chr1	107020	107021	29	0.8649
chr1	107032	107033	29	0.5443
chr1	107092	107093	33	0.8185
chr1	107202	107203	36	0.829
chr1	107270	107271	28	0.7471
chr1	107304	107305	31	0.5431
chr1	107384	107385	39	0.6642
chr1	107398	107399	29	0.3179
chr1	107498	107499	22	0.1899
chr1	107588	107589	19	0.0996
chr1	107688	107689	22	0.181
chr1	107788	107789	30	0.1985
chr1	107838	107839	32	0.0473
chr1	107891	107892	27	0.209
chr1	107908	107909	25	0.24
chr1	108008	108009	34	0.2063
chr1	108213	108214	24	0.1732
chr1	108217	108218	27	0.2017
chr1	108289	108290	30	0.1146
chr1	108316	108317	24	0.9541
chr1	108366	108367	27	0.9557
chr1	108466	108467	30	0.6727
chr1	108516	108517	30	0.8356
chr1	108616	108617	25	0.8107
chr1	108683	108684	30	0.9114
chr1	108742	108743	31	1.0
chr1	108788	108789	24	0.843
chr1	109036	109037	31	0.9045
chr1	109136	109137	30	0.7698
chr1	109236	109237	28	1.0
chr1	109292	109293	26	0.9028
chr1	109312	109313	32	0.8435
chr1	109317	109318	30	0.3483
chr1	109367	109368	25	0.7098
chr1	109467	109468	26	0.6156
chr1	109567	109568	23	0.4203
chr1	109625	109626	33	0.6219
chr1	109725	109726	27	0.7945
chr1	109797	109798	31	0.5732
chr1	109848	109849	32	0.6301
chr1	109948	109949	28	0.539
chr1	110110	110111	29	0.6206
chr1	110370	110371	31	0.6426
chr1	110568	110569	33	0.3948
chr1	110682	110683	35	0.7099
chr1	110716	110717	34	0.7044
chr1	110742	110743	27	0.6358
chr1	110774	110775	27	0.6909
chr1	110792	110793	30	0.6802
chr1	110882	110883	30	0.7554
chr1	110982	110983	22	0.7121
chr1	111082	111083	25	0.5411
chr1	111182	111183	29	0.8768
chr1	111255	111256	38	0.6909
chr1	111302	111303	29	0.5382
chr1	111481	111482	28	0.4651
chr1	111832	111833	28	0.6518
chr1	111888	111889	35	0.7277
chr1	111918	111919	24	0.9175
chr1	111968	111969	26	0.8701
chr1	112026	112027	35	0.7109
chr1	112115	112116	30	0.8518
chr1	112215	112216	27	0.751
chr1	112300	112301	28	0.9464
chr1	112400	112401	29	1.0
chr1	112447	112448	33	0.737
chr1	112547	112548	25	0.7724
chr1	112926	112927	26	0.9285
chr1	112932	112933	28	0.9124
chr1	113004	113005	30	0.7282
chr1	113046	113047	32	0.9266
chr1	113146	113147	29	0.7207
chr1	113246	113247	32	0.9198
chr1	113298	113299	45	0.8929
chr1	113390	113391	24	0.8527
chr1	113485	113486	26	0.8816
chr1	113818	113819	34	0.8015
chr1	113918	113919	17	0.7698
chr1	113956	113957	32	0.894
chr1	114014	114015	26	0.9264
chr1	114022	114023	28	0.6952
chr1	114122	114123	33	0.7464
chr1	114222	114223	27	0.7923
