chr	start	end	coverage	methylation_level
chr1	100028	100029	31	0.6274
chr1	100128	100129	39	0.8527
chr1	100184	100185	40	0.8649
chr1	100284	100285	31	0.7255
chr1	100378	100379	24	0.9512
chr1	100464	100465	32	0.8548
chr1	100564	100565	30	0.6292
chr1	100584	100585	19	0.8045
chr1	100632	100633	34	0.9904
chr1	100655	100656	28	0.7079
chr1	100755	100756	34	0.8104
chr1	100855	100856	26	0.8112
chr1	100955	100956	34	0.6635
chr1	101055	101056	31	0.7313
chr1	101155	101156	33	0.6366
chr1	101205	101206	30	0.4978
chr1	101222	101223	33	0.7404
chr1	101506	101507	25	0.5738
chr1	101755	101756	33	0.7254
chr1	101777	101778	30	0.8195
chr1	101811	101812	33	0.3861
chr1	101896	101897	30	0.5807
chr1	101965	101966	26	0.538
chr1	102015	102016	26	0.5706
chr1	102069	102070	25	0.6893
chr1	102169	102170	35	0.5581
chr1	102269	102270	33	0.4316
chr1	102319	102320	32	0.6165
chr1	102368	102369	31	0.5519
chr1	102509	102510	33	0.5664
chr1	102698	102699	28	0.4982
chr1	102798	102799	32	0.4176
chr1	102846	102847	25	0.6053
chr1	102889	102890	32	0.1956
chr1	102969	102970	27	0.3596
chr1	103019	103020	37	0.2305
chr1	103119	103120	25	0.1636
chr1	103219	103220	25	0.376
chr1	103314	103315	31	0.3118
chr1	103403	103404	33	0.4108
chr1	103810	103811	26	0.1951
chr1	103910	103911	23	0.3149
chr1	103972	103973	29	0.0736
chr1	103984	103985	23	0.2929
chr1	104009	104010	34	1.0
chr1	104109	104110	28	0.532
chr1	104159	104160	30	1.0
chr1	104259	104260	26	1.0
chr1	104359	104360	25	1.0
chr1	104459	104460	27	1.0
chr1	104501	104502	28	0.7573
chr1	104675	104676	31	0.5848
chr1	104910	104911	30	1.0
chr1	104922	104923	23	1.0
chr1	104940	104941	22	0.8102
chr1	104960	104961	34	0.7388
chr1	105042	105043	38	0.8912
chr1	105106	105107	19	0.8412
chr1	105206	105207	24	0.8792
chr1	105306	105307	30	0.9014
chr1	105378	105379	26	0.8281
chr1	105420	105421	30	0.898
chr1	105520	105521	32	0.85
chr1	105693	105694	36	0.8986
chr1	105835	105836	20	0.8268
chr1	105891	105892	32	0.9519
chr1	105901	105902	29	0.5574
chr1	105933	105934	27	0.766
chr1	105951	105952	36	0.7572
chr1	106001	106002	34	0.8448
chr1	106043	106044	38	0.7255
chr1	106062	106063	27	0.6459
chr1	106081	106082	34	0.6849
chr1	106096	106097	24	0.6579
chr1	106122	106123	26	0.8322
chr1	106164	106165	33	0.7134
chr1	106194	106195	27	0.612
chr1	106213	106214	27	0.7728
chr1	106235	106236	36	0.8242
chr1	106264	106265	24	0.8058
chr1	106314	106315	24	0.6815
chr1	106343	106344	26	0.6439
chr1	106393	106394	22	0.7947
chr1	106414	106415	31	0.7367
chr1	106427	106428	35	0.7199
chr1	106526	106527	29	0.796
chr1	106616	106617	25	0.6267
chr1	106711	106712	27	0.6495
chr1	106761	106762	33	0.6909
chr1	106861	106862	30	0.7736
chr1	106918	106919	30	0.8187
chr1	106992	106993	33	0.7843
chr1	107020	107021	27	0.8376
chr1	107032	107033	31	0.6843
chr1	107092	107093	28	0.7654
chr1	107202	107203	27	0.9477
chr1	107270	107271	22	0.7331
chr1	107304	107305	28	0.6602
chr1	107384	107385	29	0.6251
chr1	107398	107399	26	0.1947
chr1	107498	107499	30	0.1636
chr1	107588	107589	24	0.0828
chr1	107688	107689	29	0.2556
chr1	107788	107789	35	0.0969
chr1	107838	107839	35	0.1142
chr1	107891	107892	31	0.1473
chr1	107908	107909	27	0.2711
chr1	108008	108009	34	0.1085
chr1	108213	108214	30	0.2521
