chr1	100000	100001	0.5924
chr1	100498	100499	0.2901
chr1	100915	100916	0.6999
chr1	101005	101006	0.5963
chr1	109610	109611	0.4714
chr1	109679	109680	0.4439
chr1	109784	109785	0.3045
chr1	110139	110140	0.4116
chr1	111833	111834	0.3795
chr1	111862	111863	0.5109
chr1	111864	111865	0.7222
chr1	111899	111900	0.4959
chr1	114313	114314	0.2979
chr1	114740	114741	0.2973
chr1	115133	115134	0.135
chr1	115208	115209	0.2102
chr1	121699	121700	0.4781
chr1	121774	121775	0.3159
chr1	121957	121958	0.1321
chr1	122201	122202	0.5534
chr1	125700	125701	0.615
chr1	125744	125745	0.6448
chr1	125755	125756	0.4736
chr1	127337	127338	0.1478
chr1	127352	127353	0.3339
chr1	127383	127384	0.1027
chr1	127429	127430	0.2289
chr1	129602	129603	0.1403
chr1	130034	130035	0.3002
chr1	130451	130452	0.2048
chr1	131228	131229	0.5491
chr1	131653	131654	0.5449
chr1	131970	131971	0.452
chr1	132158	132159	0.3799
chr1	134051	134052	0.2318
chr1	134348	134349	0.4225
chr1	134636	134637	0.379
chr1	134909	134910	0.35
chr1	136165	136166	0.3629
chr1	136259	136260	0.1579
chr1	136451	136452	0.183
chr1	136731	136732	0.2574
chr1	136843	136844	0.2877
chr1	136989	136990	0.2529
chr1	138761	138762	0.3778
chr1	139064	139065	0.2508
chr1	139549	139550	0.2665
chr1	139682	139683	0.3375
chr1	141334	141335	1.0
chr1	141558	141559	1.0
chr1	141751	141752	1.0
chr1	142106	142107	1.0
chr1	142335	142336	1.0
chr1	142389	142390	1.0
chr1	143951	143952	0.64
chr1	143985	143986	0.6364
chr1	143994	143995	0.5567
chr1	160635	160636	1.0
chr1	160692	160693	1.0
chr1	160877	160878	1.0
chr1	161201	161202	1.0
chr1	161282	161283	1.0
chr1	161390	161391	1.0
chr1	163124	163125	0.4114
chr1	163364	163365	0.3662
chr1	163469	163470	0.432
chr1	163864	163865	0.597
chr1	169714	169715	0.4536
chr1	169877	169878	0.5631
chr1	170241	170242	0.6015
chr1	170313	170314	0.6027
chr1	170735	170736	0.7387
chr1	177572	177573	0.2868
chr1	177575	177576	0.4182
chr1	177612	177613	0.2592
chr1	180237	180238	0.6964
chr1	180614	180615	0.4801
chr1	180877	180878	0.3362
chr1	181075	181076	0.4897
chr1	182108	182109	0.2138
chr1	182245	182246	0.2595
chr1	182705	182706	0.2402
chr1	183071	183072	0.425
chr1	189232	189233	1.0
chr1	189507	189508	1.0
chr1	189793	189794	1.0
chr1	189987	189988	0.0
chr1	190136	190137	0.0
chr1	190990	190991	0.2887
