chr1	100005	+	26	2	CG	CGC
chr1	100046	+	19	10	CG	CGC
chr1	100096	+	20	3	CG	CGC
chr1	100123	+	14	6	CG	CGC
chr1	100150	+	34	3	CG	CGC
chr1	100200	+	24	5	CG	CGC
chr1	100244	+	29	1	CG	CGC
chr1	100268	+	29	3	CG	CGC
chr1	100307	+	22	6	CG	CGC
chr1	100331	+	30	3	CG	CGC
chr1	100355	+	18	2	CG	CGC
chr1	100389	+	22	4	CG	CGC
chr1	100404	+	28	5	CG	CGC
chr1	100419	+	26	6	CG	CGC
chr1	100442	+	24	3	CG	CGC
chr1	100460	+	28	6	CG	CGC
chr1	100495	+	23	3	CG	CGC
chr1	100514	+	28	6	CG	CGC
chr1	100529	+	27	4	CG	CGC
chr1	100629	+	25	1	CG	CGC
chr1	100716	+	25	7	CG	CGC
chr1	100816	+	18	3	CG	CGC
chr1	100866	+	23	3	CG	CGC
chr1	100938	+	30	7	CG	CGC
chr1	101038	+	26	1	CG	CGC
chr1	101074	+	28	2	CG	CGC
chr1	101182	+	25	2	CG	CGC
chr1	101194	+	26	2	CG	CGC
chr1	101250	+	22	6	CG	CGC
chr1	101344	+	37	2	CG	CGC
chr1	101380	+	17	4	CG	CGC
chr1	101386	+	1	24	CG	CGC
chr1	101425	+	1	28	CG	CGC
chr1	101464	+	10	27	CG	CGC
chr1	101481	+	3	25	CG	CGC
chr1	101529	+	5	26	CG	CGC
chr1	101544	+	6	22	CG	CGC
chr1	101594	+	2	22	CG	CGC
chr1	101610	+	5	33	CG	CGC
chr1	101637	+	2	25	CG	CGC
chr1	101687	+	4	32	CG	CGC
chr1	101719	+	2	28	CG	CGC
chr1	101764	+	3	30	CG	CGC
chr1	101805	+	5	29	CG	CGC
chr1	101808	+	7	28	CG	CGC
chr1	101908	+	2	34	CG	CGC
chr1	101984	+	4	36	CG	CGC
chr1	102084	+	4	34	CG	CGC
chr1	102134	+	1	25	CG	CGC
chr1	102188	+	7	21	CG	CGC
chr1	102314	+	3	29	CG	CGC
chr1	102356	+	6	23	CG	CGC
chr1	102456	+	7	31	CG	CGC
chr1	102472	+	3	27	CG	CGC
chr1	102478	+	1	32	CG	CGC
chr1	102498	+	4	24	CG	CGC
chr1	102504	+	4	27	CG	CGC
chr1	102620	+	7	20	CG	CGC
chr1	102636	+	7	18	CG	CGC
chr1	102684	+	3	20	CG	CGC
chr1	102715	+	7	28	CG	CGC
chr1	102749	+	8	23	CG	CGC
chr1	102799	+	10	21	CG	CGC
chr1	102838	+	3	21	CG	CGC
