chr1	100005	+	25	8	CG	CGC
chr1	100046	+	22	10	CG	CGC
chr1	100096	+	29	4	CG	CGC
chr1	100123	+	21	7	CG	CGC
chr1	100150	+	24	4	CG	CGC
chr1	100200	+	31	4	CG	CGC
chr1	100244	+	35	1	CG	CGC
chr1	100268	+	24	4	CG	CGC
chr1	100307	+	18	4	CG	CGC
chr1	100331	+	31	5	CG	CGC
chr1	100355	+	30	3	CG	CGC
chr1	100389	+	25	6	CG	CGC
chr1	100404	+	24	6	CG	CGC
chr1	100419	+	31	4	CG	CGC
chr1	100442	+	27	6	CG	CGC
chr1	100460	+	20	6	CG	CGC
chr1	100495	+	32	1	CG	CGC
chr1	100514	+	25	7	CG	CGC
chr1	100529	+	21	4	CG	CGC
chr1	100629	+	20	3	CG	CGC
chr1	100716	+	27	7	CG	CGC
chr1	100816	+	34	2	CG	CGC
chr1	100866	+	36	7	CG	CGC
chr1	100938	+	18	4	CG	CGC
chr1	101038	+	25	0	CG	CGC
chr1	101074	+	26	4	CG	CGC
chr1	101182	+	26	3	CG	CGC
chr1	101194	+	25	2	CG	CGC
chr1	101250	+	29	6	CG	CGC
chr1	101344	+	21	4	CG	CGC
chr1	101380	+	28	5	CG	CGC
chr1	101386	+	4	25	CG	CGC
chr1	101425	+	3	24	CG	CGC
chr1	101464	+	8	21	CG	CGC
chr1	101481	+	3	39	CG	CGC
chr1	101529	+	9	18	CG	CGC
chr1	101544	+	11	22	CG	CGC
chr1	101594	+	3	29	CG	CGC
chr1	101610	+	5	27	CG	CGC
chr1	101637	+	3	31	CG	CGC
chr1	101687	+	4	31	CG	CGC
chr1	101719	+	5	31	CG	CGC
chr1	101764	+	2	27	CG	CGC
chr1	101805	+	3	33	CG	CGC
chr1	101808	+	6	25	CG	CGC
chr1	101908	+	3	27	CG	CGC
chr1	101984	+	4	26	CG	CGC
chr1	102084	+	3	20	CG	CGC
chr1	102134	+	6	27	CG	CGC
chr1	102188	+	7	21	CG	CGC
chr1	102314	+	7	24	CG	CGC
chr1	102356	+	3	26	CG	CGC
chr1	102456	+	5	28	CG	CGC
chr1	102472	+	3	24	CG	CGC
chr1	102478	+	1	34	CG	CGC
chr1	102498	+	6	24	CG	CGC
chr1	102504	+	0	35	CG	CGC
chr1	102620	+	6	21	CG	CGC
chr1	102636	+	7	30	CG	CGC
chr1	102684	+	1	25	CG	CGC
chr1	102715	+	11	30	CG	CGC
chr1	102749	+	9	20	CG	CGC
chr1	102799	+	8	21	CG	CGC
chr1	102838	+	4	26	CG	CGC
chr1	102877	+	2	29	CG	CGC
chr1	102927	+	8	27	CG	CGC
chr1	102952	+	7	28	CG	CGC
chr1	102972	+	10	15	CG	CGC
chr1	102990	+	3	25	CG	CGC
chr1	103005	+	8	25	CG	CGC
chr1	103055	+	6	28	CG	CGC
chr1	103072	+	12	23	CG	CGC
chr1	103099	+	9	19	CG	CGC
chr1	103103	+	7	24	CG	CGC
chr1	103203	+	11	25	CG	CGC
chr1	103303	+	1	26	CG	CGC
chr1	103403	+	10	19	CG	CGC
chr1	103473	+	4	21	CG	CGC
chr1	103563	+	6	23	CG	CGC
chr1	103597	+	5	27	CG	CGC
chr1	103612	+	26	8	CG	CGC
chr1	103638	+	25	3	CG	CGC
chr1	103653	+	22	10	CG	CGC
chr1	103690	+	21	9	CG	CGC
chr1	103723	+	32	5	CG	CGC
chr1	103757	+	26	7	CG	CGC
chr1	103804	+	29	2	CG	CGC
chr1	103854	+	19	4	CG	CGC
chr1	103879	+	19	7	CG	CGC
chr1	103917	+	25	11	CG	CGC
chr1	103952	+	12	6	CG	CGC
chr1	103988	+	26	8	CG	CGC
chr1	104025	+	27	5	CG	CGC
chr1	104075	+	17	6	CG	CGC
chr1	104151	+	22	3	CG	CGC
chr1	104201	+	28	4	CG	CGC
chr1	104267	+	19	7	CG	CGC
chr1	104367	+	25	3	CG	CGC
chr1	104467	+	19	11	CG	CGC
chr1	104541	+	31	8	CG	CGC
chr1	104563	+	26	7	CG	CGC
chr1	104607	+	14	8	CG	CGC
chr1	104629	+	23	14	CG	CGC
chr1	104659	+	20	9	CG	CGC
chr1	104688	+	23	6	CG	CGC
chr1	104703	+	12	12	CG	CGC
