chr1	100005	+	17	11	CG	CGC
chr1	100046	+	16	18	CG	CGC
chr1	100096	+	17	8	CG	CGC
chr1	100123	+	18	12	CG	CGC
chr1	100150	+	15	10	CG	CGC
chr1	100200	+	21	11	CG	CGC
chr1	100244	+	21	13	CG	CGC
chr1	100268	+	18	9	CG	CGC
chr1	100307	+	12	12	CG	CGC
chr1	100331	+	25	12	CG	CGC
chr1	100355	+	18	10	CG	CGC
chr1	100389	+	17	19	CG	CGC
chr1	100404	+	16	11	CG	CGC
chr1	100419	+	22	12	CG	CGC
chr1	100442	+	24	12	CG	CGC
chr1	100460	+	13	8	CG	CGC
chr1	100495	+	14	10	CG	CGC
chr1	100514	+	15	15	CG	CGC
chr1	100529	+	11	14	CG	CGC
chr1	100629	+	25	5	CG	CGC
chr1	100716	+	16	12	CG	CGC
chr1	100816	+	28	10	CG	CGC
chr1	100866	+	18	13	CG	CGC
chr1	100938	+	15	16	CG	CGC
chr1	101038	+	18	5	CG	CGC
chr1	101074	+	29	1	CG	CGC
chr1	101182	+	28	1	CG	CGC
chr1	101194	+	40	2	CG	CGC
chr1	101250	+	21	6	CG	CGC
chr1	101344	+	32	3	CG	CGC
chr1	101380	+	23	11	CG	CGC
chr1	101386	+	6	14	CG	CGC
chr1	101425	+	9	27	CG	CGC
chr1	101464	+	17	21	CG	CGC
chr1	101481	+	9	17	CG	CGC
chr1	101529	+	16	16	CG	CGC
chr1	101544	+	14	18	CG	CGC
chr1	101594	+	9	21	CG	CGC
chr1	101610	+	7	22	CG	CGC
chr1	101637	+	10	16	CG	CGC
chr1	101687	+	13	22	CG	CGC
chr1	101719	+	7	17	CG	CGC
chr1	101764	+	11	25	CG	CGC
chr1	101805	+	15	26	CG	CGC
chr1	101808	+	13	17	CG	CGC
chr1	101908	+	9	21	CG	CGC
chr1	101984	+	15	18	CG	CGC
chr1	102084	+	6	20	CG	CGC
chr1	102134	+	6	14	CG	CGC
chr1	102188	+	2	22	CG	CGC
chr1	102314	+	6	25	CG	CGC
chr1	102356	+	5	24	CG	CGC
chr1	102456	+	3	27	CG	CGC
chr1	102472	+	5	29	CG	CGC
chr1	102478	+	1	30	CG	CGC
chr1	102498	+	9	17	CG	CGC
chr1	102504	+	3	26	CG	CGC
chr1	102620	+	3	29	CG	CGC
chr1	102636	+	12	25	CG	CGC
chr1	102684	+	7	29	CG	CGC
chr1	102715	+	6	23	CG	CGC
chr1	102749	+	6	20	CG	CGC
chr1	102799	+	6	17	CG	CGC
chr1	102838	+	3	22	CG	CGC
chr1	102877	+	5	28	CG	CGC
chr1	102927	+	8	24	CG	CGC
chr1	102952	+	10	24	CG	CGC
chr1	102972	+	12	18	CG	CGC
chr1	102990	+	4	27	CG	CGC
chr1	103005	+	7	30	CG	CGC
chr1	103055	+	7	33	CG	CGC
chr1	103072	+	10	20	CG	CGC
chr1	103099	+	10	23	CG	CGC
chr1	103103	+	12	25	CG	CGC
chr1	103203	+	10	21	CG	CGC
chr1	103303	+	6	27	CG	CGC
chr1	103403	+	14	19	CG	CGC
chr1	103473	+	5	21	CG	CGC
chr1	103563	+	11	26	CG	CGC
chr1	103597	+	4	27	CG	CGC
chr1	103612	+	20	7	CG	CGC
chr1	103638	+	14	6	CG	CGC
chr1	103653	+	25	9	CG	CGC
chr1	103690	+	20	15	CG	CGC
chr1	103723	+	29	3	CG	CGC
chr1	103757	+	23	9	CG	CGC
chr1	103804	+	24	6	CG	CGC
chr1	103854	+	27	9	CG	CGC
chr1	103879	+	19	13	CG	CGC
chr1	103917	+	17	7	CG	CGC
chr1	103952	+	20	8	CG	CGC
chr1	103988	+	17	12	CG	CGC
chr1	104025	+	28	6	CG	CGC
chr1	104075	+	23	10	CG	CGC
chr1	104151	+	17	5	CG	CGC
chr1	104201	+	34	6	CG	CGC
chr1	104267	+	22	7	CG	CGC
chr1	104367	+	25	6	CG	CGC
chr1	104467	+	16	8	CG	CGC
chr1	104541	+	29	6	CG	CGC
chr1	104563	+	27	10	CG	CGC
chr1	104607	+	7	8	CG	CGC
chr1	104629	+	19	16	CG	CGC
chr1	104659	+	26	11	CG	CGC
chr1	104688	+	18	12	CG	CGC
chr1	104703	+	15	15	CG	CGC
chr1	104722	+	25	7	CG	CGC
chr1	104745	+	15	13	CG	CGC
chr1	104760	+	10	12	CG	CGC
chr1	104791	+	26	14	CG	CGC
chr1	104817	+	20	9	CG	CGC
chr1	104832	+	14	8	CG	CGC
chr1	104869	+	14	12	CG	CGC
chr1	104912	+	19	15	CG	CGC
chr1	104946	+	15	17	CG	CGC
chr1	104972	+	18	13	CG	CGC
chr1	105012	+	16	17	CG	CGC
chr1	105054	+	16	8	CG	CGC
chr1	105089	+	17	3	CG	CGC
chr1	105109	+	17	16	CG	CGC
chr1	105143	+	12	9	CG	CGC
chr1	105158	+	19	11	CG	CGC
chr1	105228	+	13	8	CG	CGC
chr1	105328	+	15	13	CG	CGC
chr1	105401	+	21	15	CG	CGC
chr1	105501	+	13	12	CG	CGC
chr1	105568	+	16	6	CG	CGC
chr1	105668	+	9	14	CG	CGC
chr1	105676	+	18	10	CG	CGC
chr1	105762	+	30	13	CG	CGC
chr1	105768	+	13	16	CG	CGC
chr1	105810	+	15	15	CG	CGC
chr1	105839	+	12	13	CG	CGC
chr1	105883	+	7	21	CG	CGC
chr1	105924	+	10	16	CG	CGC
chr1	105951	+	17	10	CG	CGC
chr1	105966	+	7	21	CG	CGC
chr1	105989	+	14	14	CG	CGC
chr1	106039	+	12	17	CG	CGC
chr1	106075	+	10	18	CG	CGC
chr1	106097	+	10	20	CG	CGC
chr1	106131	+	9	13	CG	CGC
chr1	106173	+	5	6	CG	CGC
chr1	106195	+	16	13	CG	CGC
chr1	106235	+	10	15	CG	CGC
chr1	106335	+	16	21	CG	CGC
chr1	106387	+	11	14	CG	CGC
chr1	106487	+	12	11	CG	CGC
chr1	106565	+	24	11	CG	CGC
chr1	106655	+	12	10	CG	CGC
chr1	106679	+	20	10	CG	CGC
chr1	106735	+	17	10	CG	CGC
chr1	106787	+	21	12	CG	CGC
chr1	106915	+	20	6	CG	CGC
chr1	106975	+	11	9	CG	CGC
chr1	106977	+	25	11	CG	CGC
