chr1	100005	+	14	11	CG	CGC
chr1	100046	+	8	9	CG	CGC
chr1	100096	+	21	10	CG	CGC
chr1	100123	+	18	13	CG	CGC
chr1	100150	+	15	11	CG	CGC
chr1	100200	+	20	12	CG	CGC
chr1	100244	+	28	12	CG	CGC
chr1	100268	+	21	13	CG	CGC
chr1	100307	+	13	14	CG	CGC
chr1	100331	+	16	15	CG	CGC
chr1	100355	+	16	11	CG	CGC
chr1	100389	+	12	10	CG	CGC
chr1	100404	+	16	8	CG	CGC
chr1	100419	+	22	21	CG	CGC
chr1	100442	+	17	12	CG	CGC
chr1	100460	+	17	9	CG	CGC
chr1	100495	+	23	12	CG	CGC
chr1	100514	+	15	11	CG	CGC
chr1	100529	+	10	11	CG	CGC
chr1	100629	+	21	9	CG	CGC
chr1	100716	+	20	12	CG	CGC
chr1	100816	+	20	9	CG	CGC
chr1	100866	+	16	11	CG	CGC
chr1	100938	+	14	14	CG	CGC
chr1	101038	+	23	9	CG	CGC
chr1	101074	+	17	1	CG	CGC
chr1	101182	+	27	1	CG	CGC
chr1	101194	+	28	0	CG	CGC
chr1	101250	+	17	9	CG	CGC
chr1	101344	+	31	4	CG	CGC
chr1	101380	+	17	5	CG	CGC
chr1	101386	+	12	19	CG	CGC
chr1	101425	+	9	21	CG	CGC
chr1	101464	+	14	16	CG	CGC
chr1	101481	+	10	20	CG	CGC
chr1	101529	+	12	14	CG	CGC
chr1	101544	+	12	10	CG	CGC
chr1	101594	+	7	16	CG	CGC
chr1	101610	+	9	17	CG	CGC
chr1	101637	+	11	17	CG	CGC
chr1	101687	+	9	17	CG	CGC
chr1	101719	+	10	15	CG	CGC
chr1	101764	+	7	17	CG	CGC
chr1	101805	+	12	21	CG	CGC
chr1	101808	+	13	16	CG	CGC
chr1	101908	+	9	21	CG	CGC
chr1	101984	+	18	16	CG	CGC
chr1	102084	+	7	20	CG	CGC
chr1	102134	+	11	18	CG	CGC
chr1	102188	+	7	18	CG	CGC
chr1	102314	+	1	37	CG	CGC
chr1	102356	+	7	25	CG	CGC
chr1	102456	+	2	26	CG	CGC
chr1	102472	+	3	24	CG	CGC
chr1	102478	+	0	26	CG	CGC
chr1	102498	+	7	23	CG	CGC
chr1	102504	+	2	29	CG	CGC
chr1	102620	+	6	25	CG	CGC
chr1	102636	+	6	18	CG	CGC
chr1	102684	+	1	32	CG	CGC
chr1	102715	+	5	25	CG	CGC
chr1	102749	+	8	22	CG	CGC
chr1	102799	+	10	30	CG	CGC
chr1	102838	+	7	32	CG	CGC
