chr	start	end	coverage	methylation_level
chr1	100005	100006	35	0.5928
chr1	100046	100047	32	0.4431
chr1	100096	100097	29	0.7822
chr1	100123	100124	34	0.5924
chr1	100150	100151	27	0.6254
chr1	100200	100201	30	0.6415
chr1	100244	100245	24	0.6574
chr1	100268	100269	24	0.7446
chr1	100307	100308	26	0.5768
chr1	100331	100332	35	0.6584
chr1	100355	100356	31	0.7058
chr1	100389	100390	32	0.5298
chr1	100404	100405	21	0.6093
chr1	100419	100420	35	0.6415
chr1	100442	100443	33	0.6518
chr1	100460	100461	36	0.6259
chr1	100495	100496	30	0.5766
chr1	100514	100515	23	0.3868
chr1	100529	100530	25	0.6466
chr1	100629	100630	22	0.6868
chr1	100716	100717	23	0.541
chr1	100816	100817	30	0.679
chr1	100866	100867	35	0.6557
chr1	100938	100939	18	0.5169
chr1	101038	101039	30	0.7463
chr1	101164	101165	27	0.924
chr1	101336	101337	24	0.7094
chr1	101396	101397	37	0.7098
chr1	101428	101429	41	0.9953
chr1	101446	101447	33	0.7998
chr1	101452	101453	30	0.2528
chr1	101502	101503	31	0.4517
chr1	101528	101529	26	0.4504
chr1	101575	101576	34	0.3762
chr1	101619	101620	34	0.4292
chr1	101649	101650	30	0.4451
chr1	101676	101677	31	0.4557
chr1	101701	101702	29	0.4171
chr1	101731	101732	37	0.5597
chr1	101777	101778	28	0.3585
chr1	101797	101798	35	0.4958
chr1	101829	101830	26	0.4002
chr1	101846	101847	34	0.4818
chr1	101864	101865	30	0.4736
chr1	101894	101895	27	0.4813
chr1	101909	101910	26	0.4963
chr1	101926	101927	36	0.4831
chr1	101976	101977	26	0.3963
chr1	102074	102075	22	0.4587
chr1	102174	102175	26	0.5151
chr1	102234	102235	28	0.5885
chr1	102284	102285	34	0.5146
chr1	102361	102362	40	0.6054
chr1	102435	102436	37	0.3698
chr1	102447	102448	32	0.2116
chr1	102449	102450	33	0.1738
chr1	102487	102488	30	0.3567
chr1	102509	102510	37	0.2
chr1	102515	102516	32	0.3335
chr1	102521	102522	29	0.3538
chr1	102537	102538	31	0.3871
chr1	102563	102564	37	0.4332
chr1	102765	102766	31	0.2672
chr1	102781	102782	43	0.6525
