chr	start	end	coverage	methylation_level
chr1	100005	100006	36	0.6399
chr1	100046	100047	32	0.4547
chr1	100096	100097	31	0.6674
chr1	100123	100124	21	0.5745
chr1	100150	100151	29	0.6751
chr1	100200	100201	18	0.6308
chr1	100244	100245	24	0.64
chr1	100268	100269	31	0.6587
chr1	100307	100308	34	0.4997
chr1	100331	100332	35	0.6356
chr1	100355	100356	22	0.6204
chr1	100389	100390	19	0.5247
chr1	100404	100405	28	0.7177
chr1	100419	100420	33	0.5434
chr1	100442	100443	25	0.646
chr1	100460	100461	34	0.7001
chr1	100495	100496	36	0.6235
chr1	100514	100515	31	0.5339
chr1	100529	100530	28	0.588
chr1	100629	100630	28	0.6745
chr1	100716	100717	30	0.5366
chr1	100816	100817	29	0.6623
chr1	100866	100867	29	0.6014
chr1	100938	100939	27	0.5515
chr1	101038	101039	30	0.7126
chr1	101164	101165	29	0.9793
chr1	101336	101337	19	0.9329
chr1	101396	101397	25	0.8212
chr1	101428	101429	25	0.9912
chr1	101446	101447	31	0.7385
chr1	101452	101453	24	0.392
chr1	101502	101503	21	0.3468
chr1	101528	101529	32	0.4014
chr1	101575	101576	27	0.3976
chr1	101619	101620	35	0.3097
chr1	101649	101650	23	0.4624
chr1	101676	101677	30	0.6132
chr1	101701	101702	19	0.359
chr1	101731	101732	30	0.5639
chr1	101777	101778	34	0.3717
chr1	101797	101798	30	0.4855
chr1	101829	101830	37	0.3588
chr1	101846	101847	31	0.4076
chr1	101864	101865	32	0.4121
chr1	101894	101895	33	0.4966
chr1	101909	101910	38	0.4969
chr1	101926	101927	32	0.498
chr1	101976	101977	28	0.4643
chr1	102074	102075	22	0.3971
chr1	102174	102175	32	0.4197
chr1	102234	102235	27	0.4872
chr1	102284	102285	26	0.5306
chr1	102361	102362	32	0.4874
chr1	102435	102436	37	0.3671
chr1	102447	102448	18	0.2283
chr1	102449	102450	35	0.231
chr1	102487	102488	23	0.3538
chr1	102509	102510	28	0.2634
chr1	102515	102516	41	0.3386
chr1	102521	102522	25	0.3192
chr1	102537	102538	26	0.3817
chr1	102563	102564	25	0.3704
chr1	102765	102766	23	0.1674
chr1	102781	102782	40	0.5969
chr1	102806	102807	36	0.7861
chr1	102856	102857	19	0.7046
chr1	102872	102873	28	0.717
chr1	102914	102915	35	0.7611
chr1	102929	102930	32	0.8854
chr1	102975	102976	34	0.7769
chr1	102994	102995	28	0.6146
chr1	103031	103032	33	0.8659
chr1	103047	103048	38	0.7103
chr1	103082	103083	25	0.6918
chr1	103101	103102	24	0.7707
chr1	103122	103123	34	0.8075
chr1	103159	103160	33	0.7972
chr1	103183	103184	31	0.7095
chr1	103218	103219	35	0.7026
chr1	103307	103308	33	0.6566
chr1	103407	103408	29	0.7983
chr1	103507	103508	37	0.7476
chr1	103588	103589	33	0.7604
chr1	103643	103644	40	0.6263
chr1	103661	103662	33	0.9323
chr1	103703	103704	30	0.6447
chr1	103734	103735	18	0.6646
chr1	103784	103785	30	0.7601
chr1	103819	103820	21	0.7275
chr1	103853	103854	28	0.8008
chr1	103868	103869	39	0.5799
chr1	103910	103911	26	0.7175
chr1	103941	103942	37	0.5532
chr1	103980	103981	28	0.7459
chr1	104013	104014	34	0.7744
chr1	104036	104037	36	0.597
chr1	104083	104084	27	0.7914
chr1	104116	104117	30	0.7054
chr1	104132	104133	36	0.7527
chr1	104182	104183	35	0.7747
chr1	104183	104184	26	0.5703
chr1	104283	104284	35	0.8397
chr1	104383	104384	24	0.6738
chr1	104434	104435	42	0.8266
chr1	104527	104528	34	0.7726
chr1	104615	104616	21	0.7697
chr1	104623	104624	32	0.7437
chr1	104667	104668	38	0.4838
chr1	104672	104673	36	0.3858
chr1	104722	104723	32	0.3152
chr1	104772	104773	34	0.4153
chr1	104803	104804	25	0.3987
chr1	104835	104836	22	0.4554
chr1	104885	104886	32	0.4725
