chr	start	end	coverage	methylation_level
chr1	100005	100006	35	0.7709
chr1	100046	100047	29	0.7312
chr1	100096	100097	24	0.9364
chr1	100123	100124	33	0.7855
chr1	100150	100151	40	0.849
chr1	100200	100201	27	0.8522
chr1	100244	100245	25	0.831
chr1	100268	100269	22	0.8794
chr1	100307	100308	30	0.6779
chr1	100331	100332	29	0.9271
chr1	100355	100356	32	0.9372
chr1	100389	100390	34	0.747
chr1	100404	100405	26	0.894
chr1	100419	100420	27	0.7706
chr1	100442	100443	41	0.8715
chr1	100460	100461	26	0.7494
chr1	100495	100496	34	0.8636
chr1	100514	100515	30	0.8024
chr1	100529	100530	25	0.858
chr1	100629	100630	37	0.7952
chr1	100716	100717	25	0.7718
chr1	100816	100817	29	0.9396
chr1	100866	100867	24	0.8173
chr1	100938	100939	26	0.8275
chr1	101038	101039	31	1.0
chr1	101164	101165	35	0.9137
chr1	101336	101337	25	0.7208
chr1	101396	101397	41	0.9117
chr1	101428	101429	27	0.9791
chr1	101446	101447	28	0.7966
chr1	101452	101453	37	0.2601
chr1	101502	101503	27	0.2552
chr1	101528	101529	26	0.1296
chr1	101575	101576	31	0.1984
chr1	101619	101620	18	0.1066
chr1	101649	101650	28	0.3391
chr1	101676	101677	27	0.3556
chr1	101701	101702	29	0.3113
chr1	101731	101732	35	0.4028
chr1	101777	101778	21	0.2233
chr1	101797	101798	33	0.3111
chr1	101829	101830	33	0.1819
chr1	101846	101847	26	0.1961
chr1	101864	101865	26	0.4399
chr1	101894	101895	27	0.193
chr1	101909	101910	33	0.3188
chr1	101926	101927	36	0.4125
chr1	101976	101977	34	0.393
chr1	102074	102075	26	0.2438
chr1	102174	102175	24	0.2467
chr1	102234	102235	37	0.3834
chr1	102284	102285	32	0.305
chr1	102361	102362	26	0.2912
chr1	102435	102436	35	0.4483
chr1	102447	102448	33	0.1697
chr1	102449	102450	37	0.2893
chr1	102487	102488	23	0.3188
chr1	102509	102510	27	0.2925
chr1	102515	102516	29	0.1794
chr1	102521	102522	36	0.2635
chr1	102537	102538	26	0.3755
chr1	102563	102564	24	0.2576
chr1	102765	102766	36	0.3176
chr1	102781	102782	37	0.7495
chr1	102806	102807	35	0.8921
chr1	102856	102857	23	0.6787
chr1	102872	102873	39	0.8092
chr1	102914	102915	22	0.831
chr1	102929	102930	27	0.871
chr1	102975	102976	30	0.6756
chr1	102994	102995	33	0.6992
chr1	103031	103032	31	0.947
chr1	103047	103048	33	0.7436
chr1	103082	103083	32	0.7804
chr1	103101	103102	26	0.8306
chr1	103122	103123	22	0.7712
chr1	103159	103160	37	0.9456
chr1	103183	103184	33	0.7954
chr1	103218	103219	41	0.7312
chr1	103307	103308	34	0.6351
chr1	103407	103408	36	0.8299
chr1	103507	103508	29	0.7746
