chr	start	end	coverage	methylation_level
chr1	100005	100006	21	0.5807
chr1	100046	100047	23	0.4801
chr1	100096	100097	33	0.7314
chr1	100123	100124	35	0.6425
chr1	100150	100151	28	0.5647
chr1	100200	100201	29	0.6507
chr1	100244	100245	23	0.707
chr1	100268	100269	34	0.6527
chr1	100307	100308	26	0.5285
chr1	100331	100332	30	0.6595
chr1	100355	100356	34	0.6169
chr1	100389	100390	32	0.5106
chr1	100404	100405	31	0.6445
chr1	100419	100420	33	0.6491
chr1	100442	100443	32	0.6504
chr1	100460	100461	25	0.6552
chr1	100495	100496	36	0.6526
chr1	100514	100515	24	0.4665
chr1	100529	100530	31	0.5311
chr1	100629	100630	23	0.6862
chr1	100716	100717	26	0.5703
chr1	100816	100817	22	0.7422
chr1	100866	100867	26	0.6288
chr1	100938	100939	28	0.5497
chr1	101038	101039	29	0.6556
chr1	101164	101165	42	0.9002
chr1	101336	101337	35	0.7313
chr1	101396	101397	31	0.8249
chr1	101428	101429	29	0.9304
chr1	101446	101447	28	0.7508
chr1	101452	101453	22	0.4479
chr1	101502	101503	25	0.4197
chr1	101528	101529	29	0.3138
chr1	101575	101576	34	0.5217
chr1	101619	101620	26	0.3454
chr1	101649	101650	29	0.4541
chr1	101676	101677	29	0.6294
chr1	101701	101702	35	0.3697
chr1	101731	101732	32	0.619
chr1	101777	101778	27	0.3483
chr1	101797	101798	27	0.4796
chr1	101829	101830	21	0.3476
chr1	101846	101847	30	0.5327
chr1	101864	101865	26	0.4319
chr1	101894	101895	38	0.4356
chr1	101909	101910	21	0.4696
chr1	101926	101927	26	0.4496
chr1	101976	101977	29	0.5064
chr1	102074	102075	23	0.4724
chr1	102174	102175	31	0.4228
chr1	102234	102235	30	0.5339
chr1	102284	102285	25	0.5999
chr1	102361	102362	36	0.6515
chr1	102435	102436	35	0.2213
chr1	102447	102448	34	0.2068
chr1	102449	102450	22	0.2203
chr1	102487	102488	31	0.3862
chr1	102509	102510	33	0.1928
chr1	102515	102516	38	0.3282
chr1	102521	102522	28	0.3196
chr1	102537	102538	21	0.3545
chr1	102563	102564	32	0.3747
chr1	102765	102766	32	0.1308
chr1	102781	102782	35	0.5993
chr1	102806	102807	27	0.7773
chr1	102856	102857	21	0.5925
chr1	102872	102873	24	0.7358
chr1	102914	102915	20	0.801
chr1	102929	102930	23	0.9539
chr1	102975	102976	30	0.7921
chr1	102994	102995	28	0.4854
chr1	103031	103032	37	0.9451
chr1	103047	103048	33	0.5879
chr1	103082	103083	29	0.7803
chr1	103101	103102	28	0.7413
chr1	103122	103123	43	0.7718
chr1	103159	103160	32	0.8747
chr1	103183	103184	33	0.7191
chr1	103218	103219	36	0.7236
chr1	103307	103308	26	0.7325
chr1	103407	103408	28	0.7724
chr1	103507	103508	32	0.8464
chr1	103588	103589	26	0.8142
chr1	103643	103644	40	0.6382
chr1	103661	103662	30	1.0
chr1	103703	103704	39	0.6278
chr1	103734	103735	39	0.6809
chr1	103784	103785	32	0.7418
