chr	start	end	coverage	methylation_level
chr1	100022	100023	29	0.8183
chr1	100063	100064	27	0.9659
chr1	100110	100111	39	0.8201
chr1	100149	100150	29	0.8128
chr1	100191	100192	30	0.882
chr1	100217	100218	32	0.9218
chr1	100237	100238	25	0.9478
chr1	100278	100279	30	0.9174
chr1	100293	100294	25	0.9238
chr1	100336	100337	35	0.8001
chr1	100375	100376	29	0.7329
chr1	100397	100398	26	0.8724
chr1	100430	100431	35	0.8388
chr1	100451	100452	34	0.7827
chr1	100470	100471	19	0.8052
chr1	100518	100519	31	0.823
chr1	100551	100552	36	0.954
chr1	100601	100602	40	0.8714
chr1	100651	100652	23	0.8232
chr1	100657	100658	26	0.8615
chr1	100757	100758	24	0.8473
chr1	100857	100858	25	0.8111
chr1	100907	100908	34	0.8311
chr1	100957	100958	24	0.7451
chr1	101049	101050	34	0.9244
chr1	101149	101150	34	0.8274
chr1	101249	101250	24	0.7493
chr1	101305	101306	37	0.8856
chr1	101343	101344	34	0.8861
chr1	101349	101350	34	0.9149
chr1	101380	101381	29	0.8455
chr1	101425	101426	22	0.944
chr1	101452	101453	27	0.9111
chr1	101479	101480	36	0.7969
chr1	101512	101513	34	0.9795
chr1	101539	101540	31	0.8816
chr1	101589	101590	45	0.9353
chr1	101630	101631	24	0.8006
chr1	101650	101651	28	0.8012
chr1	101675	101676	32	0.9197
chr1	101725	101726	43	0.7531
chr1	101775	101776	28	0.9375
chr1	101802	101803	25	0.8587
chr1	101845	101846	27	0.8111
chr1	101891	101892	28	0.9042
chr1	101936	101937	28	0.9209
chr1	102023	102024	38	0.9306
chr1	102123	102124	30	0.8491
chr1	102173	102174	25	0.8209
chr1	102273	102274	25	0.8329
chr1	102373	102374	35	0.844
chr1	102433	102434	36	0.8751
chr1	102451	102452	29	0.845
chr1	102497	102498	32	0.8602
chr1	102581	102582	26	0.8294
chr1	102693	102694	32	0.8095
chr1	102697	102698	29	0.9309
chr1	102707	102708	25	0.8496
chr1	102767	102768	30	0.8721
chr1	102803	102804	35	0.7795
chr1	102903	102904	29	0.8461
chr1	102931	102932	33	0.8124
chr1	102981	102982	28	0.8076
chr1	103010	103011	27	0.7568
chr1	103049	103050	34	1.0
chr1	103074	103075	30	0.7851
chr1	103095	103096	23	0.8936
chr1	103121	103122	33	0.9804
chr1	103138	103139	26	0.822
chr1	103188	103189	38	0.8755
chr1	103225	103226	35	0.6993
chr1	103269	103270	27	0.8607
chr1	103304	103305	30	0.8738
chr1	103343	103344	22	0.8766
chr1	103365	103366	26	0.9449
chr1	103415	103416	33	0.7607
chr1	103416	103417	34	1.0
chr1	103515	103516	28	0.8941
chr1	103615	103616	35	0.8969
chr1	103699	103700	26	0.9209
chr1	103799	103800	26	0.7892
chr1	103899	103900	30	0.7898
chr1	103911	103912	31	0.9393
chr1	103931	103932	31	0.8562
chr1	103969	103970	31	0.7035
chr1	104019	104020	33	0.827
chr1	104069	104070	32	0.8006
chr1	104090	104091	27	0.5935
chr1	104113	104114	24	0.7276
chr1	104153	104154	26	0.8187
chr1	104169	104170	22	0.7333
chr1	104193	104194	28	0.7407
chr1	104226	104227	33	0.7768
chr1	104253	104254	26	0.7858
chr1	104283	104284	20	0.758
chr1	104306	104307	28	0.7696
chr1	104337	104338	27	0.5605
chr1	104359	104360	30	0.7594
chr1	104382	104383	25	0.8413
chr1	104399	104400	25	0.917
chr1	104414	104415	29	0.8432
chr1	104433	104434	31	0.716
chr1	104462	104463	34	0.7386
chr1	104487	104488	31	0.6165
chr1	104587	104588	29	0.674
chr1	104687	104688	32	0.6277
chr1	104787	104788	34	0.7449
chr1	104885	104886	28	0.8121
chr1	104944	104945	33	0.6948
chr1	104996	104997	34	0.8486
chr1	105026	105027	29	0.7521
chr1	105055	105056	37	0.7314
chr1	105105	105106	36	0.6168
chr1	105144	105145	26	0.6198
chr1	105163	105164	33	0.6184
chr1	105213	105214	28	0.6927
chr1	105228	105229	40	0.5259
chr1	105275	105276	29	0.5445
chr1	105321	105322	33	0.5949
chr1	105336	105337	35	0.6451
chr1	105355	105356	24	0.8893
chr1	105392	105393	40	0.5055
chr1	105427	105428	37	0.8444
chr1	105449	105450	31	0.725
chr1	105464	105465	27	0.5469
chr1	105507	105508	33	0.6646
chr1	105530	105531	25	0.75
chr1	105562	105563	24	0.7591
chr1	105595	105596	34	0.7411
chr1	105633	105634	22	0.7393
chr1	105683	105684	30	0.6343
chr1	105783	105784	24	0.6792
chr1	105883	105884	29	0.8793
chr1	105983	105984	26	0.8317
chr1	106083	106084	20	0.6335
chr1	106163	106164	31	0.5155
chr1	106165	106166	31	0.6766
chr1	106174	106175	27	0.0432
chr1	106189	106190	36	0.1223
chr1	106215	106216	34	0.0
chr1	106241	106242	28	0.2667
chr1	106286	106287	32	0.2089
chr1	106336	106337	27	0.0489
chr1	106365	106366	39	0.2045
chr1	106380	106381	21	0.0624
chr1	106430	106431	30	0.0989
chr1	106449	106450	29	0.16
chr1	106471	106472	24	0.0892
chr1	106521	106522	22	0.0604
chr1	106546	106547	39	0.1157
chr1	106574	106575	25	0.0045
chr1	106624	106625	34	0.1778
chr1	106654	106655	31	0.1271
chr1	106695	106696	25	0.0748
chr1	106708	106709	36	0.1415
chr1	106774	106775	36	0.0844
chr1	106830	106831	30	0.2357
chr1	106930	106931	31	0.2813
chr1	107030	107031	36	0.0326
chr1	107130	107131	29	0.2816
chr1	107216	107217	28	0.1217
chr1	107274	107275	26	0.0991
chr1	107326	107327	38	0.1828
chr1	107476	107477	30	0.0692
chr1	107638	107639	22	0.0795
chr1	107688	107689	26	0.1488
chr1	107712	107713	27	0.1055
chr1	107722	107723	24	0.88
chr1	107767	107768	24	0.8003
chr1	107810	107811	31	0.7583
chr1	107825	107826	34	0.8821
chr1	107875	107876	31	0.8414
chr1	107925	107926	33	0.7848
chr1	107957	107958	28	0.8784
chr1	107974	107975	35	0.7814
chr1	107999	108000	24	0.8718
chr1	108033	108034	27	0.9261
chr1	108074	108075	39	0.7591
chr1	108102	108103	27	0.8449
chr1	108117	108118	33	0.9595
chr1	108167	108168	28	0.826
chr1	108180	108181	37	0.723
chr1	108230	108231	29	0.9026
chr1	108299	108300	33	0.9352
chr1	108349	108350	31	0.6986
chr1	108411	108412	31	0.6319
chr1	108498	108499	28	0.6811
chr1	108548	108549	36	0.7667
chr1	108772	108773	34	0.8971
chr1	108870	108871	32	0.8494
chr1	108986	108987	27	0.8692
chr1	109010	109011	34	1.0
chr1	109030	109031	25	0.8524
chr1	109064	109065	24	0.1106
chr1	109114	109115	30	0.0
chr1	109146	109147	28	0.028
chr1	109168	109169	23	0.0098
