chr	start	end	coverage	methylation_level
chr1	100022	100023	16	0.815
chr1	100063	100064	30	0.9126
chr1	100110	100111	30	0.7521
chr1	100149	100150	37	0.7665
chr1	100191	100192	30	0.7107
chr1	100217	100218	30	0.8043
chr1	100237	100238	27	0.8621
chr1	100278	100279	30	0.8633
chr1	100293	100294	37	0.9093
chr1	100336	100337	22	0.7417
chr1	100375	100376	31	0.7606
chr1	100397	100398	35	0.7925
chr1	100430	100431	35	0.763
chr1	100451	100452	30	0.9055
chr1	100470	100471	38	0.8772
chr1	100518	100519	26	0.8318
chr1	100551	100552	32	0.9582
chr1	100601	100602	33	0.8767
chr1	100651	100652	27	0.7881
chr1	100657	100658	27	0.8207
chr1	100757	100758	30	0.8927
chr1	100857	100858	32	0.7874
chr1	100907	100908	20	0.6654
chr1	100957	100958	27	0.7481
chr1	101049	101050	24	0.8055
chr1	101149	101150	25	0.865
chr1	101249	101250	28	0.6969
chr1	101305	101306	36	0.776
chr1	101343	101344	35	0.9378
chr1	101349	101350	21	0.7497
chr1	101380	101381	34	0.6624
chr1	101425	101426	30	0.7374
chr1	101452	101453	20	0.7318
chr1	101479	101480	37	0.3639
chr1	101512	101513	33	0.6827
chr1	101539	101540	21	0.657
chr1	101589	101590	24	0.8504
chr1	101630	101631	25	0.4819
chr1	101650	101651	31	0.5408
chr1	101675	101676	28	0.712
chr1	101725	101726	32	0.5047
chr1	101775	101776	35	0.6504
chr1	101802	101803	26	0.5387
chr1	101845	101846	31	0.6422
chr1	101891	101892	25	0.7743
chr1	101936	101937	28	0.6649
chr1	102023	102024	36	0.6748
chr1	102123	102124	29	0.6064
chr1	102173	102174	17	0.6511
chr1	102273	102274	23	0.6742
chr1	102373	102374	25	0.6265
chr1	102433	102434	27	0.5658
chr1	102451	102452	40	0.9366
chr1	102497	102498	36	0.9943
chr1	102581	102582	41	0.8935
chr1	102693	102694	31	0.8525
chr1	102697	102698	30	0.8079
chr1	102707	102708	37	0.9429
chr1	102767	102768	24	0.8642
chr1	102803	102804	38	0.8336
chr1	102903	102904	38	0.882
chr1	102931	102932	27	0.9232
chr1	102981	102982	31	0.8436
chr1	103010	103011	30	0.8596
chr1	103049	103050	30	0.9595
