chr	start	end	coverage	methylation_level
chr1	100022	100023	34	0.7279
chr1	100063	100064	25	0.8629
chr1	100110	100111	30	0.6383
chr1	100149	100150	41	0.6942
chr1	100191	100192	25	0.7662
chr1	100217	100218	26	0.7993
chr1	100237	100238	30	0.7185
chr1	100278	100279	30	0.8263
chr1	100293	100294	30	0.9603
chr1	100336	100337	37	0.6714
chr1	100375	100376	38	0.6676
chr1	100397	100398	36	0.8427
chr1	100430	100431	31	0.804
chr1	100451	100452	17	0.9217
chr1	100470	100471	34	0.828
chr1	100518	100519	27	0.7668
chr1	100551	100552	25	0.8825
chr1	100601	100602	28	0.9134
chr1	100651	100652	33	0.8269
chr1	100657	100658	36	0.817
chr1	100757	100758	37	0.8921
chr1	100857	100858	20	0.805
chr1	100907	100908	29	0.7203
chr1	100957	100958	29	0.7299
chr1	101049	101050	28	0.8379
chr1	101149	101150	42	0.7484
chr1	101249	101250	30	0.6627
chr1	101305	101306	26	0.6905
chr1	101343	101344	22	0.8815
chr1	101349	101350	24	0.7112
chr1	101380	101381	29	0.6599
chr1	101425	101426	31	0.7128
chr1	101452	101453	21	0.8293
chr1	101479	101480	33	0.4908
chr1	101512	101513	20	0.7882
chr1	101539	101540	33	0.5964
chr1	101589	101590	36	0.7205
chr1	101630	101631	30	0.6008
chr1	101650	101651	26	0.6287
chr1	101675	101676	31	0.628
chr1	101725	101726	25	0.4128
chr1	101775	101776	26	0.6095
chr1	101802	101803	29	0.5241
chr1	101845	101846	27	0.6399
chr1	101891	101892	26	0.7746
chr1	101936	101937	26	0.489
chr1	102023	102024	38	0.8106
chr1	102123	102124	25	0.6462
chr1	102173	102174	26	0.6887
chr1	102273	102274	31	0.7316
chr1	102373	102374	29	0.6104
chr1	102433	102434	35	0.6552
chr1	102451	102452	27	0.912
chr1	102497	102498	30	0.9399
chr1	102581	102582	35	0.8339
chr1	102693	102694	23	0.8981
chr1	102697	102698	30	0.8673
chr1	102707	102708	34	0.7952
chr1	102767	102768	32	0.8835
chr1	102803	102804	32	0.8237
chr1	102903	102904	28	0.9511
chr1	102931	102932	31	0.9292
chr1	102981	102982	29	0.8245
chr1	103010	103011	34	0.7585
chr1	103049	103050	27	0.8924
chr1	103074	103075	31	0.8147
chr1	103095	103096	25	0.8361
chr1	103121	103122	29	0.8716
chr1	103138	103139	22	0.7901
chr1	103188	103189	33	0.8354
chr1	103225	103226	27	0.7569
chr1	103269	103270	36	0.7693
chr1	103304	103305	29	0.8185
chr1	103343	103344	30	0.9085
chr1	103365	103366	33	0.8342
chr1	103415	103416	34	0.774
chr1	103416	103417	30	0.9004
chr1	103515	103516	29	0.9491
chr1	103615	103616	28	0.8588
chr1	103699	103700	26	0.8892
chr1	103799	103800	29	0.8144
chr1	103899	103900	25	0.7708
chr1	103911	103912	24	0.8677
chr1	103931	103932	27	0.7742
chr1	103969	103970	37	0.7558
chr1	104019	104020	23	0.6958
chr1	104069	104070	34	0.7697
chr1	104090	104091	29	0.5153
chr1	104113	104114	31	0.6567
chr1	104153	104154	30	0.7912
chr1	104169	104170	33	0.8692
chr1	104193	104194	38	0.7222
chr1	104226	104227	37	0.7715
chr1	104253	104254	28	0.7865
chr1	104283	104284	31	0.8022
chr1	104306	104307	19	0.6892
chr1	104337	104338	33	0.5942
chr1	104359	104360	19	0.6793
chr1	104382	104383	30	0.7654
chr1	104399	104400	33	0.7688
chr1	104414	104415	34	0.6619
chr1	104433	104434	34	0.6433
chr1	104462	104463	35	0.6327
chr1	104487	104488	22	0.5828
chr1	104587	104588	27	0.6386
chr1	104687	104688	33	0.5432
chr1	104787	104788	28	0.7648
chr1	104885	104886	34	0.9453
chr1	104944	104945	26	0.626
chr1	104996	104997	23	0.8658
chr1	105026	105027	32	0.7133
chr1	105055	105056	34	0.5988
chr1	105105	105106	30	0.7165
chr1	105144	105145	27	0.6192
chr1	105163	105164	33	0.6992
chr1	105213	105214	32	0.6999
chr1	105228	105229	29	0.4917
chr1	105275	105276	24	0.5373
chr1	105321	105322	28	0.5034
chr1	105336	105337	26	0.5659
chr1	105355	105356	31	0.8248
chr1	105392	105393	41	0.4494
chr1	105427	105428	34	0.7078
chr1	105449	105450	28	0.6591
chr1	105464	105465	20	0.5346
chr1	105507	105508	32	0.6544
chr1	105530	105531	32	0.8327
chr1	105562	105563	25	0.7217
chr1	105595	105596	33	0.7506
chr1	105633	105634	38	0.6423
chr1	105683	105684	33	0.56
chr1	105783	105784	33	0.6197
chr1	105883	105884	31	0.7822
chr1	105983	105984	29	0.8519
chr1	106083	106084	27	0.7167
chr1	106163	106164	32	0.5801
chr1	106165	106166	28	0.7532
chr1	106174	106175	29	0.3155
chr1	106189	106190	36	0.3336
chr1	106215	106216	34	0.2662
chr1	106241	106242	22	0.4401
chr1	106286	106287	35	0.4796
chr1	106336	106337	35	0.3713
chr1	106365	106366	29	0.439
chr1	106380	106381	28	0.3576
chr1	106430	106431	27	0.4001
chr1	106449	106450	33	0.3305
chr1	106471	106472	18	0.4542
chr1	106521	106522	27	0.3033
chr1	106546	106547	30	0.2128
chr1	106574	106575	31	0.2686
chr1	106624	106625	28	0.4061
chr1	106654	106655	36	0.2705
chr1	106695	106696	26	0.218
chr1	106708	106709	32	0.341
chr1	106774	106775	27	0.251
chr1	106830	106831	25	0.3341
chr1	106930	106931	35	0.4905
chr1	107030	107031	32	0.2201
chr1	107130	107131	31	0.4883
chr1	107216	107217	32	0.2481
chr1	107274	107275	24	0.1258
chr1	107326	107327	33	0.0302
chr1	107476	107477	33	0.0927
chr1	107638	107639	28	0.0974
chr1	107688	107689	23	0.1236
chr1	107712	107713	35	0.0882
chr1	107722	107723	32	0.6721
chr1	107767	107768	34	0.4963
chr1	107810	107811	28	0.4339
chr1	107825	107826	29	0.4828
chr1	107875	107876	25	0.5053
chr1	107925	107926	27	0.441
chr1	107957	107958	27	0.5067
chr1	107974	107975	35	0.575
chr1	107999	108000	26	0.5792
chr1	108033	108034	29	0.6126
chr1	108074	108075	34	0.4365
chr1	108102	108103	32	0.5349
chr1	108117	108118	33	0.5741
chr1	108167	108168	29	0.6326
chr1	108180	108181	21	0.4038
chr1	108230	108231	30	0.5891
chr1	108299	108300	32	0.6875
chr1	108349	108350	31	0.3666
chr1	108411	108412	30	0.4293
chr1	108498	108499	31	0.4791
chr1	108548	108549	33	0.5228
chr1	108772	108773	30	0.9806
chr1	108870	108871	34	1.0
chr1	108986	108987	38	0.612
chr1	109010	109011	31	0.9838
chr1	109030	109031	28	0.9262
chr1	109064	109065	34	0.1308
chr1	109114	109115	28	0.0
chr1	109146	109147	34	0.0353
chr1	109168	109169	34	0.1866
chr1	109186	109187	27	0.0361
chr1	109213	109214	29	0.1092
chr1	109236	109237	35	0.1097
chr1	109264	109265	36	0.0975
chr1	109287	109288	37	0.1024
chr1	109329	109330	28	0.053
chr1	109347	109348	26	0.0961
chr1	109372	109373	33	0.0634
chr1	109402	109403	23	0.1486
chr1	109417	109418	32	0.0668
chr1	109439	109440	28	0.0313
chr1	109486	109487	32	0.0969
chr1	109516	109517	30	0.091
chr1	109566	109567	22	0.0354
chr1	109609	109610	27	0.155
chr1	109630	109631	19	0.0677
chr1	109680	109681	31	0.0202
chr1	109780	109781	27	0.2136
chr1	109878	109879	26	0.2452
chr1	109978	109979	24	0.0316
chr1	110078	110079	35	0.0637
chr1	110178	110179	34	0.2529
chr1	110266	110267	28	0.0074
chr1	111398	111399	24	0.3232
chr1	111448	111449	26	0.3445
chr1	111498	111499	30	0.4675
chr1	111545	111546	27	0.3905
chr1	111595	111596	22	0.3988
chr1	111645	111646	29	0.2542
chr1	111674	111675	29	0.3116
chr1	111709	111710	18	0.3064
chr1	111730	111731	34	0.5149
chr1	111748	111749	32	0.364
chr1	111798	111799	32	0.2414
chr1	111825	111826	21	0.2971
chr1	111870	111871	29	0.3686
chr1	111882	111883	36	0.4509
chr1	111961	111962	27	0.4906
chr1	112026	112027	36	0.4406
chr1	112126	112127	31	0.2448
chr1	112226	112227	23	0.4366
