chr	start	end	coverage	methylation_level
chr1	100022	100023	30	0.8036
chr1	100063	100064	31	0.8979
chr1	100110	100111	27	0.757
chr1	100149	100150	24	0.7435
chr1	100191	100192	32	0.8531
chr1	100217	100218	28	0.8318
chr1	100237	100238	32	0.8199
chr1	100278	100279	35	0.7742
chr1	100293	100294	33	0.9142
chr1	100336	100337	25	0.8263
chr1	100375	100376	29	0.7455
chr1	100397	100398	31	0.7652
chr1	100430	100431	29	0.8457
chr1	100451	100452	27	0.8135
chr1	100470	100471	34	0.7943
chr1	100518	100519	34	0.8138
chr1	100551	100552	40	0.9549
chr1	100601	100602	30	0.8535
chr1	100651	100652	29	0.7578
chr1	100657	100658	32	0.8854
chr1	100757	100758	22	0.7422
chr1	100857	100858	25	0.83
chr1	100907	100908	30	0.7962
chr1	100957	100958	30	0.6886
chr1	101049	101050	28	0.9812
chr1	101149	101150	28	0.8066
chr1	101249	101250	36	0.6544
chr1	101305	101306	31	0.933
chr1	101343	101344	27	0.8309
chr1	101349	101350	28	0.764
chr1	101380	101381	35	0.6169
chr1	101425	101426	25	0.7739
chr1	101452	101453	23	0.8087
chr1	101479	101480	26	0.3895
chr1	101512	101513	26	0.729
chr1	101539	101540	20	0.6644
chr1	101589	101590	25	0.7394
chr1	101630	101631	25	0.6056
chr1	101650	101651	34	0.5166
chr1	101675	101676	34	0.7159
chr1	101725	101726	38	0.4719
chr1	101775	101776	29	0.5769
chr1	101802	101803	18	0.5403
chr1	101845	101846	33	0.7402
chr1	101891	101892	33	0.7456
chr1	101936	101937	36	0.5297
chr1	102023	102024	35	0.7339
chr1	102123	102124	32	0.5963
chr1	102173	102174	33	0.7353
chr1	102273	102274	37	0.7782
chr1	102373	102374	30	0.5876
chr1	102433	102434	31	0.5863
chr1	102451	102452	27	0.8526
chr1	102497	102498	34	1.0
chr1	102581	102582	31	0.9249
chr1	102693	102694	17	0.8155
chr1	102697	102698	28	0.9262
chr1	102707	102708	30	0.8191
chr1	102767	102768	30	0.8293
chr1	102803	102804	28	0.7477
chr1	102903	102904	32	0.9377
chr1	102931	102932	26	0.832
chr1	102981	102982	20	0.7748
chr1	103010	103011	31	0.7547
chr1	103049	103050	27	0.9052
chr1	103074	103075	39	0.8538
chr1	103095	103096	26	0.7275
chr1	103121	103122	30	0.817
chr1	103138	103139	30	0.8204
chr1	103188	103189	26	0.8706
chr1	103225	103226	20	0.7007
chr1	103269	103270	44	0.7885
chr1	103304	103305	26	0.88
chr1	103343	103344	26	0.8886
chr1	103365	103366	31	0.8183
chr1	103415	103416	33	0.6835
chr1	103416	103417	33	0.9367
chr1	103515	103516	32	0.9248
chr1	103615	103616	24	0.8281
chr1	103699	103700	33	0.7977
chr1	103799	103800	30	0.7357
chr1	103899	103900	33	0.7134
chr1	103911	103912	28	0.8423
chr1	103931	103932	26	0.8477
chr1	103969	103970	34	0.6647
chr1	104019	104020	33	0.767
chr1	104069	104070	29	0.6667
chr1	104090	104091	29	0.5716
chr1	104113	104114	29	0.6841
chr1	104153	104154	33	0.7842
chr1	104169	104170	26	0.8201
