chr	start	end	coverage	methylation_level
chr1	100047	100048	83	0.2944
chr1	100074	100075	81	0.0458
chr1	100089	100090	74	0.1404
chr1	100109	100110	91	0.1256
chr1	100159	100160	89	0.0687
chr1	100209	100210	83	0.1869
chr1	100224	100225	79	0.1751
chr1	100268	100269	79	0.1771
chr1	100318	100319	82	0.3403
chr1	100333	100334	78	0.1446
chr1	100359	100360	79	0.3226
chr1	100374	100375	77	0.0705
chr1	100393	100394	79	0.2276
chr1	100422	100423	72	0.1213
chr1	100443	100444	75	0.0689
chr1	100471	100472	74	0.2185
chr1	100498	100499	86	0.2001
chr1	100522	100523	71	0.2005
chr1	100540	100541	79	0.2228
chr1	100637	100638	81	0.2112
chr1	100737	100738	88	0.1544
chr1	100813	100814	81	0.0964
chr1	100913	100914	78	0.1262
chr1	101013	101014	73	0.2304
chr1	101099	101100	79	0.1048
chr1	101136	101137	82	0.2473
chr1	101186	101187	79	0.099
chr1	101236	101237	76	0.0
chr1	101286	101287	80	0.1916
chr1	101309	101310	81	0.2005
chr1	101324	101325	80	0.0
chr1	101345	101346	83	0.577
chr1	101392	101393	76	0.3002
chr1	101440	101441	77	0.1702
chr1	101465	101466	88	0.502
chr1	101483	101484	87	0.5277
chr1	101507	101508	73	0.0
chr1	101522	101523	90	0.0378
chr1	101523	101524	72	0.0
chr1	101573	101574	81	0.0
chr1	101673	101674	72	0.0
chr1	101770	101771	76	0.181
chr1	101850	101851	83	0.0
chr1	101872	101873	81	0.4996
chr1	101906	101907	84	0.1909
chr1	101921	101922	73	0.1608
chr1	101952	101953	81	0.1221
chr1	101969	101970	76	0.3461
chr1	102010	102011	76	0.2511
chr1	102035	102036	79	0.187
chr1	102061	102062	81	0.1891
chr1	102086	102087	75	0.1525
chr1	102123	102124	71	0.0757
chr1	102143	102144	88	0.3141
chr1	102179	102180	83	0.2386
chr1	102204	102205	81	0.2782
chr1	102240	102241	79	0.1541
chr1	102272	102273	81	0.0948
chr1	102304	102305	75	0.1832
chr1	102335	102336	79	0.1926
chr1	102371	102372	80	0.2455
chr1	102376	102377	72	0.1713
chr1	102438	102439	86	0.2104
chr1	102538	102539	70	0.198
chr1	102638	102639	83	0.0634
chr1	102738	102739	84	0.3382
chr1	102823	102824	81	0.2817
chr1	102857	102858	80	0.152
chr1	102865	102866	86	0.2174
chr1	102913	102914	78	0.0476
chr1	102963	102964	82	0.2071
chr1	103013	103014	79	0.1889
chr1	103037	103038	82	0.0842
chr1	103087	103088	79	0.0469
chr1	103129	103130	79	0.0492
chr1	103179	103180	81	0.1871
chr1	103211	103212	76	0.2271
