chr	start	end	coverage	methylation_level
chr1	100047	100048	77	0.4198
chr1	100074	100075	81	0.0854
chr1	100089	100090	82	0.1234
chr1	100109	100110	68	0.1193
chr1	100159	100160	87	0.2294
chr1	100209	100210	69	0.2376
chr1	100224	100225	79	0.2272
chr1	100268	100269	82	0.2221
chr1	100318	100319	91	0.3189
chr1	100333	100334	74	0.2504
chr1	100359	100360	77	0.3839
chr1	100374	100375	81	0.0987
chr1	100393	100394	74	0.2598
chr1	100422	100423	90	0.2901
chr1	100443	100444	74	0.1358
chr1	100471	100472	73	0.25
chr1	100498	100499	88	0.1769
chr1	100522	100523	72	0.2893
chr1	100540	100541	84	0.262
chr1	100637	100638	83	0.2565
chr1	100737	100738	75	0.1734
chr1	100813	100814	89	0.1252
chr1	100913	100914	79	0.1859
chr1	101013	101014	78	0.2501
chr1	101099	101100	88	0.0579
chr1	101136	101137	77	0.3933
chr1	101186	101187	85	0.5376
chr1	101236	101237	81	0.85
chr1	101286	101287	78	0.2792
chr1	101309	101310	73	0.4594
chr1	101324	101325	75	0.7421
chr1	101345	101346	78	0.5299
chr1	101392	101393	78	0.6585
chr1	101440	101441	87	0.042
chr1	101465	101466	77	0.4899
chr1	101483	101484	80	0.5464
chr1	101507	101508	78	0.0
chr1	101522	101523	82	0.723
chr1	101523	101524	78	0.0
chr1	101573	101574	83	0.5981
chr1	101673	101674	83	0.826
chr1	101770	101771	76	0.0
chr1	101850	101851	83	0.1154
chr1	101872	101873	73	0.0
chr1	101906	101907	79	0.1714
chr1	101921	101922	82	0.3214
chr1	101952	101953	82	0.0848
chr1	101969	101970	88	0.3287
chr1	102010	102011	80	0.2458
chr1	102035	102036	75	0.2344
chr1	102061	102062	71	0.2134
chr1	102086	102087	81	0.1288
chr1	102123	102124	85	0.0879
chr1	102143	102144	83	0.283
chr1	102179	102180	80	0.2779
chr1	102204	102205	83	0.307
chr1	102240	102241	73	0.2254
chr1	102272	102273	71	0.1602
chr1	102304	102305	82	0.1934
chr1	102335	102336	89	0.2646
chr1	102371	102372	74	0.4053
chr1	102376	102377	84	0.114
chr1	102438	102439	84	0.3673
chr1	102538	102539	78	0.2985
chr1	102638	102639	89	0.1289
chr1	102738	102739	75	0.3486
chr1	102823	102824	80	0.3683
chr1	102857	102858	79	0.0335
chr1	102865	102866	78	0.3018
chr1	102913	102914	80	0.1263
chr1	102963	102964	88	0.1201
chr1	103013	103014	80	0.1279
chr1	103037	103038	93	0.1293
chr1	103087	103088	81	0.1164
chr1	103129	103130	81	0.155
chr1	103179	103180	84	0.2232
chr1	103211	103212	82	0.074
chr1	103229	103230	71	0.2285
chr1	103244	103245	80	0.0144
chr1	103270	103271	78	0.2571
chr1	103307	103308	80	0.2093
chr1	103325	103326	75	0.1752
chr1	103344	103345	81	0.2771
chr1	103366	103367	72	0.1924
chr1	103466	103467	84	0.2795
chr1	103562	103563	74	0.0347
chr1	103621	103622	87	0.2258
chr1	103721	103722	79	0.1905
chr1	103818	103819	81	0.1272
chr1	103844	103845	70	0.0
chr1	103858	103859	85	0.3098
chr1	103868	103869	87	0.5957
chr1	103883	103884	72	0.7085
chr1	103898	103899	77	0.5382
chr1	103914	103915	80	0.7099
chr1	103954	103955	76	0.4165
chr1	103969	103970	78	0.757
chr1	104019	104020	82	0.7037
chr1	104035	104036	84	0.6717
chr1	104085	104086	80	0.6307
chr1	104112	104113	77	0.6254
chr1	104162	104163	76	0.6675
chr1	104182	104183	74	0.4996
chr1	104227	104228	82	0.6017
chr1	104250	104251	87	0.697
chr1	104265	104266	82	0.6533
chr1	104285	104286	84	0.6672
chr1	104325	104326	83	0.5781
chr1	104340	104341	78	0.5488
chr1	104377	104378	76	0.602
chr1	104401	104402	78	0.6312
chr1	104416	104417	79	0.5954
chr1	104434	104435	82	0.7488
chr1	104501	104502	70	0.7084
chr1	104575	104576	84	0.6486
chr1	104627	104628	78	0.5754
chr1	104727	104728	73	0.4147
chr1	104827	104828	77	0.5715
chr1	104927	104928	79	0.6232
chr1	105001	105002	82	0.8392
chr1	105037	105038	69	1.0
chr1	105041	105042	78	0.8689
chr1	105073	105074	89	0.9224
chr1	105125	105126	80	0.7574
chr1	105133	105134	83	1.0
chr1	105383	105384	83	0.8257
chr1	105392	105393	86	0.2319
chr1	105429	105430	84	0.2487
chr1	105459	105460	76	0.5585
chr1	105483	105484	74	0.3809
chr1	105500	105501	80	0.2039
chr1	105520	105521	79	0.2555
chr1	105556	105557	78	0.2543
chr1	105583	105584	79	0.3131
chr1	105633	105634	80	0.2644
chr1	105680	105681	78	0.4736
chr1	105706	105707	79	0.1651
chr1	105721	105722	75	0.2063
chr1	105761	105762	81	0.2601
chr1	105793	105794	77	0.3708
chr1	105843	105844	74	0.3777
chr1	105883	105884	76	0.2438
chr1	105919	105920	86	0.2634
chr1	106019	106020	74	0.2835
chr1	106119	106120	77	0.274
chr1	106219	106220	77	0.2114
chr1	106269	106270	83	0.3155
chr1	106369	106370	84	0.2561
chr1	106419	106420	77	0.2886
chr1	106531	106532	80	0.0497
chr1	106709	106710	79	0.0998
chr1	106715	106716	87	0.257
chr1	106765	106766	85	0.1843
chr1	106857	106858	83	0.0
chr1	106907	106908	83	0.237
chr1	106916	106917	83	0.3606
chr1	106941	106942	79	0.5046
chr1	106965	106966	84	0.5164
chr1	106986	106987	81	0.5524
chr1	107002	107003	81	0.5763
chr1	107032	107033	81	0.5228
chr1	107050	107051	82	0.6235
chr1	107080	107081	77	0.6355
chr1	107104	107105	87	0.7018
chr1	107154	107155	84	0.514
chr1	107188	107189	73	0.7092
chr1	107228	107229	70	0.5607
chr1	107278	107279	81	0.6133
chr1	107305	107306	74	0.6883
chr1	107337	107338	69	0.6158
chr1	107370	107371	79	0.4024
chr1	107396	107397	73	0.5602
chr1	107446	107447	88	0.6466
chr1	107472	107473	81	0.4393
chr1	107522	107523	75	0.5311
chr1	107622	107623	81	0.666
chr1	107722	107723	75	0.5197
chr1	107796	107797	79	0.6501
chr1	107857	107858	94	0.6051
chr1	107944	107945	85	0.6283
chr1	108002	108003	82	0.574
chr1	108114	108115	82	0.2111
