chr	start	end	coverage	methylation_level
chr1	100047	100048	80	0.3541
chr1	100074	100075	84	0.1605
chr1	100089	100090	83	0.079
chr1	100109	100110	88	0.1125
chr1	100159	100160	74	0.1548
chr1	100209	100210	73	0.1215
chr1	100224	100225	73	0.1575
chr1	100268	100269	85	0.1751
chr1	100318	100319	80	0.2271
chr1	100333	100334	76	0.1283
chr1	100359	100360	77	0.3512
chr1	100374	100375	80	0.0
chr1	100393	100394	81	0.1891
chr1	100422	100423	77	0.253
chr1	100443	100444	95	0.0407
chr1	100471	100472	76	0.2521
chr1	100498	100499	77	0.096
chr1	100522	100523	87	0.1578
chr1	100540	100541	78	0.2038
chr1	100637	100638	74	0.3
chr1	100737	100738	79	0.1213
chr1	100813	100814	77	0.1032
chr1	100913	100914	78	0.1363
chr1	101013	101014	85	0.1534
chr1	101099	101100	85	0.1153
chr1	101136	101137	83	0.0015
chr1	101186	101187	74	0.3414
chr1	101236	101237	73	0.0
chr1	101286	101287	85	0.2857
chr1	101309	101310	81	0.207
chr1	101324	101325	85	0.4334
chr1	101345	101346	82	0.256
chr1	101392	101393	68	0.3508
chr1	101440	101441	77	0.0
chr1	101465	101466	80	0.0
chr1	101483	101484	84	0.5917
chr1	101507	101508	75	0.113
chr1	101522	101523	81	0.03
chr1	101523	101524	77	0.3209
chr1	101573	101574	81	0.656
chr1	101673	101674	86	0.0
chr1	101770	101771	83	0.1761
chr1	101850	101851	80	0.1172
chr1	101872	101873	78	0.3006
chr1	101906	101907	79	0.1202
chr1	101921	101922	82	0.1717
chr1	101952	101953	68	0.1296
chr1	101969	101970	82	0.303
chr1	102010	102011	82	0.1454
chr1	102035	102036	72	0.1637
chr1	102061	102062	68	0.1201
chr1	102086	102087	80	0.1552
chr1	102123	102124	79	0.0944
chr1	102143	102144	84	0.1787
chr1	102179	102180	81	0.1628
chr1	102204	102205	76	0.2774
chr1	102240	102241	78	0.1869
chr1	102272	102273	77	0.1985
chr1	102304	102305	77	0.1284
chr1	102335	102336	83	0.1903
chr1	102371	102372	84	0.1879
chr1	102376	102377	94	0.0994
chr1	102438	102439	84	0.1898
chr1	102538	102539	71	0.209
chr1	102638	102639	75	0.0577
chr1	102738	102739	71	0.3347
chr1	102823	102824	83	0.1951
chr1	102857	102858	78	0.1217
chr1	102865	102866	78	0.1358
chr1	102913	102914	86	0.1153
chr1	102963	102964	75	0.0881
chr1	103013	103014	84	0.0924
chr1	103037	103038	78	0.1451
chr1	103087	103088	82	0.0272
chr1	103129	103130	81	0.0871
chr1	103179	103180	81	0.1988
chr1	103211	103212	71	0.1103
chr1	103229	103230	75	0.1996
chr1	103244	103245	85	0.0667
chr1	103270	103271	77	0.1736
chr1	103307	103308	83	0.0663
chr1	103325	103326	74	0.0891
chr1	103344	103345	78	0.0411
chr1	103366	103367	86	0.0
chr1	103466	103467	77	0.1535
chr1	103562	103563	77	0.0713
chr1	103621	103622	85	0.0731
chr1	103721	103722	71	0.0959
chr1	103818	103819	79	0.1074
chr1	103844	103845	83	0.2013
chr1	103858	103859	80	0.2777
chr1	103868	103869	76	0.8987
chr1	103883	103884	78	0.8568
chr1	103898	103899	78	0.9596
chr1	103914	103915	74	0.9344
chr1	103954	103955	76	0.7792
chr1	103969	103970	75	0.9448
chr1	104019	104020	79	0.9565
chr1	104035	104036	79	0.8881
chr1	104085	104086	77	0.9125
chr1	104112	104113	92	0.8531
chr1	104162	104163	86	0.911
chr1	104182	104183	79	0.9274
chr1	104227	104228	85	0.8441
chr1	104250	104251	80	1.0
chr1	104265	104266	74	0.8502
chr1	104285	104286	78	0.8182
chr1	104325	104326	73	0.811
chr1	104340	104341	80	0.8508
chr1	104377	104378	85	0.8422
chr1	104401	104402	79	0.9566
chr1	104416	104417	72	0.871
chr1	104434	104435	80	0.9053
chr1	104501	104502	81	0.8895
chr1	104575	104576	85	0.9993
chr1	104627	104628	70	0.8776
chr1	104727	104728	77	0.7913
chr1	104827	104828	82	0.8715
chr1	104927	104928	71	0.81
chr1	105001	105002	84	0.9393
chr1	105037	105038	82	0.8946
chr1	105041	105042	72	0.7142
chr1	105073	105074	80	1.0
chr1	105125	105126	74	0.7469
chr1	105133	105134	81	0.9451
chr1	105383	105384	85	0.894
chr1	105392	105393	82	0.138
chr1	105429	105430	69	0.1243
chr1	105459	105460	90	0.2099
chr1	105483	105484	83	0.3099
chr1	105500	105501	79	0.0785
chr1	105520	105521	75	0.0912
chr1	105556	105557	81	0.0825
chr1	105583	105584	74	0.1458
chr1	105633	105634	73	0.0965
chr1	105680	105681	84	0.2393
chr1	105706	105707	73	0.0539
chr1	105721	105722	79	0.049
chr1	105761	105762	78	0.218
chr1	105793	105794	70	0.2849
chr1	105843	105844	85	0.0
chr1	105883	105884	72	0.092
chr1	105919	105920	83	0.1117
chr1	106019	106020	82	0.0664
chr1	106119	106120	76	0.0566
chr1	106219	106220	78	0.1134
chr1	106269	106270	80	0.1165
chr1	106369	106370	80	0.2327
chr1	106419	106420	88	0.1247
chr1	106531	106532	81	0.1082
chr1	106709	106710	85	0.123
chr1	106715	106716	84	0.1487
chr1	106765	106766	87	0.3462
chr1	106857	106858	84	0.0922
chr1	106907	106908	84	0.2233
chr1	106916	106917	78	0.2494
chr1	106941	106942	78	0.1982
chr1	106965	106966	83	0.282
chr1	106986	106987	80	0.3803
chr1	107002	107003	77	0.2747
chr1	107032	107033	77	0.2889
chr1	107050	107051	89	0.2722
chr1	107080	107081	84	0.4086
chr1	107104	107105	71	0.2986
chr1	107154	107155	82	0.1921
chr1	107188	107189	83	0.4863
chr1	107228	107229	84	0.334
chr1	107278	107279	85	0.2458
chr1	107305	107306	90	0.4631
chr1	107337	107338	88	0.4091
chr1	107370	107371	80	0.2321
chr1	107396	107397	76	0.2905
chr1	107446	107447	80	0.3408
chr1	107472	107473	82	0.2438
chr1	107522	107523	80	0.3277
chr1	107622	107623	73	0.3573
chr1	107722	107723	72	0.3229
chr1	107796	107797	81	0.3502
chr1	107857	107858	77	0.3738
chr1	107944	107945	79	0.2618
chr1	108002	108003	79	0.4353
chr1	108114	108115	87	0.1855
chr1	108120	108121	85	0.4147
chr1	108140	108141	86	0.3202
chr1	108178	108179	86	0.2581
chr1	108298	108299	69	0.3407
chr1	108344	108345	78	0.3266
chr1	108394	108395	76	0.268
chr1	108412	108413	72	0.6409
chr1	108450	108451	80	0.8291
chr1	108500	108501	85	0.8499
chr1	108515	108516	73	0.8119
chr1	108560	108561	77	0.8186
chr1	108577	108578	79	0.7486
chr1	108623	108624	71	1.0
chr1	108673	108674	80	0.8686
chr1	108690	108691	79	0.8343
