chr	start	end	coverage	methylation_level
chr1	100047	100048	72	0.4125
chr1	100074	100075	92	0.0353
chr1	100089	100090	84	0.1978
chr1	100109	100110	83	0.1957
chr1	100159	100160	81	0.1681
chr1	100209	100210	81	0.1504
chr1	100224	100225	79	0.1468
chr1	100268	100269	81	0.2203
chr1	100318	100319	80	0.3478
chr1	100333	100334	76	0.2787
chr1	100359	100360	78	0.4284
chr1	100374	100375	85	0.1213
chr1	100393	100394	82	0.3286
chr1	100422	100423	73	0.2967
chr1	100443	100444	80	0.0852
chr1	100471	100472	79	0.3646
chr1	100498	100499	77	0.1387
chr1	100522	100523	72	0.2695
chr1	100540	100541	83	0.2096
chr1	100637	100638	79	0.2548
chr1	100737	100738	87	0.1662
chr1	100813	100814	81	0.1527
chr1	100913	100914	82	0.1118
chr1	101013	101014	83	0.1821
chr1	101099	101100	84	0.1048
chr1	101136	101137	82	0.0947
chr1	101186	101187	86	0.5901
chr1	101236	101237	84	0.1594
chr1	101286	101287	85	0.015
chr1	101309	101310	80	0.062
chr1	101324	101325	70	0.6903
chr1	101345	101346	86	0.5282
chr1	101392	101393	73	0.6932
chr1	101440	101441	77	0.3626
chr1	101465	101466	74	0.3886
chr1	101483	101484	81	0.3021
chr1	101507	101508	76	0.1794
chr1	101522	101523	89	0.3719
chr1	101523	101524	81	0.0
chr1	101573	101574	78	0.5472
chr1	101673	101674	83	0.5976
chr1	101770	101771	84	0.0
chr1	101850	101851	75	0.0
chr1	101872	101873	87	0.4693
chr1	101906	101907	71	0.1997
chr1	101921	101922	91	0.1958
chr1	101952	101953	79	0.1275
chr1	101969	101970	74	0.3356
chr1	102010	102011	81	0.2149
chr1	102035	102036	83	0.194
chr1	102061	102062	73	0.2222
chr1	102086	102087	81	0.1702
chr1	102123	102124	86	0.1582
chr1	102143	102144	80	0.3591
chr1	102179	102180	83	0.2943
chr1	102204	102205	89	0.2868
chr1	102240	102241	88	0.2652
chr1	102272	102273	70	0.1585
chr1	102304	102305	86	0.1876
chr1	102335	102336	81	0.2342
chr1	102371	102372	83	0.2614
chr1	102376	102377	82	0.1774
chr1	102438	102439	83	0.2996
chr1	102538	102539	80	0.1847
chr1	102638	102639	75	0.229
chr1	102738	102739	91	0.3064
chr1	102823	102824	82	0.3483
chr1	102857	102858	76	0.0693
chr1	102865	102866	74	0.3003
chr1	102913	102914	76	0.0385
chr1	102963	102964	90	0.2871
chr1	103013	103014	79	0.0973
chr1	103037	103038	74	0.1966
chr1	103087	103088	76	0.0626
chr1	103129	103130	75	0.121
chr1	103179	103180	92	0.3117
chr1	103211	103212	83	0.2105
chr1	103229	103230	82	0.1327
chr1	103244	103245	68	0.0524
chr1	103270	103271	73	0.2191
chr1	103307	103308	71	0.2653
chr1	103325	103326	90	0.175
chr1	103344	103345	89	0.1479
chr1	103366	103367	85	0.1058
chr1	103466	103467	76	0.2383
chr1	103562	103563	84	0.0
chr1	103621	103622	84	0.1482
chr1	103721	103722	84	0.2433
chr1	103818	103819	71	0.0344
chr1	103844	103845	77	0.0153
chr1	103858	103859	81	0.3083
chr1	103868	103869	81	0.5738
chr1	103883	103884	81	0.7526
chr1	103898	103899	86	0.6655
chr1	103914	103915	82	0.6835
chr1	103954	103955	76	0.4123
chr1	103969	103970	75	0.6732
chr1	104019	104020	84	0.6176
chr1	104035	104036	82	0.7093
chr1	104085	104086	73	0.6524
chr1	104112	104113	85	0.6174
chr1	104162	104163	78	0.6458
chr1	104182	104183	76	0.6907
chr1	104227	104228	81	0.5118
