chr	start	end	coverage	methylation_level
chr1	100036	100037	31	0.1059
chr1	100064	100065	31	0.2582
chr1	100114	100115	34	0.1501
chr1	100130	100131	28	0.0633
chr1	100174	100175	29	0.0688
chr1	100189	100190	25	0.3116
chr1	100216	100217	32	0.1966
chr1	100243	100244	31	0.2955
chr1	100293	100294	31	0.1887
chr1	100323	100324	40	0.1257
chr1	100345	100346	37	0.2636
chr1	100395	100396	29	0.1494
chr1	100445	100446	26	0.1726
chr1	100466	100467	29	0.1089
chr1	100508	100509	26	0.2037
chr1	100532	100533	18	0.2073
chr1	100533	100534	33	0.0261
chr1	100633	100634	39	0.1201
chr1	100683	100684	35	0.1832
chr1	100783	100784	34	0.1191
chr1	100836	100837	38	0.2111
chr1	100891	100892	30	0.1154
chr1	100967	100968	29	0.1055
chr1	101017	101018	27	0.0118
chr1	101045	101046	28	0.0552
chr1	101081	101082	42	0.1005
chr1	101128	101129	31	0.0058
chr1	101148	101149	37	0.0631
chr1	101171	101172	31	0.0409
chr1	101218	101219	20	0.0805
chr1	101238	101239	24	0.0291
chr1	101288	101289	24	0.0
chr1	101322	101323	31	0.0386
chr1	101362	101363	30	0.081
chr1	101378	101379	22	0.1197
chr1	101414	101415	32	0.1173
chr1	101443	101444	31	0.0226
chr1	101463	101464	29	0.014
chr1	101489	101490	32	0.1774
chr1	101528	101529	30	0.184
chr1	101543	101544	28	0.0
chr1	101564	101565	34	0.0408
chr1	101594	101595	34	0.0411
chr1	101694	101695	20	0.0453
chr1	101766	101767	22	0.0075
chr1	101866	101867	29	0.0
chr1	101916	101917	32	0.068
chr1	102016	102017	24	0.0996
chr1	102052	102053	44	0.1223
chr1	102069	102070	24	0.8642
chr1	102119	102120	25	0.9011
chr1	102169	102170	23	1.0
chr1	102219	102220	31	0.8895
chr1	102237	102238	28	0.9801
chr1	102252	102253	24	0.7759
chr1	102298	102299	29	0.7267
chr1	102345	102346	31	0.7183
chr1	102395	102396	26	0.8842
chr1	102425	102426	29	0.7967
chr1	102440	102441	32	0.7727
chr1	102471	102472	29	0.7234
chr1	102520	102521	36	0.8045
chr1	102535	102536	22	0.7399
chr1	102569	102570	39	1.0
chr1	102599	102600	25	0.6359
chr1	102649	102650	31	0.8791
chr1	102699	102700	22	0.7973
chr1	102799	102800	27	0.9911
chr1	102868	102869	29	0.9058
chr1	102968	102969	23	0.7742
chr1	103068	103069	36	0.9316
chr1	103108	103109	31	0.88
chr1	103112	103113	42	0.8327
chr1	103131	103132	24	0.2779
chr1	103146	103147	30	0.1039
chr1	103161	103162	28	0.2384
chr1	103177	103178	26	0.1944
chr1	103199	103200	32	0.1236
chr1	103222	103223	16	0.213
chr1	103272	103273	28	0.1643
chr1	103322	103323	28	0.2743
chr1	103362	103363	26	0.3173
chr1	103412	103413	29	0.355
chr1	103447	103448	33	0.3104
chr1	103484	103485	28	0.1435
chr1	103518	103519	32	0.26
chr1	103540	103541	28	0.2679
chr1	103555	103556	28	0.2252
chr1	103605	103606	23	0.2357
chr1	103705	103706	26	0.1959
chr1	103805	103806	32	0.1031
chr1	103905	103906	27	0.4536
chr1	103955	103956	38	0.3376
chr1	103959	103960	37	0.1683
chr1	103969	103970	34	0.7503
chr1	103985	103986	29	0.6942
chr1	104015	104016	22	0.8224
chr1	104051	104052	25	0.8581
chr1	104066	104067	31	0.6246
chr1	104109	104110	26	0.7481
chr1	104149	104150	28	0.462
chr1	104192	104193	33	0.7426
chr1	104211	104212	24	0.6607
chr1	104257	104258	32	0.6321
chr1	104283	104284	29	0.7065
chr1	104318	104319	29	0.6391
chr1	104343	104344	30	0.6766
chr1	104377	104378	32	0.6153
chr1	104410	104411	33	0.6911
chr1	104435	104436	30	0.7951
chr1	104470	104471	26	0.7202
chr1	104492	104493	27	0.677
chr1	104510	104511	17	0.5613
chr1	104529	104530	24	0.7288
chr1	104629	104630	31	0.7842
chr1	104683	104684	30	0.6977
chr1	104758	104759	28	0.6038
chr1	104858	104859	22	0.6974
chr1	104958	104959	29	0.6823
chr1	105058	105059	26	0.8038
chr1	105126	105127	27	0.6646
chr1	105138	105139	27	0.7457
chr1	105146	105147	29	0.5735
chr1	105172	105173	26	0.5682
