chr	start	end	coverage	methylation_level
chr1	100064	100065	37	0.2584
chr1	100114	100115	32	0.0497
chr1	100130	100131	24	0.0
chr1	100174	100175	31	0.0885
chr1	100189	100190	30	0.3758
chr1	100216	100217	31	0.2728
chr1	100243	100244	27	0.3096
chr1	100293	100294	30	0.2461
chr1	100323	100324	25	0.1539
chr1	100345	100346	31	0.1624
chr1	100395	100396	24	0.3075
chr1	100445	100446	33	0.166
chr1	100466	100467	26	0.1151
chr1	100508	100509	28	0.2009
chr1	100532	100533	33	0.1141
chr1	100533	100534	20	0.0891
chr1	100633	100634	30	0.1333
chr1	100683	100684	26	0.1428
chr1	100783	100784	20	0.1458
chr1	100836	100837	31	0.2432
chr1	100891	100892	26	0.2049
chr1	100967	100968	27	0.1666
chr1	101017	101018	27	0.1426
chr1	101045	101046	40	0.0404
chr1	101081	101082	27	0.0
chr1	101128	101129	30	0.0676
chr1	101148	101149	36	0.0
chr1	101171	101172	29	0.0
chr1	101218	101219	24	0.0762
chr1	101238	101239	34	0.0
chr1	101288	101289	24	0.0583
chr1	101322	101323	32	0.0
chr1	101362	101363	39	0.1073
chr1	101378	101379	28	0.0018
chr1	101414	101415	35	0.0149
chr1	101443	101444	28	0.0541
chr1	101463	101464	30	0.1248
chr1	101489	101490	25	0.2389
chr1	101528	101529	37	0.1192
chr1	101543	101544	34	0.0
chr1	101564	101565	28	0.0
chr1	101594	101595	30	0.0
chr1	101694	101695	27	0.0
chr1	101766	101767	27	0.08
chr1	101866	101867	34	0.0747
chr1	101916	101917	35	0.0001
chr1	102016	102017	31	0.0725
chr1	102052	102053	35	0.1625
chr1	102069	102070	21	0.8675
chr1	102119	102120	26	0.8914
chr1	102169	102170	22	0.9678
chr1	102219	102220	29	0.8899
chr1	102237	102238	34	0.8995
chr1	102252	102253	29	0.7333
chr1	102298	102299	33	0.6751
chr1	102345	102346	30	0.7086
chr1	102395	102396	31	0.8536
chr1	102425	102426	25	0.7067
chr1	102440	102441	40	0.6953
chr1	102471	102472	28	0.7259
chr1	102520	102521	25	0.8487
chr1	102535	102536	28	0.8772
chr1	102569	102570	31	0.9601
chr1	102599	102600	37	0.6651
chr1	102649	102650	24	0.8516
chr1	102699	102700	35	0.8115
chr1	102799	102800	35	0.9111
chr1	102868	102869	30	0.8023
chr1	102968	102969	33	0.7813
chr1	103068	103069	35	0.9262
chr1	103108	103109	27	0.9479
chr1	103112	103113	31	0.8599
chr1	103131	103132	26	0.2176
chr1	103146	103147	39	0.0
chr1	103161	103162	25	0.1683
chr1	103177	103178	25	0.1474
chr1	103199	103200	33	0.0809
chr1	103222	103223	32	0.324
chr1	103272	103273	23	0.2114
chr1	103322	103323	27	0.263
chr1	103362	103363	27	0.2569
chr1	103412	103413	31	0.2702
chr1	103447	103448	22	0.2045
chr1	103484	103485	40	0.177
chr1	103518	103519	25	0.3267
chr1	103540	103541	28	0.2362
chr1	103555	103556	29	0.2119
chr1	103605	103606	25	0.302
chr1	103705	103706	31	0.3698
chr1	103805	103806	29	0.1807
chr1	103905	103906	22	0.3716
chr1	103955	103956	18	0.4151
chr1	103959	103960	33	0.2562
chr1	103969	103970	20	0.6884
chr1	103985	103986	18	0.6671
chr1	104015	104016	35	0.7917
chr1	104051	104052	29	0.6965
chr1	104066	104067	27	0.5733
chr1	104109	104110	32	0.7579
chr1	104149	104150	29	0.7045
chr1	104192	104193	26	0.7103
chr1	104211	104212	29	0.6824
chr1	104257	104258	25	0.6647
chr1	104283	104284	28	0.6609
chr1	104318	104319	32	0.6433
chr1	104343	104344	27	0.6735
chr1	104377	104378	28	0.7623
chr1	104410	104411	30	0.6481
chr1	104435	104436	28	0.727
chr1	104470	104471	29	0.7221
chr1	104492	104493	28	0.6675
chr1	104510	104511	28	0.5334
chr1	104529	104530	28	0.7049
chr1	104629	104630	38	0.7832
chr1	104683	104684	24	0.6046
chr1	104758	104759	23	0.6847
chr1	104858	104859	27	0.6967
chr1	104958	104959	33	0.6396
chr1	105058	105059	30	0.8455
chr1	105126	105127	32	0.6396
chr1	105138	105139	25	0.7462
chr1	105146	105147	40	0.6332
chr1	105172	105173	31	0.5956
chr1	105504	105505	37	0.5823
chr1	105512	105513	40	0.5749
chr1	105521	105522	37	0.0865
chr1	105571	105572	39	0.0455
chr1	105621	105622	40	0.0802
chr1	105648	105649	27	0.1236
chr1	105677	105678	28	0.0266
chr1	105716	105717	28	0.0138
chr1	105755	105756	25	0.0464
chr1	105782	105783	31	0.0816
chr1	105812	105813	34	0.1081
chr1	105834	105835	20	0.0613
chr1	105856	105857	31	0.158
chr1	105875	105876	36	0.0812
chr1	105905	105906	30	0.031
chr1	105951	105952	27	0.1565
chr1	106051	106052	38	0.1863
chr1	106137	106138	26	0.0
chr1	106237	106238	25	0.1605
chr1	106337	106338	30	0.1809
chr1	106357	106358	32	0.0888
chr1	106361	106362	25	0.1036
chr1	106369	106370	32	0.1052
