chr	start	end	coverage	methylation_level
chr1	100064	100065	25	0.1876
chr1	100114	100115	31	0.1963
chr1	100130	100131	27	0.0935
chr1	100174	100175	23	0.0869
chr1	100189	100190	33	0.2921
chr1	100216	100217	31	0.2429
chr1	100243	100244	20	0.2293
chr1	100293	100294	25	0.1752
chr1	100323	100324	32	0.1661
chr1	100345	100346	32	0.2212
chr1	100395	100396	39	0.3015
chr1	100445	100446	38	0.3132
chr1	100466	100467	31	0.0975
chr1	100508	100509	34	0.1674
chr1	100532	100533	28	0.2701
chr1	100533	100534	25	0.1422
chr1	100633	100634	22	0.1413
chr1	100683	100684	40	0.1783
chr1	100783	100784	27	0.1984
chr1	100836	100837	31	0.1425
chr1	100891	100892	28	0.1513
chr1	100967	100968	26	0.256
chr1	101017	101018	30	0.1898
chr1	101045	101046	27	0.0
chr1	101081	101082	33	0.0834
chr1	101128	101129	31	0.1133
chr1	101148	101149	26	0.0
chr1	101171	101172	39	0.0
chr1	101218	101219	20	0.2118
chr1	101238	101239	29	0.0169
chr1	101288	101289	31	0.0483
chr1	101322	101323	33	0.0079
chr1	101362	101363	31	0.1735
chr1	101378	101379	41	0.122
chr1	101414	101415	22	0.0933
chr1	101443	101444	21	0.153
chr1	101463	101464	30	0.1696
chr1	101489	101490	22	0.1853
chr1	101528	101529	29	0.135
chr1	101543	101544	26	0.0277
chr1	101564	101565	33	0.0393
chr1	101594	101595	37	0.0403
chr1	101694	101695	22	0.023
chr1	101766	101767	32	0.0981
chr1	101866	101867	34	0.0243
chr1	101916	101917	17	0.06
chr1	102016	102017	24	0.1342
chr1	102052	102053	30	0.0247
chr1	102069	102070	41	0.8216
chr1	102119	102120	32	0.8094
chr1	102169	102170	31	0.8076
chr1	102219	102220	22	0.7137
chr1	102237	102238	32	0.8333
chr1	102252	102253	27	0.7035
chr1	102298	102299	29	0.7626
chr1	102345	102346	32	0.6544
chr1	102395	102396	25	0.7586
chr1	102425	102426	29	0.696
chr1	102440	102441	33	0.8615
chr1	102471	102472	29	0.851
chr1	102520	102521	26	0.8283
chr1	102535	102536	34	0.7653
chr1	102569	102570	23	0.9806
chr1	102599	102600	30	0.7696
chr1	102649	102650	31	0.812
chr1	102699	102700	13	0.7755
chr1	102799	102800	28	0.8801
chr1	102868	102869	34	0.8214
chr1	102968	102969	40	0.7391
chr1	103068	103069	25	0.9326
chr1	103108	103109	36	0.8703
chr1	103112	103113	21	0.8079
chr1	103131	103132	28	0.2581
chr1	103146	103147	25	0.1829
chr1	103161	103162	39	0.2877
chr1	103177	103178	26	0.3149
chr1	103199	103200	30	0.1217
chr1	103222	103223	35	0.3497
chr1	103272	103273	20	0.2272
chr1	103322	103323	25	0.2097
chr1	103362	103363	31	0.3119
chr1	103412	103413	29	0.3338
chr1	103447	103448	35	0.2243
chr1	103484	103485	34	0.2711
chr1	103518	103519	36	0.2687
chr1	103540	103541	29	0.2245
chr1	103555	103556	29	0.1855
chr1	103605	103606	28	0.371
chr1	103705	103706	26	0.1761
chr1	103805	103806	33	0.2506
chr1	103905	103906	30	0.3974
chr1	103955	103956	35	0.3903
chr1	103959	103960	34	0.132
chr1	103969	103970	27	0.6006
chr1	103985	103986	42	0.5306
chr1	104015	104016	34	0.6221
chr1	104051	104052	28	0.5982
chr1	104066	104067	36	0.5463
chr1	104109	104110	24	0.6
chr1	104149	104150	32	0.4558
chr1	104192	104193	34	0.4723
chr1	104211	104212	31	0.5408
chr1	104257	104258	22	0.4448
chr1	104283	104284	31	0.5107
chr1	104318	104319	29	0.5413
chr1	104343	104344	25	0.6215
chr1	104377	104378	32	0.5225
chr1	104410	104411	35	0.4782
chr1	104435	104436	40	0.5858
chr1	104470	104471	31	0.6041
chr1	104492	104493	30	0.5549
chr1	104510	104511	28	0.4195
chr1	104529	104530	27	0.5011
chr1	104629	104630	28	0.5837
chr1	104683	104684	28	0.5071
chr1	104758	104759	27	0.6076
chr1	104858	104859	29	0.5396
chr1	104958	104959	29	0.5381
chr1	105058	105059	26	0.6022
chr1	105126	105127	29	0.7514
chr1	105138	105139	37	0.7943
chr1	105146	105147	35	0.7106
chr1	105172	105173	37	0.6965
chr1	105504	105505	28	0.6986
chr1	105512	105513	31	0.5294
chr1	105521	105522	38	0.2941
chr1	105571	105572	32	0.2691
chr1	105621	105622	36	0.268
chr1	105648	105649	34	0.3534
chr1	105677	105678	23	0.2688
chr1	105716	105717	28	0.2099
chr1	105755	105756	30	0.2761
chr1	105782	105783	28	0.3021
chr1	105812	105813	31	0.2976
chr1	105834	105835	18	0.2859
chr1	105856	105857	39	0.2669
chr1	105875	105876	30	0.2339
chr1	105905	105906	30	0.2988
chr1	105951	105952	34	0.1849
chr1	106051	106052	30	0.2467
chr1	106137	106138	30	0.1394
chr1	106237	106238	27	0.2148
chr1	106337	106338	34	0.2793
chr1	106357	106358	26	0.0
chr1	106361	106362	32	0.1021
chr1	106369	106370	27	0.1836
chr1	106413	106414	27	0.1783
chr1	106417	106418	28	0.1049
chr1	106515	106516	31	0.0953
chr1	106623	106624	33	0.0172
chr1	106671	106672	30	0.0852
chr1	106777	106778	30	0.0368
chr1	106801	106802	29	0.257
chr1	106841	106842	32	0.1917
chr1	106891	106892	25	0.2071
chr1	106917	106918	38	0.1009
chr1	106932	106933	23	0.1535
chr1	106959	106960	25	0.167
chr1	106988	106989	25	0.1669
chr1	107038	107039	29	0.1059
chr1	107053	107054	28	0.0145
chr1	107097	107098	25	0.2255
chr1	107147	107148	29	0.0997
chr1	107172	107173	33	0.0545
chr1	107211	107212	26	0.1291
chr1	107250	107251	26	0.0716
chr1	107350	107351	26	0.1441
chr1	107450	107451	23	0.1362
chr1	107500	107501	39	0.2433
chr1	107600	107601	37	0.2674
chr1	107618	107619	24	0.0954
chr1	107656	107657	33	0.5216
chr1	107678	107679	21	0.5773
chr1	107728	107729	23	0.6987
chr1	107768	107769	24	0.5169
chr1	107787	107788	36	0.682
chr1	107837	107838	24	0.7469
chr1	107887	107888	28	0.5962
chr1	107937	107938	29	0.7334
chr1	107965	107966	25	0.6661
chr1	108002	108003	27	0.6558
chr1	108051	108052	26	0.6888
chr1	108095	108096	33	0.7072
chr1	108123	108124	35	0.6218
chr1	108136	108137	31	0.5705
chr1	108236	108237	26	0.8081
chr1	108336	108337	28	0.6682
chr1	108394	108395	32	0.7189
chr1	108466	108467	20	0.5248
chr1	108516	108517	28	0.6588
chr1	108586	108587	35	0.5732
chr1	108622	108623	31	0.7674
chr1	108638	108639	24	0.6676
chr1	108672	108673	28	0.52
chr1	108705	108706	36	0.6336
chr1	108723	108724	25	0.5003
chr1	108773	108774	38	0.4604
chr1	108788	108789	41	0.2536
