chr	start	end	coverage	methylation_level
chr1	100036	100037	29	0.0594
chr1	100064	100065	31	0.2457
chr1	100114	100115	26	0.2169
chr1	100130	100131	31	0.0932
chr1	100174	100175	34	0.0581
chr1	100189	100190	28	0.2813
chr1	100216	100217	29	0.2298
chr1	100243	100244	25	0.2946
chr1	100293	100294	32	0.1536
chr1	100323	100324	31	0.2215
chr1	100345	100346	31	0.1927
chr1	100395	100396	40	0.1537
chr1	100445	100446	37	0.2816
chr1	100466	100467	29	0.0374
chr1	100508	100509	26	0.1316
chr1	100532	100533	29	0.2099
chr1	100533	100534	26	0.1077
chr1	100633	100634	18	0.1753
chr1	100683	100684	33	0.1061
chr1	100783	100784	39	0.0401
chr1	100836	100837	35	0.2452
chr1	100891	100892	34	0.1731
chr1	100967	100968	38	0.1391
chr1	101017	101018	30	0.0814
chr1	101081	101082	29	0.1805
chr1	101128	101129	24	0.7734
chr1	101171	101172	27	0.8533
chr1	101186	101187	27	0.8087
chr1	101207	101208	33	0.6821
chr1	101257	101258	36	0.6409
chr1	101285	101286	30	0.7362
chr1	101307	101308	36	0.7939
chr1	101357	101358	28	0.7936
chr1	101391	101392	29	0.7498
chr1	101406	101407	33	0.8272
chr1	101432	101433	21	0.7365
chr1	101460	101461	30	0.6692
chr1	101482	101483	26	0.6543
chr1	101526	101527	34	0.8754
chr1	101557	101558	25	0.8736
chr1	101587	101588	32	0.7605
chr1	101661	101662	24	0.8558
chr1	101711	101712	27	0.6275
chr1	101811	101812	35	0.8441
chr1	101861	101862	28	0.7798
chr1	101928	101929	34	0.7821
chr1	101989	101990	35	0.67
chr1	102007	102008	29	0.8067
chr1	102043	102044	43	0.6983
chr1	102059	102060	25	0.674
chr1	102074	102075	20	0.7181
chr1	102106	102107	33	0.639
chr1	102127	102128	35	0.5521
chr1	102142	102143	31	0.7459
chr1	102180	102181	31	0.8154
chr1	102201	102202	32	0.8444
chr1	102236	102237	30	0.7592
chr1	102262	102263	28	0.7392
