chr	start	end	coverage	methylation_level
chr1	100036	100037	26	0.1524
chr1	100064	100065	31	0.2217
chr1	100114	100115	27	0.1321
chr1	100130	100131	26	0.0
chr1	100174	100175	26	0.0859
chr1	100189	100190	22	0.244
chr1	100216	100217	34	0.2369
chr1	100243	100244	23	0.3614
chr1	100293	100294	32	0.2593
chr1	100323	100324	27	0.1861
chr1	100345	100346	32	0.2225
chr1	100395	100396	29	0.2163
chr1	100445	100446	24	0.1779
chr1	100466	100467	37	0.0529
chr1	100508	100509	31	0.0788
chr1	100532	100533	24	0.2266
chr1	100533	100534	25	0.0913
chr1	100633	100634	27	0.1395
chr1	100683	100684	24	0.1515
chr1	100783	100784	22	0.0912
chr1	100836	100837	32	0.4145
chr1	100891	100892	22	0.2512
chr1	100967	100968	27	0.1896
chr1	101017	101018	29	0.1062
chr1	101081	101082	34	0.0763
chr1	101128	101129	34	0.8691
chr1	101171	101172	24	0.8481
chr1	101186	101187	32	0.9271
chr1	101207	101208	29	0.8074
chr1	101257	101258	23	0.6747
chr1	101285	101286	37	0.6356
chr1	101307	101308	32	0.7946
chr1	101357	101358	30	0.8243
chr1	101391	101392	35	0.65
chr1	101406	101407	32	0.8292
chr1	101432	101433	37	0.7141
chr1	101460	101461	30	0.6653
chr1	101482	101483	28	0.5566
chr1	101526	101527	23	0.8804
chr1	101557	101558	30	0.7663
chr1	101587	101588	27	0.6744
chr1	101661	101662	24	0.7704
chr1	101711	101712	27	0.6355
chr1	101811	101812	24	0.9082
chr1	101861	101862	23	0.8535
chr1	101928	101929	33	0.7169
chr1	101989	101990	31	0.72
chr1	102007	102008	26	0.6304
chr1	102043	102044	21	0.6251
chr1	102059	102060	37	0.6806
chr1	102074	102075	31	0.7813
chr1	102106	102107	33	0.5194
chr1	102127	102128	31	0.5474
chr1	102142	102143	38	0.7083
chr1	102180	102181	13	0.7469
chr1	102201	102202	29	0.8778
chr1	102236	102237	34	0.8292
chr1	102262	102263	35	0.8147
chr1	102281	102282	32	0.7086
chr1	102331	102332	32	0.8803
chr1	102357	102358	41	0.7036
chr1	102407	102408	19	0.8837
chr1	102422	102423	36	0.7049
chr1	102441	102442	29	0.6687
chr1	102478	102479	32	0.7749
chr1	102498	102499	39	0.5749
chr1	102598	102599	27	0.8077
chr1	102678	102679	27	0.631
chr1	102734	102735	29	0.7184
chr1	102834	102835	29	0.6396
chr1	102934	102935	29	0.6837
chr1	102974	102975	27	0.7312
chr1	102981	102982	24	0.8017
chr1	103012	103013	26	0.74
chr1	103062	103063	29	0.7536
chr1	103112	103113	29	0.7329
chr1	103128	103129	26	0.6949
chr1	103167	103168	31	0.764
chr1	103187	103188	30	0.7395
chr1	103237	103238	21	0.7593
chr1	103267	103268	38	0.9007
chr1	103317	103318	35	0.926
chr1	103348	103349	27	0.9228
chr1	103382	103383	31	0.7606
chr1	103465	103466	29	0.9393
chr1	103565	103566	25	0.7906
chr1	103626	103627	30	0.6496
chr1	103695	103696	29	0.8032
chr1	103754	103755	33	0.696
chr1	103848	103849	32	0.7296
chr1	103912	103913	35	0.7366
chr1	103928	103929	27	0.7727
chr1	103930	103931	37	0.8148
chr1	104194	104195	37	0.859
chr1	104209	104210	37	0.7222
chr1	104231	104232	37	0.71
chr1	104273	104274	25	0.8744
chr1	104293	104294	31	0.7857
chr1	104343	104344	37	0.7469
chr1	104367	104368	32	0.7236
chr1	104391	104392	33	0.7602
chr1	104439	104440	27	0.8043
chr1	104474	104475	21	0.7301
chr1	104509	104510	27	0.9698
chr1	104548	104549	34	0.8311
chr1	104578	104579	28	0.7147
chr1	104625	104626	28	0.8044
chr1	104661	104662	29	0.898
chr1	104682	104683	33	0.9392
chr1	104716	104717	26	0.826
chr1	104774	104775	25	0.7117
chr1	104834	104835	29	0.8023
chr1	104934	104935	30	0.9292
chr1	105034	105035	35	0.8192
chr1	105084	105085	33	0.7537
chr1	105184	105185	31	0.8059
chr1	105220	105221	29	0.8929
chr1	105258	105259	28	0.7812
chr1	105270	105271	33	0.8471
chr1	105300	105301	27	0.9171
chr1	105345	105346	28	0.8926
chr1	105386	105387	29	0.9209
chr1	105436	105437	26	0.7919
chr1	105456	105457	26	0.8974
chr1	105471	105472	27	1.0
chr1	105500	105501	21	0.8861
chr1	105528	105529	28	0.9539
chr1	105578	105579	32	0.8216
chr1	105628	105629	29	0.9906
chr1	105656	105657	36	0.7898
chr1	105681	105682	30	0.9961
chr1	105705	105706	37	0.8476
chr1	105762	105763	32	0.8419
chr1	105862	105863	30	0.9712
chr1	105962	105963	30	0.844
chr1	106062	106063	22	0.8748
chr1	106154	106155	24	0.8282
chr1	106176	106177	30	0.8361
chr1	106218	106219	24	0.7871
chr1	106239	106240	29	0.7986
chr1	106289	106290	28	0.7508
chr1	106309	106310	33	0.6782
chr1	106356	106357	30	0.6894
chr1	106391	106392	28	0.7385
chr1	106423	106424	28	0.7234
chr1	106452	106453	37	0.7362
chr1	106467	106468	27	0.7953
chr1	106511	106512	27	0.8678
chr1	106536	106537	37	0.73
chr1	106586	106587	24	0.7507
chr1	106602	106603	27	0.7708
chr1	106652	106653	34	0.8008
chr1	106657	106658	30	0.636
chr1	106707	106708	24	0.8449
chr1	106807	106808	23	0.7526
chr1	106907	106908	35	0.563
chr1	107007	107008	34	0.9134
chr1	107107	107108	30	0.7775
chr1	107117	107118	25	0.701
chr1	107151	107152	27	0.8499
chr1	107184	107185	32	0.6808
chr1	107215	107216	30	0.7439
chr1	107252	107253	25	0.7735
chr1	107276	107277	34	0.8165
chr1	107326	107327	27	0.801
chr1	107376	107377	34	0.5612
chr1	107398	107399	36	0.6395
chr1	107437	107438	30	0.9014
chr1	107487	107488	29	0.7787
chr1	107523	107524	33	0.8431
chr1	107538	107539	33	0.771
chr1	107575	107576	27	0.729
chr1	107596	107597	28	0.8389
chr1	107696	107697	29	0.7419
chr1	107796	107797	20	0.6078
chr1	107896	107897	28	0.7087
chr1	107962	107963	26	0.6768
chr1	108024	108025	32	0.8387
chr1	108108	108109	37	0.7754
chr1	108141	108142	30	0.8197
chr1	108170	108171	30	0.9688
chr1	108199	108200	32	0.9605
chr1	108225	108226	25	0.9828
chr1	108275	108276	26	0.9032
chr1	108304	108305	29	0.8296
chr1	108320	108321	36	0.916
chr1	108356	108357	25	0.7984
chr1	108380	108381	46	0.8611
chr1	108396	108397	30	0.8641
chr1	108433	108434	25	0.863
chr1	108475	108476	32	0.8148
chr1	108500	108501	29	0.8172
chr1	108524	108525	34	0.8932
chr1	108562	108563	36	0.8645
chr1	108592	108593	38	0.9474
chr1	108613	108614	36	0.8708
chr1	108650	108651	28	0.8377
chr1	108676	108677	29	0.9158
chr1	108700	108701	33	0.8696
chr1	108721	108722	36	0.8146
chr1	108821	108822	32	0.7457
chr1	108921	108922	30	1.0
chr1	109021	109022	24	0.983
chr1	109093	109094	27	0.9814
chr1	109143	109144	35	0.866
chr1	109230	109231	27	0.8743
chr1	109312	109313	32	0.9672
chr1	109360	109361	32	0.7606
chr1	109382	109383	28	0.8735
chr1	109407	109408	31	0.8691
chr1	109457	109458	28	0.8493
chr1	109501	109502	38	0.7587
chr1	109532	109533	20	0.7833
chr1	109551	109552	33	0.9198
chr1	109583	109584	42	0.8976
chr1	109633	109634	33	0.7846
chr1	109662	109663	36	0.643
chr1	109691	109692	35	0.9026
chr1	109727	109728	28	0.8053
chr1	109744	109745	25	0.6199
chr1	109785	109786	28	0.8449
chr1	109804	109805	31	0.8159
chr1	109820	109821	34	0.666
chr1	109855	109856	22	0.8772
chr1	109905	109906	39	0.7489
chr1	110005	110006	33	0.8829
chr1	110096	110097	37	0.7392
chr1	110191	110192	28	0.8034
chr1	110246	110247	33	0.9009
chr1	110346	110347	24	0.932
chr1	110368	110369	20	0.9043
chr1	110400	110401	29	0.7157
chr1	110431	110432	31	0.933
chr1	110447	110448	21	0.7955
chr1	110478	110479	30	0.6968
chr1	110496	110497	26	0.9807
chr1	110538	110539	25	0.7899
chr1	110553	110554	30	0.9008
chr1	110600	110601	26	0.7058
chr1	110615	110616	41	0.8474
chr1	110640	110641	29	0.8905
chr1	110666	110667	31	0.6317
chr1	110716	110717	38	0.7041
chr1	110731	110732	28	0.7977
chr1	110750	110751	19	0.8861
chr1	110768	110769	30	0.8987
chr1	110787	110788	19	0.7955
chr1	110804	110805	35	0.7032
chr1	110814	110815	34	0.9
chr1	110914	110915	36	0.787
chr1	111000	111001	29	0.8606
chr1	111050	111051	34	0.8551
chr1	111113	111114	25	0.9916
chr1	111178	111179	35	0.7656
chr1	111226	111227	38	0.8794
chr1	111238	111239	38	0.0403
chr1	111262	111263	25	0.1202
chr1	111284	111285	28	0.2427
chr1	111334	111335	27	0.0945
chr1	111370	111371	35	0.1584
chr1	111409	111410	27	0.1816
chr1	111440	111441	25	0.0783
chr1	111472	111473	31	0.1184
chr1	111512	111513	27	0.1989
chr1	111534	111535	32	0.1367
chr1	111584	111585	32	0.1455
chr1	111614	111615	36	0.097
chr1	111658	111659	39	0.2568
chr1	111758	111759	26	0.0858
chr1	111858	111859	36	0.1837
chr1	111941	111942	20	0.0904
chr1	112041	112042	30	0.3211
chr1	112097	112098	24	0.2315
chr1	112099	112100	29	0.1077
chr1	112124	112125	38	0.8054
chr1	112151	112152	31	0.8399
chr1	112201	112202	32	0.8007
chr1	112221	112222	29	0.785
chr1	112245	112246	22	0.8519
chr1	112263	112264	34	0.7494
chr1	112299	112300	36	0.8316
chr1	112315	112316	26	0.7352
chr1	112344	112345	27	0.9613
chr1	112381	112382	35	0.753
chr1	112414	112415	30	0.6925
chr1	112445	112446	20	0.9623
chr1	112460	112461	24	0.7614
chr1	112483	112484	30	0.8355
chr1	112505	112506	35	0.8306
chr1	112542	112543	39	0.7291
chr1	112552	112553	34	0.9342
chr1	112649	112650	28	0.6932
chr1	112749	112750	34	0.8468
chr1	112844	112845	37	0.8575
chr1	112944	112945	31	0.94
chr1	113022	113023	26	0.7936
chr1	113058	113059	28	0.8752
chr1	113073	113074	40	0.8625
chr1	113109	113110	34	0.7062
chr1	113124	113125	37	0.8532
chr1	113161	113162	30	0.787
chr1	113206	113207	33	0.7583
chr1	113239	113240	36	0.6598
chr1	113266	113267	29	0.8447
chr1	113289	113290	28	0.6987
chr1	113339	113340	29	0.769
chr1	113354	113355	31	0.8181
chr1	113404	113405	26	0.8826
chr1	113454	113455	38	0.806
chr1	113472	113473	31	0.9467
chr1	113517	113518	23	0.8332
chr1	113538	113539	34	0.8735
chr1	113540	113541	35	0.7713
chr1	113590	113591	31	0.7659
chr1	113690	113691	29	0.851
chr1	113790	113791	30	0.7723
chr1	113890	113891	33	0.8787
chr1	113940	113941	37	0.7979
chr1	113966	113967	31	0.8491
chr1	113986	113987	30	0.754
chr1	114017	114018	27	0.6489
chr1	114044	114045	21	0.8188
chr1	114074	114075	33	0.8443
chr1	114096	114097	30	0.9389
chr1	114118	114119	27	0.8109
chr1	114148	114149	21	0.7342
chr1	114184	114185	23	0.7538
chr1	114199	114200	29	0.8596
chr1	114249	114250	32	0.785
chr1	114286	114287	24	0.7515
chr1	114336	114337	29	0.8535
chr1	114367	114368	38	0.8016
chr1	114382	114383	26	0.7832
chr1	114417	114418	18	0.7895
chr1	114443	114444	25	0.8317
chr1	114458	114459	33	0.8564
chr1	114468	114469	20	0.9938
chr1	114568	114569	29	0.7312
chr1	114632	114633	33	0.7918
chr1	114697	114698	32	0.8698
chr1	114747	114748	31	0.7759
chr1	114816	114817	24	0.6747
chr1	114866	114867	25	0.619
chr1	114916	114917	25	0.7852
chr1	114976	114977	35	0.9082
