chr1	100005	100006	0.5772
chr1	100046	100047	0.461
chr1	100096	100097	0.6724
chr1	100123	100124	0.4629
chr1	100150	100151	0.6241
chr1	100200	100201	0.6792
chr1	100244	100245	0.593
chr1	100268	100269	0.692
chr1	100307	100308	0.5006
chr1	100331	100332	0.6555
chr1	100355	100356	0.5244
chr1	100389	100390	0.4626
chr1	100404	100405	0.7044
chr1	100419	100420	0.617
chr1	100442	100443	0.4972
chr1	100460	100461	0.5938
chr1	100495	100496	0.6256
chr1	100514	100515	0.4363
chr1	100529	100530	0.5515
chr1	100629	100630	0.7475
chr1	100716	100717	0.6037
chr1	100816	100817	0.7138
chr1	100866	100867	0.6297
chr1	100938	100939	0.6301
chr1	101038	101039	0.6566
chr1	101074	101075	0.9095
chr1	101182	101183	0.9951
chr1	101194	101195	0.9494
chr1	101250	101251	0.7731
chr1	101344	101345	0.9227
chr1	101380	101381	0.7883
chr1	101386	101387	0.3308
chr1	101425	101426	0.261
chr1	101464	101465	0.4017
chr1	101481	101482	0.2553
chr1	101529	101530	0.4358
chr1	101544	101545	0.5515
chr1	101594	101595	0.4836
chr1	101610	101611	0.2868
chr1	101637	101638	0.4695
chr1	101687	101688	0.2827
chr1	101719	101720	0.453
chr1	101764	101765	0.3382
chr1	101805	101806	0.4127
chr1	101808	101809	0.4841
chr1	101908	101909	0.3119
chr1	101984	101985	0.415
chr1	102084	102085	0.3301
chr1	102134	102135	0.2268
chr1	102188	102189	0.2886
chr1	102314	102315	0.0
chr1	102356	102357	0.201
chr1	102456	102457	0.0988
chr1	102472	102473	0.1326
chr1	102478	102479	0.0
chr1	102498	102499	0.317
chr1	102504	102505	0.195
chr1	102620	102621	0.1886
chr1	102636	102637	0.3784
chr1	102684	102685	0.1419
chr1	102715	102716	0.2525
chr1	102749	102750	0.1972
chr1	102799	102800	0.2307
chr1	102838	102839	0.2048
chr1	102877	102878	0.1629
chr1	102927	102928	0.1949
chr1	102952	102953	0.2211
chr1	102972	102973	0.2161
chr1	102990	102991	0.1028
chr1	103005	103006	0.2753
chr1	103055	103056	0.129
chr1	103072	103073	0.3903
chr1	103099	103100	0.3751
chr1	103103	103104	0.3965
chr1	103203	103204	0.3992
chr1	103303	103304	0.1992
chr1	103403	103404	0.3397
chr1	103473	103474	0.3208
chr1	103563	103564	0.3265
chr1	103597	103598	0.1732
chr1	103612	103613	0.7405
chr1	103638	103639	0.8362
chr1	103653	103654	0.8006
chr1	103690	103691	0.6809
chr1	103723	103724	0.8341
chr1	103757	103758	0.6541
chr1	103804	103805	0.9034
chr1	103854	103855	0.7733
chr1	103879	103880	0.687
chr1	103917	103918	0.6733
chr1	103952	103953	0.7015
chr1	103988	103989	0.7253
chr1	104025	104026	0.8235
chr1	104075	104076	0.7036
chr1	104151	104152	0.7546
chr1	104201	104202	0.8194
chr1	104267	104268	0.6911
chr1	104367	104368	0.8623
chr1	104467	104468	0.6129
chr1	104541	104542	0.8548
chr1	104563	104564	0.7482
chr1	104607	104608	0.5767
chr1	104629	104630	0.6286
chr1	104659	104660	0.602
chr1	104688	104689	0.6571
chr1	104703	104704	0.4831
chr1	104722	104723	0.7018
chr1	104745	104746	0.562
chr1	104760	104761	0.601
chr1	104791	104792	0.6054
chr1	104817	104818	0.6802
chr1	104832	104833	0.7264
chr1	104869	104870	0.5662
chr1	104912	104913	0.5504
chr1	104946	104947	0.5132
chr1	104972	104973	0.6538
chr1	105012	105013	0.5095
chr1	105054	105055	0.7113
chr1	105089	105090	0.8043
chr1	105109	105110	0.4961
chr1	105143	105144	0.6228
chr1	105158	105159	0.6837
chr1	105228	105229	0.6849
chr1	105328	105329	0.5652
chr1	105401	105402	0.5409
chr1	105501	105502	0.4888
chr1	105668	105669	0.4811
chr1	105676	105677	0.6436
chr1	105762	105763	0.6282
chr1	105768	105769	0.4751
chr1	105810	105811	0.5614
