chr1	100000	0.6369	31
chr1	100498	0.2794	27
chr1	100915	0.7378	34
chr1	101005	0.6078	31
chr1	109610	0.5178	32
chr1	109679	0.4432	38
chr1	109784	0.3331	25
chr1	110139	0.4416	36
chr1	111833	0.4328	28
chr1	111862	0.5012	28
chr1	111864	0.6862	45
chr1	111899	0.5045	26
chr1	114313	0.3365	33
chr1	114740	0.3009	36
chr1	115133	0.1292	32
chr1	115208	0.233	26
chr1	121699	0.4415	28
chr1	121774	0.2951	32
chr1	121957	0.1014	30
chr1	122201	0.5467	33
chr1	125700	0.6245	27
chr1	125703	0.5667	26
chr1	125744	0.6558	27
chr1	125755	0.5421	36
chr1	127337	0.1246	24
chr1	127352	0.3233	28
chr1	127383	0.103	36
chr1	127429	0.2754	29
chr1	129602	0.0901	34
chr1	130034	0.2637	31
chr1	130451	0.1981	37
chr1	131228	0.6122	38
chr1	131653	0.5442	21
chr1	131970	0.4293	34
chr1	132158	0.3144	34
chr1	134051	0.243	25
chr1	134348	0.4506	29
chr1	134636	0.3301	29
chr1	134909	0.3412	31
chr1	136165	0.394	34
chr1	136259	0.1867	30
chr1	136451	0.2457	30
chr1	136731	0.2343	34
chr1	136843	0.1757	24
chr1	136989	0.2981	32
chr1	138761	0.269	37
chr1	139064	0.2382	28
chr1	139549	0.2311	35
chr1	139682	0.3595	35
chr1	141558	0.0004	28
chr1	141751	1.0	24
chr1	142106	1.0	38
chr1	142335	1.0	32
chr1	142389	1.0	32
chr1	143951	0.6797	31
chr1	143985	0.6672	31
chr1	143994	0.5625	24
chr1	160635	1.0	21
chr1	160692	1.0	27
chr1	160877	1.0	25
chr1	161201	1.0	36
chr1	161282	1.0	39
chr1	161390	1.0	30
chr1	163124	0.3222	35
chr1	163364	0.4486	36
chr1	163469	0.4353	27
chr1	163864	0.5896	22
chr1	169714	0.4864	30
chr1	169877	0.4899	21
chr1	170241	0.6656	37
chr1	170313	0.6193	27
chr1	170735	0.6823	28
chr1	177572	0.2358	26
chr1	177575	0.4166	35
chr1	177606	0.3962	32
chr1	177612	0.2345	29
chr1	180237	0.7092	31
chr1	180614	0.4329	34
chr1	180877	0.2848	32
chr1	181075	0.5329	27
chr1	182108	0.2105	35
chr1	182245	0.2603	28
chr1	182705	0.2217	37
chr1	183071	0.4442	40
chr1	189232	1.0	31
chr1	189507	0.0	34
chr1	189793	0.0	33
chr1	189987	1.0	23
chr1	190990	0.2167	37
chr1	191110	0.3379	22
chr1	191606	0.3391	31
chr1	191784	0.4772	31
chr1	192626	0.3137	27
chr1	192913	0.7118	29
chr1	193353	0.5321	36
chr1	194630	0.209	28
chr1	195105	0.1379	42
chr1	195378	0.2088	42
chr1	195439	0.3926	40
chr1	196498	0.2757	30
chr1	196545	0.1962	24
chr1	196588	0.1519	30
chr1	196611	0.2852	38
chr1	198042	0.5555	29
chr1	198333	0.5127	33
chr1	198739	0.5362	36
chr1	199001	0.5332	26
chr1	200983	0.4556	35
chr1	201073	0.4849	30
chr1	201132	0.2731	19
chr1	201313	0.3796	30
chr1	203040	0.4986	34
chr1	203462	0.2343	25
chr1	203823	0.3705	32
chr1	203940	0.4719	33
chr1	210683	0.5532	30
chr1	210860	0.5379	32
chr1	210968	0.4809	37
chr1	211457	0.6121	34
chr1	211554	0.7306	28
chr1	211635	0.556	21
chr1	212381	0.4127	30
chr1	212682	0.3546	27
chr1	212834	0.3276	27
chr1	212946	0.3788	27
chr1	214060	0.5999	26
chr1	214475	0.8078	29
chr1	214752	0.7062	31
chr1	214846	0.6116	33
chr1	215070	0.5897	30
chr1	216962	0.874	22
chr1	216998	0.8901	28
chr1	217018	0.877	30
chr1	217039	0.8321	34
chr1	217051	0.9964	28
chr1	217098	0.9473	36
chr1	217145	0.7834	28
chr1	217191	0.8036	28
chr1	217233	0.7378	21
chr1	217246	0.8704	31
chr1	217271	0.8789	28
chr1	217305	0.7006	30
chr1	217321	0.8163	36
chr1	217330	0.9907	27
chr1	217344	0.8398	31
chr1	217354	0.9088	28
chr1	217371	0.8027	38
chr1	217404	0.9058	32
chr1	217407	0.9553	29
chr1	217432	0.8906	31
chr1	217469	0.8208	27
chr1	217507	0.6599	19
chr1	217563	0.8516	31
chr1	217600	0.8654	23
chr1	217610	0.8047	30
chr1	217651	0.8905	33
chr1	217664	0.8633	34
chr1	217685	0.8744	31
chr1	217712	0.8113	28
chr1	217759	0.9014	24
chr1	217807	0.8736	31
chr1	217874	0.9155	29
chr1	217902	0.886	24
chr1	217930	0.7813	24
chr1	217968	0.8629	25
chr1	217974	0.9307	41
chr1	217984	0.9409	32
chr1	218006	0.7446	26
chr1	218018	0.7123	33
chr1	218020	0.8432	27
chr1	218853	0.5939	24
chr1	219080	0.5737	30
chr1	219395	0.7291	33
chr1	219590	0.5997	29
chr1	219748	0.5695	29
chr1	222887	0.3382	38
chr1	223359	0.5283	34
chr1	223851	0.3266	32
chr1	223908	0.3142	26
chr1	223968	0.4049	33
chr1	224018	0.3362	27
chr1	225711	0.2958	36
chr1	225749	0.1992	28
chr1	225777	0.2995	31
chr1	225818	0.218	29
chr1	228221	0.121	42
chr1	228599	0.1033	29
chr1	228803	0.1324	29
chr1	229100	0.1035	29
chr1	229181	0.0811	32
chr1	230325	0.6766	35
chr1	230455	0.7379	31
chr1	230730	0.7445	32
chr1	230992	0.6551	31
chr1	231289	0.7668	29
chr1	231368	0.635	27
chr1	233126	0.5678	31
chr1	233242	0.3346	29
chr1	233681	0.5328	31
chr1	233920	0.4667	30
chr1	234002	0.5208	34
chr1	245156	0.0381	28
chr1	245398	0.0935	34
chr1	245489	0.052	31
chr1	245888	0.0752	23
chr1	246022	0.0125	26
chr1	248705	0.4366	25
chr1	248896	0.2465	41
chr1	249042	0.342	33
chr1	249540	0.2856	32
chr1	251676	0.4759	23
chr1	251720	0.3384	32
chr1	251748	0.4068	30
chr1	251789	0.4138	36
chr1	254918	0.847	28
chr1	255363	0.8571	34
chr1	255757	0.7096	30
chr1	255817	0.7999	39
chr1	262383	0.8878	23
chr1	262462	0.6884	26
chr1	262799	0.828	30
chr1	263060	0.65	17
chr1	264968	0.9522	34
chr1	265451	1.0	31
chr1	265690	1.0	36
chr1	265751	1.0	33
chr1	265809	0.9999	32
chr1	271530	0.6276	30
chr1	271969	0.5726	27
chr1	272182	0.4905	26
chr1	272284	0.6654	32
chr1	272357	0.4369	34
