chr	start	end	coverage	methylation_level
chr1	100043	100044	29	0.7956
chr1	100048	100049	31	0.6905
chr1	100058	100059	34	0.6531
chr1	100066	100067	27	0.6715
chr1	100075	100076	32	0.6489
chr1	100079	100080	29	0.6805
chr1	100094	100095	19	0.7042
chr1	100102	100103	34	0.7596
chr1	100107	100108	36	0.6883
chr1	100122	100123	32	0.6974
chr1	100130	100131	34	0.7677
chr1	100136	100137	27	0.7713
chr1	100142	100143	30	0.7471
chr1	100157	100158	30	0.6645
chr1	100168	100169	26	0.6682
chr1	100175	100176	26	0.7304
chr1	100185	100186	26	0.6576
chr1	100188	100189	34	0.6199
chr1	100200	100201	34	0.7891
chr1	100208	100209	27	0.696
chr1	100214	100215	27	0.8262
chr1	100221	100222	20	0.6952
chr1	100234	100235	38	0.845
chr1	100237	100238	27	0.6724
chr1	100252	100253	36	0.707
chr1	100267	100268	29	0.6856
chr1	100273	100274	36	0.7688
chr1	100285	100286	32	0.788
chr1	100289	100290	34	0.8618
chr1	100294	100295	35	0.7216
chr1	100298	100299	34	0.7781
chr1	100310	100311	26	0.7048
chr1	100315	100316	31	0.779
chr1	100321	100322	34	0.6725
chr1	100326	100327	29	0.57
chr1	100339	100340	33	0.5822
chr1	100342	100343	27	0.7601
chr1	100348	100349	36	0.738
chr1	100360	100361	27	0.7062
chr1	100373	100374	16	0.824
chr1	100379	100380	28	0.9914
chr1	100387	100388	20	0.7029
chr1	100402	100403	41	0.7169
chr1	100409	100410	36	0.6778
chr1	100422	100423	27	0.7138
chr1	100437	100438	34	0.5211
chr1	100444	100445	27	0.7539
chr1	100451	100452	26	0.7231
chr1	100454	100455	28	0.6764
chr1	100464	100465	25	0.7346
chr1	100512	100513	38	0.7223
chr1	100556	100557	29	0.7066
chr1	100571	100572	44	0.7043
chr1	100621	100622	31	0.7523
chr1	100671	100672	35	0.6621
chr1	100706	100707	31	0.6906
chr1	100724	100725	30	0.8324
chr1	100741	100742	25	0.8061
chr1	100771	100772	32	0.66
chr1	100786	100787	30	0.7427
